0fd1fb5 0fc5ae8 001e043 0fd1a3f 0fc5780 
0fcb67b 0fc0b27 0001b47 0fcd70f 0fc00d6 
0fca1a4 0fbf5c7 0015cf5 0fcb13a 0fbed56 
0fd109c 0fc6508 00175e1 0fd2832 0fc5b5e 
0fc728d 0fbc70c 0fff82d 0fc8d9c 0fbbd59 
0fd033c 0fc5750 001e84b 0fd102b 0fc4ec7 
0fcb7a2 0fc0c46 0001df0 0fcd815 0fc01e8 
0fca0f7 0fbf512 0015c16 0fcb081 0fbec84 
0fd1150 0fc65b5 001774b 0fd28c1 0fc5bfe 
0fc71fc 0fbc66b 0fff654 0fc8cf8 0fbbcb1 
0fd0113 0fc5520 001e984 0fd0ddb 0fc4c88 
0fcb669 0fc0b18 0001f53 0fcd6e7 0fc00c1 
0fc9f1f 0fbf348 0015967 0fcaec5 0fbeacf 
0fd0f42 0fc63b7 001794f 0fd26c6 0fc5a16 
0fc70c4 0fbc54a 0fff54d 0fc8bfb 0fbbb9f 
0fd00f3 0fc5519 001e94c 0fd0dce 0fc4c8b 
0fcb7ce 0fc0c87 00021a6 0fcd837 0fc022e 
0fc9ef4 0fbf32a 00157e9 0fcae8b 0fbea9d 
0fd0fba 0fc6441 0017af3 0fd2700 0fc5a7a 
0fc706b 0fbc50e 0fff219 0fc8bae 0fbbb42 
0fcfefe 0fc5342 001ea7d 0fd0bca 0fc4a8d 
0fcb717 0fc0bf5 00022e7 0fcd794 0fc0181 
0fc9d9c 0fbf1f1 0015463 0fcad5c 0fbe957 
0fd10f6 0fc659a 0017c81 0fd283b 0fc5be2 
0fc71ee 0fbc6a4 0fff35c 0fc8d51 0fbbcdd 
0fcffeb 0fc5439 001e9f8 0fd0cc6 0fc4b9e 
0fcb9a2 0fc0e7e 0002892 0fcda16 0fc040d 
0fc9e5a 0fbf2ae 0015473 0fcae20 0fbea15 
0fd113c 0fc65e2 0017ef4 0fd2866 0fc5c1f 
0fc7181 0fbc63a 0fff350 0fc8cdc 0fbbc5d 
0fcffe1 0fc5447 001e9cc 0fd0c91 0fc4b8d 
0fcba38 0fc0f34 0002986 0fcda8c 0fc04a4 
0fc9dae 0fbf227 0015168 0fcad5f 0fbe96b 
0fd129e 0fc6764 0017fbf 0fd297e 0fc5d8c 
0fc72c2 0fbc7a4 0fff258 0fc8e24 0fbbdb3 
0fcffe1 0fc5455 001e928 0fd0c91 0fc4ba4 
0fcbc95 0fc1199 0002d0b 0fcdcff 0fc0716 
0fc9e4b 0fbf2d4 0015052 0fcae38 0fbea25 
0fd1372 0fc6839 001807f 0fd2a70 0fc5e7e 
0fc74cf 0fbc9af 0ffeeac 0fc904e 0fbbfd0 
0fd00ed 0fc5569 001e783 0fd0d8b 0fc4ccc 
0fcbd24 0fc1242 0002cf9 0fcdd7f 0fc07b5 
0fc9df3 0fbf292 0014b7c 0fcadd1 0fbe9c1 
0fd13d2 0fc68b4 001808b 0fd2a9f 0fc5ecc 
0fc7465 0fbc950 0ffecb1 0fc8fdf 0fbbf57 
0fcff3d 0fc53b8 001e88a 0fd0bcd 0fc4af8 
0fcbd0b 0fc1208 0002dbf 0fcdd6b 0fc0783 
0fc9df8 0fbf257 0014a83 0fcae09 0fbe9c8 
0fd1456 0fc68dd 001826e 0fd2b3d 0fc5f4d 
0fc74d9 0fbc967 0ffecdf 0fc90ab 0fbbfcf 
0fd001a 0fc543d 001e7ce 0fd0d1c 0fc4bf0 
0fcbe2d 0fc12ed 0002fb3 0fcdee2 0fc08ba 
0fc9c8d 0fbf0c0 0014791 0fcad27 0fbe860 
0fd14c2 0fc6928 001831f 0fd2be5 0fc5fb3 
0fc7494 0fbc90e 0ffe826 0fc90a9 0fbbf77 
0fcfe81 0fc5287 001e838 0fd0b91 0fc4a2c 
0fcbddb 0fc1277 0002f25 0fcde82 0fc0849 
0fc9baa 0fbefb3 00142d4 0fcac4c 0fbe762 
0fd144f 0fc688a 001854f 0fd2b52 0fc5f32 
0fc75a8 0fbc9f1 0ffe636 0fc91bc 0fbc085 
0fcca60 0fc2104 001c2a6 0fcda85 0fc185d 
0fcf997 0fc50b9 0010e5d 0fd1861 0fc4643 
0fc7857 0fbcf3f 0007d33 0fc91c8 0fbc5a5 
0fd18b7 0fc6f8b 001d3cf 0fd2bab 0fc664c 
0fc960e 0fbed45 0ffdfd8 0fcb88b 0fbe2a3 
0fcc931 0fc1fd3 001c0aa 0fcd920 0fc1725 
0fcfa15 0fc5136 001116c 0fd18a5 0fc46b9 
0fc78c6 0fbcfb8 0007a68 0fc9234 0fbc612 
0fd198d 0fc705d 001d396 0fd2c3d 0fc6714 
0fc98d3 0fbf01f 0ffe175 0fcbb42 0fbe565 
0fcca3e 0fc20fa 001be6a 0fcda46 0fc1843 
0fcfcda 0fc5406 001146c 0fd1b3d 0fc4984 
0fc7a8d 0fbd191 000773c 0fc9403 0fbc7de 
0fd1af1 0fc71cd 001d277 0fd2d87 0fc688a 
0fc99de 0fbf127 0ffe1b9 0fcbc4c 0fbe665 
0fcca53 0fc2109 001bb00 0fcda38 0fc1842 
0fcff26 0fc5645 001131f 0fd1d68 0fc4bb4 
0fc7b13 0fbd1fe 0006f7f 0fc94a1 0fbc84a 
0fd1c18 0fc72d0 001d115 0fd2eb4 0fc69b1 
0fc9c1b 0fbf321 0ffdf8b 0fcbea2 0fbe89b 
0fccb3c 0fc21a9 001b82c 0fcdb65 0fc1926 
0fd013e 0fc5812 001150a 0fd1fad 0fc4dcb 
0fc7c15 0fbd2ab 0006b77 0fc9610 0fbc943 
0fd1c26 0fc728b 001d15d 0fd2f19 0fc69ab 
0fc9d55 0fbf41a 0ffdd86 0fcc018 0fbe9b2 
0fcc9d8 0fc2013 001b588 0fcda77 0fc17a7 
0fd00ef 0fc5793 00115dd 0fd1f82 0fc4d7a 
0fc7b66 0fbd1d1 000679b 0fc958b 0fbc879 
0fd1b94 0fc71e7 001d1f0 0fd2e8a 0fc690a 
0fc9daf 0fbf468 0ffdc27 0fcc091 0fbea0c 
0fcc8e7 0fc1f06 001b2a4 0fcd9a4 0fc16b5 
0fd0268 0fc58fc 00117b4 0fd20da 0fc4eef 
0fc7bf9 0fbd25f 000637c 0fc9655 0fbc91e 
0fd1c50 0fc728d 001d200 0fd2f2d 0fc69de 
0fc9fc7 0fbf67f 0ffe1d1 0fcc2ad 0fbec3a 
0fcc891 0fc1ec5 001b2f6 0fcd95f 0fc1674 
0fd040f 0fc5ac3 0011d8e 0fd227f 0fc50b0 
0fc7d1e 0fbd3a1 0006409 0fc9783 0fbca40 
0fd1d0e 0fc735d 001d191 0fd2fe0 0fc6a92 
0fca18e 0fbf859 0ffe2f2 0fcc468 0fbeded 
0fcc98c 0fc1fca 001b080 0fcda56 0fc175e 
0fd0643 0fc5cf9 0012060 0fd249d 0fc52ce 
0fc7df3 0fbd477 00062ba 0fc986c 0fbcb07 
0fd1e11 0fc7460 001d11c 0fd30c2 0fc6b86 
0fca2d7 0fbf990 0ffe4fc 0fcc5a6 0fbef25 
0fcc907 0fc1f2c 001aef2 0fcd9be 0fc16c2 
0fd077a 0fc5e0d 001207d 0fd2580 0fc53e3 
0fc7e36 0fbd4a2 0005be3 0fc98ba 0fbcb3e 
0fd1e4f 0fc749f 001d0c7 0fd30ed 0fc6bce 
0fca42c 0fbfaf1 0ffe42c 0fcc703 0fbf080 
0fcc96f 0fc1fa6 001aadf 0fcda34 0fc1736 
0fd08a7 0fc5f4c 001222c 0fd26a8 0fc551f 
0fc7e7c 0fbd4ff 00056de 0fc9928 0fbcb8b 
0fd1ddc 0fc7431 001d10a 0fd3078 0fc6b5d 
0fca4ab 0fbfb65 0ffe4eb 0fcc796 0fbf0fd 
0fcc80c 0fc1e32 001aa4e 0fcd8dd 0fc15cf 
0fd082e 0fc5ecb 00125d0 0fd2625 0fc54b7 
0fc7c51 0fbd2d1 000552f 0fc9729 0fbc96a 
0fd1bca 0fc722e 001d33b 0fd2e76 0fc6969 
0fca430 0fbfb05 0ffe62b 0fcc736 0fbf095 
0fcc59b 0fc1bec 001a987 0fcd69c 0fc1379 
0fd07b6 0fc5e72 0012910 0fd25a3 0fc5451 
0fc7bce 0fbd26a 00053b6 0fc96c0 0fbc8ef 
0fd1b02 0fc7182 001d419 0fd2d92 0fc689f 
0fca3a7 0fbfaa1 0ffe793 0fcc6c6 0fbf018 
0fcc449 0fc1abe 001a780 0fcd573 0fc122f 
0fd078f 0fc5e6a 0012b20 0fd257f 0fc542b 
0fc7b2c 0fbd1c0 0005100 0fc960c 0fbc833 
0fd1aaf 0fc7122 001d4ab 0fd2d13 0fc683f 
0fca520 0fbfc06 0ffe94d 0fcc817 0fbf189 
0fcc3fd 0fc1a63 001a5b9 0fcd513 0fc11f0 
0fd080e 0fc5ed6 0012cc0 0fd25e0 0fc54cc 
0fc7b2a 0fbd1cb 0004cb1 0fc9639 0fbc85d 
0fd1a17 0fc7090 001d4ec 0fd2c73 0fc67cf 
0fca58c 0fbfc7e 0ffe837 0fcc89b 0fbf214 
0fcc24e 0fc18b3 001a3e8 0fcd363 0fc104d 
0fd0813 0fc5edf 0012e32 0fd25b9 0fc54c9 
0fc7acc 0fbd16d 0004ae0 0fc95d3 0fbc7f3 
0fd1803 0fc6e6a 001d6ea 0fd2a2d 0fc6598 
0fca4fe 0fbfbef 0ffeb25 0fcc80c 0fbf177 
0fcc0b7 0fc1716 001a2d5 0fcd1be 0fc0e8d 
0fd07a7 0fc5e7e 00130b9 0fd2526 0fc545b 
0fc78d3 0fbcf8d 0004671 0fc93e8 0fbc5f7 
0fd171f 0fc6daa 001d7b1 0fd2921 0fc64c4 
0fca3f5 0fbfaff 0ffea3c 0fcc6e1 0fbf071 
0fcbd72 0fc13f4 001a09f 0fcce8d 0fc0b63 
0fd059f 0fc5c82 0013216 0fd22ff 0fc525b 
0fc76a8 0fbcd62 0004110 0fc91d0 0fbc3c7 
0fd143e 0fc6ac4 001d9e8 0fd2633 0fc61d4 
0fca307 0fbfa15 0ffe78c 0fcc605 0fbef72 
0fcbb35 0fc11b4 0019e2d 0fccc54 0fc0912 
0fd052f 0fc5c26 0013562 0fd2289 0fc51e8 
0fc745a 0fbcb3f 0003fc6 0fc8fb3 0fbc18e 
0fd12c5 0fc6970 001dbcb 0fd24b0 0fc6070 
0fca2ec 0fbfa1e 0ffee5d 0fcc602 0fbef7e 
0fcba66 0fc1103 0019de1 0fccb94 0fc0866 
0fd0611 0fc5d15 0013a21 0fd233e 0fc52e7 
0fc760c 0fbcced 0003df1 0fc914d 0fbc33c 
0fd12bf 0fc696b 001dbf8 0fd2475 0fc6072 
0fca43d 0fbfb51 0ffee16 0fcc717 0fbf0bb 
0fcb9a9 0fc103a 0019ae1 0fccabc 0fc0799 
0fd0750 0fc5e52 0013baf 0fd2460 0fc5422 
0fc76eb 0fbcdc1 0003b2c 0fc924b 0fbc414 
0fd145b 0fc6afe 001da96 0fd25f0 0fc620a 
0fca6a8 0fbfdcd 0fff1cd 0fcc99b 0fbf335 
0fcba43 0fc10dd 00199e8 0fccb78 0fc084b 
0fd08d0 0fc5fcd 0013dd6 0fd25b5 0fc55b3 
0fc76e9 0fbcdcb 0003885 0fc924f 0fbc425 
0fd146d 0fc6b24 001da75 0fd25e4 0fc623a 
0fca820 0fbff45 0ffeffe 0fccafc 0fbf4a2 
0fcb9be 0fc1066 001956e 0fccad2 0fc07bf 
0fd0a27 0fc6136 0013e86 0fd26cb 0fc56fc 
0fc76ed 0fbcde7 00034bd 0fc926b 0fbc41b 
0fd1352 0fc6a16 001db6d 0fd24d2 0fc6111 
0fca85b 0fbffa8 0fff4a6 0fccb60 0fbf4f1 
0fcb851 0fc0f12 00194ff 0fcc98b 0fc065b 
0fd09cd 0fc60f2 0014270 0fd268a 0fc56bb 
0fc75ee 0fbccff 0003289 0fc919d 0fbc32c 
0fd11a7 0fc686d 001dd11 0fd22fd 0fc5f67 
0fca82d 0fbff73 0fff578 0fccb19 0fbf4bf 
0fcb6f1 0fc0daf 00191de 0fcc836 0fc04f9 
0fd0aef 0fc6209 00143f5 0fd2779 0fc57c9 
0fc7682 0fbcd74 0002ef0 0fc9250 0fbc3b8 
0fd1185 0fc6820 001dd52 0fd22fd 0fc5f44 
0fca99e 0fc00a0 0fff8ba 0fccccb 0fbf624 
0fcb5b8 0fc0c19 0019004 0fcc76b 0fc03a9 
0fd0a25 0fc60de 00147ef 0fd26f1 0fc56f2 
0fc74eb 0fbcb97 0002bab 0fc9143 0fbc210 
0fd0fab 0fc660d 001decd 0fd2175 0fc5d5c 
0fca95c 0fc0048 0fff889 0fcccbd 0fbf5e7 
0fcb3d4 0fc0a2f 0018c9f 0fcc5d6 0fc01c5 
0fd0aea 0fc61a1 0014ba3 0fd27a1 0fc57b0 
0fc74eb 0fbcb96 0002a65 0fc9161 0fbc204 
0fd1048 0fc66b0 001de53 0fd2224 0fc5dfb 
0fcab21 0fc01ff 0fffc55 0fcce72 0fbf795 
0fcb403 0fc0a57 0018b25 0fcc619 0fc01e7 
0fd0c11 0fc62bd 0014d94 0fd28c4 0fc58d4 
0fc7633 0fbccce 000287c 0fc92b6 0fbc33d 
0fd1080 0fc66dc 001de44 0fd2242 0fc5e2b 
0fcad9e 0fc047a 0ffffe3 0fcd0fa 0fbfa11 
0fcb4af 0fc0aff 0018918 0fcc6db 0fc0290 
0fd0dda 0fc6485 0015078 0fd2a6b 0fc5aa2 
0fc77b5 0fbce4d 0002801 0fc9463 0fbc4c5 
0fd114f 0fc67aa 001dd2f 0fd232b 0fc5f16 
0fcaf5f 0fc0635 000013c 0fcd2cd 0fbfbe3 
0fcb496 0fc0ad8 00184b0 0fcc6f5 0fc027e 
0fd0fec 0fc668a 00150fa 0fd2c70 0fc5cbe 
0fc788d 0fbcf25 00021be 0fc954f 0fbc5a7 
0fd11be 0fc6811 001dc62 0fd2386 0fc5f7d 
0fcb17c 0fc085d 000018c 0fcd4df 0fbfdf3 
0fcb4d0 0fc0b18 00181e5 0fcc731 0fc02a5 
0fd108d 0fc6738 00154ae 0fd2cfa 0fc5d55 
0fc7810 0fbceb9 00020f7 0fc950b 0fbc51b 
0fd10ad 0fc6713 001dd5b 0fd2295 0fc5e76 
0fcb135 0fc0810 0000598 0fcd4c7 0fbfdb2 
0fcb29f 0fc08f5 001807c 0fcc532 0fc0091 
0fd103a 0fc66e6 00157a3 0fd2c8b 0fc5d1f 
0fc7817 0fbceb0 0001c02 0fc9516 0fbc528 
0fd0f5b 0fc65bb 001de3c 0fd2108 0fc5d27 
0fcb1c6 0fc08a4 00005bd 0fcd534 0fbfe4a 
0fcb155 0fc07a1 0017dbd 0fcc3dc 0fbff3a 
0fd0ffe 0fc66a1 00158cd 0fd2c08 0fc5cda 
0fc76aa 0fbcd40 0001893 0fc93ac 0fbc3ab 
0fd0ee4 0fc6531 001dea5 0fd2077 0fc5ca2 
0fcb2d9 0fc09ac 00009e4 0fcd640 0fbff54 
0fcb0b9 0fc070a 0017abc 0fcc356 0fbfe9a 
0fd116e 0fc6828 0015be2 0fd2d95 0fc5e6b 
0fc78e6 0fbcf99 000178a 0fc9615 0fbc60b 
0fd0f56 0fc65ca 001de14 0fd20f1 0fc5d45 
0fcb512 0fc0c17 0000d20 0fcd891 0fc01b6 
0fcb03a 0fc06b9 0017a19 0fcc305 0fbfe48 
0fd12ab 0fc6979 0015ec0 0fd2eba 0fc5faf 
0fc7896 0fbcf4f 0001759 0fc95eb 0fbc5bf 
0fd0f4e 0fc65bf 001de39 0fd20d7 0fc5d3d 
0fcb649 0fc0d3c 0000f89 0fcd9ad 0fc02db 
0fcb052 0fc06bb 00176a9 0fcc2fa 0fbfe3c 
0fd13df 0fc6a9d 0015fa3 0fd2fb6 0fc60da 
0fc79ac 0fbd06a 00013d1 0fc96fe 0fbc6d2 
0fd0ecb 0fc654a 001de49 0fd202c 0fc5cb9 
0fcb6f9 0fc0e0e 000115e 0fcda5c 0fc03a7 
0fcaff6 0fc067e 0017360 0fcc2c2 0fbfe18 
0fd1407 0fc6ae4 0016239 0fd2fd1 0fc6128 
0fc7878 0fbcf53 0001120 0fc9604 0fbc5bb 
0fd0d83 0fc6405 001dee9 0fd1ef2 0fc5b85 
0fcb6bf 0fc0dd0 00011cc 0fcda22 0fc036b 
0fcad5c 0fc03e1 0017078 0fcc039 0fbfb5f 
0fd1378 0fc6a5d 00164ac 0fd2f33 0fc6090 
0fc7816 0fbcf0b 0000e89 0fc95b9 0fbc557 
0fd0c25 0fc62c7 001dfd6 0fd1d88 0fc5a21 
0fcb6b0 0fc0dea 000140e 0fcda3c 0fc036f 
0fcabdd 0fc0297 0016d71 0fcbef8 0fbfa08 
0fd12eb 0fc6a03 00166d1 0fd2eb4 0fc602d 
0fc77ac 0fbced2 0000a8a 0fc9585 0fbc511 
0fd0b42 0fc621d 001e05a 0fd1cc1 0fc597a 
0fcb7d2 0fc0f2d 000185d 0fcdb44 0fc04a4 
0fcaa6e 0fc013a 0016c7f 0fcbd74 0fbf893 
0fd131d 0fc6a2b 0016a23 0fd2e89 0fc603d 
0fc7662 0fbcd67 0000b13 0fc940e 0fbc399 
0fd08b0 0fc5f67 001e2b4 0fd19e3 0fc56b5 
0fcb676 0fc0dbb 0001be6 0fcd9e1 0fc032d 
0fca7da 0fbfe90 0016b28 0fcbaf9 0fbf5fe 
0fd1279 0fc6987 0016e23 0fd2dd6 0fc5fad 
0fc75cd 0fbcce1 0000c3e 0fc93af 0fbc320 
0fd086f 0fc5f38 001e2ff 0fd1998 0fc568b 
0fcb84c 0fc0fa1 000207e 0fcdb9a 0fc0519 
0fca825 0fbff04 00168e8 0fcbb44 0fbf653 
0fd13b2 0fc6ae1 00170f1 0fd2ee3 0fc60ed 
0fc76c2 0fbcdf4 00009ed 0fc94af 0fbc40d 
0fd08f1 0fc5fd8 001e222 0fd1a06 0fc571a 
0fcba24 0fc1185 0002477 0fcdd68 0fc06ef 
0fca7ee 0fbfee2 0016814 0fcbb2c 0fbf61a 
0fd1501 0fc6c42 0017359 0fd3018 0fc623e 
0fc7768 0fbcebc 00009b1 0fc956c 0fbc4b5 
0fd07d9 0fc5ecd 001e31e 0fd18c4 0fc55fa 
0fcbb5a 0fc12d4 000286b 0fcde8c 0fc082a 
0fca83c 0fbff30 0016588 0fcbb5b 0fbf66a 
0fd15be 0fc6d0d 00175e4 0fd309d 0fc630c 
0fc77b0 0fbcf0c 0000902 0fc95a8 0fbc4f8 
0fd081b 0fc5f20 001e2ca 0fd18fd 0fc5646 
0fcbcf7 0fc147a 0002cb2 0fce020 0fc09c4 
0fca82d 0fbff2a 0016377 0fcbb55 0fbf652 
0fd16e0 0fc6e2f 001770a 0fd3199 0fc6423 
0fc7974 0fbd0cf 0000503 0fc977f 0fbc6ad 
0fd0900 0fc6005 001e128 0fd19bd 0fc571f 
0fcbee0 0fc1672 0002c40 0fce1fa 0fc0b9f 
0fca855 0fbff6c 0015e76 0fcbb85 0fbf66a 
0fd18f0 0fc7047 00177ac 0fd337b 0fc662b 
0fc7af6 0fbd257 00003c9 0fc98f0 0fbc830 
0fd0a0c 0fc60ff 001e040 0fd1aa9 0fc5833 
0fcc105 0fc188f 0002fe6 0fce3fb 0fc0dc6 
0fca788 0fbfe97 0015c47 0fcbabb 0fbf5b4 
0fd18da 0fc702b 0017995 0fd3348 0fc661d 
0fc7acb 0fbd238 0000105 0fc98f0 0fbc80b 
0fd08f0 0fc6010 001e06d 0fd1997 0fc571d 
0fcc153 0fc18fd 0003146 0fce464 0fc0e0b 
0fca6d7 0fbfe07 00159cc 0fcba1f 0fbf4f6 
0fd19c0 0fc7137 0017bb6 0fd33f6 0fc670c 
0fc7b12 0fbd29c 0ffffa1 0fc993a 0fbc84e 
0fd088c 0fc5fb5 001e076 0fd18fe 0fc56c3 
0fcc1ca 0fc197b 0003555 0fce4bd 0fc0e9a 
0fca5e6 0fbfd12 0015890 0fcb91c 0fbf405 
0fd19d0 0fc714d 0017de1 0fd33e9 0fc6714 
0fc7b77 0fbd309 0ffff60 0fc99ba 0fbc8b9 
0fd0715 0fc5e4e 001e192 0fd1785 0fc553c 
0fcc29a 0fc1a5e 0003841 0fce58b 0fc0f4e 
0fca4f0 0fbfc44 001549b 0fcb842 0fbf2f6 
0fd1a1f 0fc71ba 0017f4d 0fd3431 0fc675d 
0fc7a10 0fbd1c7 0fffc96 0fc9854 0fbc740 
0fd06bc 0fc5e14 001e158 0fd1702 0fc54e8 
0fcc413 0fc1bf8 0003b23 0fce6f3 0fc10e0 
0fca393 0fbfaf1 0015360 0fcb6e7 0fbf1b6 
0fd19a9 0fc713d 001822a 0fd337f 0fc66ff 
0fc79c8 0fbd17f 0fffcf5 0fc97d7 0fbc718 
0fd059a 0fc5cee 001e234 0fd158e 0fc53e2 
0fcc40b 0fc1bf0 0003ddd 0fce6e5 0fc10ed 
0fca1dd 0fbf943 0014f38 0fcb532 0fbf003 
0fd1a06 0fc71c7 0018475 0fd319d 0fc65ad 
0fc79f1 0fbd1b2 0fff923 0fc953a 0fbc494 
0fd02e0 0fc5a57 001e6c5 0fd1003 0fc4e92 
0fcc333 0fc1b2f 000401e 0fce306 0fc0d88 
0fca11d 0fbf880 0014e17 0fcb19b 0fbec8f 
0fd1915 0fc70ba 001888a 0fd2ffc 0fc63f5 
0fc7a0f 0fbd1ac 0fff6ec 0fc95b0 0fbc496 
0fd01a0 0fc58db 001e76e 0fd0f27 0fc4d47 
0fcc256 0fc1a0b 00040a7 0fce24d 0fc0c93 
0fc9d78 0fbf486 0014a46 0fcae66 0fbe8ec 
0fd15dd 0fc6d32 0018aec 0fd2cee 0fc60b2 
0fc74a9 0fbcc1e 0fff289 0fc90e4 0fbbf6c 
0fcfd60 0fc546e 001ea6a 0fd0b08 0fc48d3 
0fcbfc6 0fc1761 0004207 0fcdfff 0fc09f0 
0fc9865 0fbef7d 001484b 0fca9db 0fbe3f2 
0fd134c 0fc6aa1 0018e34 0fd2af1 0fc5e7d 
0fc744d 0fbcb96 0fff096 0fc9374 0fbc170 
0fcfbdd 0fc52ab 001e836 0fd0ca4 0fc49dc 
0fcbf6a 0fc16cd 0004303 0fce2bf 0fc0c2f 
0fc9893 0fbef6d 00144b3 0fcacf3 0fbe6a4 
0fd13c5 0fc6ae3 0018db8 0fd2db3 0fc6116 
0fc7387 0fbcab7 0ffef1c 0fc92d3 0fbc0ce 
0fcfa9e 0fc515e 001e8fb 0fd0b5a 0fc48b9 
0fcc0e4 0fc182b 00047a3 0fce427 0fc0dc4 
0fc97aa 0fbee6e 00141af 0fcac2f 0fbe5c0 
0fd13e3 0fc6ae8 0018f98 0fd2dd6 0fc6137 
0fc7397 0fbcabd 0ffef5b 0fc9312 0fbc0d3 
0fcf941 0fc4ffd 001e9be 0fd0a1f 0fc4752 
0fcc015 0fc176e 0004aa4 0fce371 0fc0cee 
0fc95cb 0fbeca1 0013e4b 0fcaaae 0fbe3e8 
0fd13fd 0fc6afe 00190f8 0fd2dea 0fc6151 
0fc7352 0fbca7f 0ffebf2 0fc92f9 0fbc0a2 
0fcf769 0fc4e2f 001ea85 0fd0879 0fc459c 
0fcc062 0fc17bb 0004e57 0fce427 0fc0d56 
0fc936c 0fbea4d 0013be5 0fca85c 0fbe1a2 
0fd1231 0fc694d 001945c 0fd2bf1 0fc5f85 
0fc7218 0fbc964 0ffeb6a 0fc91cc 0fbbf6c 
0fcf5e8 0fc4cc7 001eaed 0fd06c8 0fc4409 
0fcc0ac 0fc181b 0004e55 0fce3f8 0fc0d98 
0fc921f 0fbe905 0013629 0fca728 0fbe039 
0fd1203 0fc6928 00196eb 0fd2b95 0fc5f57 
0fc7101 0fbc84a 0ffe8bc 0fc90d7 0fbbe4b 
0fcf403 0fc4acf 001eb5f 0fd04e6 0fc422b 
0fcc17b 0fc18d7 000548c 0fce4c0 0fc0e6f 
0fc90ee 0fbe7d4 001357a 0fca610 0fbdf1c 
0fd11e4 0fc68f9 00199fd 0fd2b6b 0fc5f3e 
0fc717c 0fbc8b8 0ffe9da 0fc9179 0fbbece 
0fcf309 0fc49de 001ec1c 0fd03ef 0fc4147 
0fcc242 0fc19b1 00058e8 0fce593 0fc0f4b 
0fc901a 0fbe717 0013304 0fca565 0fbde6a 
0fd1248 0fc697f 0019b89 0fd2bad 0fc5fd3 
0fc720b 0fbc96f 0ffe96e 0fc9214 0fbbf7c 
0fcf274 0fc4961 001ec19 0fd0357 0fc40c2 
0fcc3df 0fc1b5b 0005d21 0fce72e 0fc10ec 
0fc901b 0fbe71f 0013087 0fca576 0fbde68 
0fd12f6 0fc6a28 0019cf1 0fd2c5b 0fc607f 
0fc7317 0fbca6b 0ffe7ff 0fc9333 0fbc06d 
0fcf25b 0fc493b 001eb9a 0fd0330 0fc4099 
0fcc389 0fc1b0f 0005f13 0fce6c8 0fc10a7 
0fc8eb2 0fbe5c3 0012cc7 0fca419 0fbdd04 
0fd1256 0fc6989 0019e32 0fd2b95 0fc5fe3 
0fc71c3 0fbc929 0ffe55d 0fc91f8 0fbbf35 
0fcf0b6 0fc47a7 001ebc8 0fd0184 0fc3f0d 
0fcc38c 0fc1b17 0006044 0fce6a2 0fc10a7 
0fc8d74 0fbe485 00128bc 0fca2d4 0fbdbc7 
0fd12e0 0fc6a29 0019f09 0fd2bea 0fc6073 
0fc7186 0fbc8f6 0ffe251 0fc91c0 0fbbf04 
0fcef0e 0fc460a 001ebf2 0fcffee 0fc3d8d 
0fcc459 0fc1beb 00062e2 0fce777 0fc1187 
0fc8be0 0fbe310 0012858 0fca0d8 0fbd9c2 
0fd116a 0fc68dd 001a4fb 0fd276b 0fc5c8a 
0fc71ed 0fbc984 0ffe4f0 0fc8f2c 0fbbcd0 
0fcee6d 0fc459a 001ef74 0fcfc3a 0fc3a5e 
0fcc47e 0fc1c3b 0006826 0fce489 0fc0f22 
0fc8ad4 0fbe214 001274a 0fc9daa 0fbd6ea 
0fd123c 0fc698e 001a39b 0fd2b29 0fc5ff0 
0fc70ff 0fbc88a 0ffe1fa 0fc916c 0fbbe97 
0fcec48 0fc4365 001ecd4 0fcfd43 0fc3af0 
0fcc488 0fc1c35 000684f 0fce7b1 0fc11c8 
0fc891c 0fbe055 001210f 0fc9ee6 0fbd78c 
0fd106e 0fc67d1 001a601 0fd295e 0fc5e24 
0fc7078 0fbc80f 0ffe26c 0fc90fb 0fbbe0e 
0fceb28 0fc4247 001eda4 0fcfc08 0fc39ce 
0fcc532 0fc1ceb 0006e9a 0fce84e 0fc128a 
0fc896a 0fbe0b6 00120ab 0fc9f45 0fbd7fb 
0fd11db 0fc6949 001a78f 0fd2ab8 0fc5fb9 
0fc720a 0fbc9ac 0ffe1b5 0fc92a6 0fbbfbb 
0fceb59 0fc4289 001ec4d 0fcfc30 0fc3a22 
0fcc672 0fc1e43 0006f7b 0fce980 0fc13e4 
0fc8886 0fbdfe5 0011b39 0fc9e79 0fbd71f 
0fd1274 0fc69fa 001a81d 0fd2b17 0fc604f 
0fc733f 0fbcb00 0ffe0a0 0fc93ea 0fbc0f7 
0fcec00 0fc4349 001eb3f 0fcfcc2 0fc3ab0 
0fcc8b7 0fc2099 0007408 0fcebbd 0fc1629 
0fc89f2 0fbe156 0011888 0fc9fe8 0fbd887 
0fd1475 0fc6bee 001a812 0fd2d05 0fc6260 
0fc74e3 0fbcc93 0ffde2e 0fc9596 0fbc29d 
0fced16 0fc445a 001e95d 0fcfdd6 0fc3be8 
0fccba4 0fc2376 0007529 0fcee9f 0fc1928 
0fc8b0c 0fbe269 00115ad 0fca11b 0fbd9b5 
0fd157c 0fc6d03 001a858 0fd2e01 0fc6378 
0fc763b 0fbce06 0ffdd73 0fc9706 0fbc3fe 
0fced1a 0fc4466 001e8a3 0fcfdc5 0fc3bd4 
