0fac25f 0fa3030 0fba515 0fb6d68 0fb1a4b 
0fb6600 0fad5bd 0fc3acc 0fc126c 0fbb6cc 
0fb3a3d 0faa944 0fc0f3a 0fbe298 0fb88b4 
0fb889c 0faf762 0fc5db5 0fc3445 0fbd708 
0fb366e 0faa5be 0fc0bf5 0fbe796 0fb85ad 
0fb6b56 0fada11 0fc4040 0fc1136 0fbb91e 
0fb6555 0fad487 0fc3aae 0fc156f 0fbb5ae 
0fb374f 0faa656 0fc0c60 0fbde90 0fb86ca 
0fb86a9 0faf5d7 0fc5be5 0fc2cf3 0fbd76d 
0fb34cb 0faa45f 0fc0a89 0fbe4eb 0fb852f 
0fb69e5 0fad933 0fc3fd3 0fc1203 0fbb8a3 
0fb657a 0fad583 0fc3bf8 0fc18d0 0fbb5ed 
0fb34b3 0faa43d 0fc0ad5 0fbe0c8 0fb831e 
0fb814f 0faf13a 0fc57a2 0fc2e38 0fbd00c 
0fb2941 0fa99b5 0fc00c5 0fbdc8e 0fb7862 
0fb5713 0fac76c 0fc2ea9 0fc004b 0fba4d7 
0fb4dce 0fabecc 0fc25b3 0fc00a9 0fb9d2d 
0fb180a 0fa88b2 0fbef64 0fbc3e7 0fb660a 
0fb61dd 0fad282 0fc385e 0fc0ffd 0fbb09e 
0fb0963 0fa7a7e 0fbdf9b 0fbbe59 0fb591a 
0fb36f8 0faa7f5 0fc0d33 0fbe04b 0fb848c 
0fb2d6f 0fa9f46 0fc03fe 0fbe0fc 0fb7b89 
0faf64c 0fa66a0 0fbcc78 0fba36c 0fb43ae 
0fb41f4 0fab23d 0fc1799 0fbef87 0fb8ff8 
0faecbf 0fa5cf5 0fbc281 0fba5e6 0fb39cb 
0fb1e8c 0fa8e70 0fbf370 0fbd221 0fb69b8 
0fb1d00 0fa8d74 0fbf20b 0fbd788 0fb6a51 
0faecde 0fa5c92 0fbc174 0fb9b4c 0fb3946 
0fb3f2b 0faaf2a 0fc137c 0fbe8ea 0fb8d73 
0faeea2 0fa5eee 0fbc308 0fb9bba 0fb3e7c 
0fb21fd 0fa91e1 0fbf599 0fbc610 0fb7047 
0fb22f4 0fa9355 0fbf5c7 0fbd424 0fb7332 
0faf517 0fa6487 0fbc55d 0fb9e7b 0fb439a 
0fb4e23 0fabea4 0fc1fe3 0fbf7dc 0fb9d04 
0fb06c4 0fa7757 0fbd972 0fbb868 0fb56bb 
0fb41a3 0fab1f5 0fc1474 0fbe89b 0fb9086 
0fb4943 0fab9fa 0fc1c92 0fbfb90 0fb99e9 
0fb1d97 0fa8deb 0fbf17b 0fbcc90 0fb6cb2 
0fb738b 0fae3ec 0fc47c9 0fc21eb 0fbc36b 
0fb2679 0fa970c 0fbfbf4 0fbda85 0fb77a9 
0fb5a21 0faca08 0fc3050 0fc021a 0fba9d5 
0fb5d34 0face0c 0fc354b 0fc0e30 0fbae9d 
0fb2f1f 0fa9e12 0fc06d3 0fbd9d1 0fb7ef2 
0fb8194 0faf1ae 0fc5997 0fc302f 0fbd228 
0fb34f7 0faa4c1 0fc0c62 0fbe896 0fb8551 
0fb69f9 0fad94d 0fc3f4b 0fc1052 0fbb7ee 
0fb6cf8 0fadd17 0fc4144 0fc1a9f 0fbbcbb 
0fb3dac 0faad2d 0fc107d 0fbe46a 0fb8b83 
0fb8e74 0fafe2c 0fc5ffb 0fc3588 0fbdcce 
0fb3c9f 0faaca3 0fc0ead 0fbea5d 0fb8b56 
0fb69d0 0fad8bc 0fc3b8b 0fc0ec1 0fbb715 
0fb6587 0fad4ef 0fc378b 0fc1461 0fbb537 
0fb2bf6 0fa9b1b 0fbfe59 0fbd3eb 0fb7ae7 
0fb7627 0fae4f4 0fc48c2 0fc1f55 0fbc4b2 
0fb1f89 0fa8e7a 0fbf308 0fbce43 0fb6ebd 
0fb4af6 0fab8e4 0fc1ea8 0fbef7f 0fb97ee 
0fb47db 0fab61b 0fc1c1e 0fbf827 0fb974e 
0fb10f0 0fa7e63 0fbe4fa 0fbba20 0fb5ed0 
0fb5ea9 0facc46 0fc3249 0fc098e 0fbadbc 
0fb0965 0fa7735 0fbdda1 0fbb96f 0fb58e4 
0fb364a 0faa3fa 0fc09ef 0fbdb87 0fb83d3 
0fb34e1 0faa358 0fc08e5 0fbe48e 0fb83ff 
0fafde5 0fa6c3d 0fbd1f4 0fba5a4 0fb4b7b 
0fb4d0b 0fabc2f 0fc20fb 0fbf48d 0fb9aff 
0fafa5a 0fa6a36 0fbce85 0fba851 0fb4926 
0fb27a7 0fa9715 0fbfb70 0fbcbd0 0fb74bb 
0fb25e8 0fa95c0 0fbf9f8 0fbd569 0fb750d 
0faec42 0fa5b90 0fbc023 0fb95e6 0fb39c0 
0fb3a6c 0faa9e5 0fc0dfe 0fbe4c4 0fb8827 
0fae595 0fa555f 0fbb96e 0fb95f3 0fb340e 
0fb12d8 0fa8218 0fbe653 0fbb755 0fb5f86 
0fb1059 0fa806d 0fbe451 0fbbdff 0fb5eb1 
0fad87e 0fa47e4 0fbac33 0fb7f33 0fb257c 
0fb26bc 0fa9631 0fbfa53 0fbcf48 0fb743d 
0fad2af 0fa4215 0fba6e0 0fb8470 0fb205b 
0fb0014 0fa6f62 0fbd3d5 0fbaa28 0fb4b18 
0fb01ed 0fa7213 0fbd5e0 0fbb75a 0fb4edc 
0facdaf 0fa3cd7 0fba10d 0fb79c6 0fb19ef 
0fb1d1e 0fa8cba 0fbeffc 0fbc063 0fb6aad 
0fac878 0fa37cb 0fb9bc1 0fb6e8e 0fb170a 
0faf3bf 0fa62ab 0fbc6b7 0fb93fe 0fb3fd7 
0faeeee 0fa5ed2 0fbc25c 0fba190 0fb3d11 
0fab43b 0fa23f1 0fb878b 0fb73b3 0fb00f4 
0fafdbc 0fa6d78 0fbd0a4 0fbe85c 0fb461f 
0faab80 0fa1b52 0fb7f48 0fb7730 0faf8eb 
0fad867 0fa47a5 0fbabcf 0fb9496 0fb2420 
0fad3d6 0fa443a 0fba7b5 0fb9625 0fb21ad 
0fa99bb 0fa0a45 0fb6d51 0fb4ded 0fae5aa 
0fae605 0fa5671 0fbb954 0fb9534 0fb31ff 
0fa8eb7 0f9ff66 0fb6233 0fb40f6 0fadb8b 
0fab9f2 0fa2a07 0fb8c4e 0fb60e4 0fb059b 
0fab5b0 0fa264c 0fb8754 0fb64a3 0fb03df 
0fa7d7d 0f9ed59 0fb4c0d 0fb2268 0fac9de 
0fac759 0fa382f 0fb9741 0fb6b79 0fb1614 
0fa7003 0f9e0e5 0fb404b 0fb18eb 0fabeab 
0fa9a0b 0fa09e0 0fb6ac5 0fb38b1 0fae73e 
0fa960e 0fa063f 0fb6794 0fb4351 0fae5b4 
0fa6090 0f9cf67 0fb31e0 0fb0bd2 0faad4e 
0fab038 0fa1f7e 0fb81f5 0fb5d84 0fafd81 
0fa5faf 0f9cfb6 0fb322d 0fb13dd 0faae3a 
0fa8f33 0f9fe8c 0fb6175 0fb38a5 0fadbb3 
0fa8eb4 0f9fe9f 0fb6145 0fb4296 0fadde5 
0fa59d7 0f9c957 0fb2c58 0fb0655 0faa75c 
0faab75 0fa1b1b 0fb7d9e 0fb5828 0faf94a 
0fa5ee8 0f9ce68 0fb30fb 0fb1149 0faad47 
0fa923c 0fa0110 0fb63b1 0fb3a0b 0fadf1a 
0fa96a7 0fa064a 0fb68f2 0fb4921 0fae59d 
0fa650e 0f9d449 0fb3779 0fb118e 0fab28c 
0fab7b2 0fa271f 0fb8a14 0fb64f2 0fb05fc 
0fa69a3 0f9d963 0fb3c5b 0fb1c99 0fab8c0 
0fa9997 0fa08e6 0fb6c1f 0fb40fc 0fae641 
0fa9f5c 0fa0f37 0fb723b 0fb5166 0faee39 
0fa6ee3 0f9de45 0fb41a4 0fb19f1 0fabc2e 
0fac44f 0fa33d5 0fb96e0 0fb6eee 0fb11ed 
0fa7b12 0f9eb0b 0fb4e0e 0fb2a9d 0faca0b 
0faafbe 0fa1f47 0fb8253 0fb5353 0fafd01 
0fab944 0fa2981 0fb8c67 0fb65ed 0fb08cc 
0fa8c5c 0f9fc33 0fb5f81 0fb32dd 0fadaba 
0fae6d2 0fa56ef 0fbb9b3 0fb8e79 0fb35f0 
0faa19d 0fa11e4 0fb74e1 0fb510b 0faf13f 
0fad973 0fa4936 0fbac59 0fb7eec 0fb2748 
0fae613 0fa5685 0fbb979 0fb9562 0fb3582 
0fab969 0fa2930 0fb8cd1 0fb62a4 0fb0765 
0fb12af 0fa8239 0fbe64c 0fbba74 0fb623d 
0faca30 0fa39bb 0fb9e40 0fb77d9 0fb1a8c 
0fafd57 0fa6c65 0fbd0d5 0fba217 0fb4bc6 
0fb0536 0fa74fe 0fbd904 0fbb588 0fb54f6 
0fad333 0fa42a8 0fba731 0fb7def 0fb210f 
0fb2805 0fa97a6 0fbfc4a 0fbd2f3 0fb7674 
0fadb91 0fa4bac 0fbb0b7 0fb8e30 0fb2adf 
0fb0a53 0fa7a1d 0fbdee2 0fbb143 0fb58a1 
0fb1018 0fa8081 0fbe505 0fbc04a 0fb60b5 
0fad96e 0fa493a 0fbae10 0fb8091 0fb2917 
0fb2a6d 0fa9a60 0fbff3c 0fbd193 0fb7ace 
0fada32 0fa4a64 0fbaf92 0fb8a46 0fb2aa7 
0fb03f6 0fa7393 0fbd96a 0fbaa9b 0fb52c6 
0fb0787 0fa77a1 0fbddfa 0fbb910 0fb57f8 
0facd72 0fa3d33 0fba438 0fb792f 0fb1c2e 
0fb1c3d 0fa8c55 0fbf2d4 0fbc862 0fb6b35 
0fac935 0fa39a9 0fba02b 0fb7c69 0fb18f4 
0faf068 0fa6033 0fbc6b9 0fb98d8 0fb3dbf 
0faf176 0fa6257 0fbc834 0fba559 0fb40f4 
0fab611 0fa2667 0fb8c10 0fb650f 0fb038a 
0fb0520 0fa75a1 0fbda7d 0fbb20d 0fb5308 
0fab26b 0fa2318 0fb8771 0fb6b84 0fb0007 
0fad993 0fa4977 0fbadbf 0fb943d 0fb2405 
0faddf9 0fa4e6f 0fbb1f6 0fb99f0 0fb2b4c 
0fa9f75 0fa0ff2 0fb71ec 0fb4fb1 0faec3c 
0faec9f 0fa5d97 0fbbf4d 0fb9a5c 0fb3b04 
0fa98ac 0fa0ac7 0fb6cd7 0fb4df6 0fae7d5 
0fabfd8 0fa318f 0fb93ca 0fb6890 0fb0d59 
0fac7d2 0fa39a3 0fb9bfc 0fb7964 0fb1723 
0fa8cc2 0f9fd8f 0fb60b4 0fb397a 0fada1b 
0fae1d0 0fa527f 0fbb4b1 0fb8f1e 0fb2fa4 
0fa9417 0fa0518 0fb66c6 0fb49ce 0fae2ab 
0fb18df 0fa8845 0fbeb38 0fbc4c6 0fb6732 
0fb6d55 0fadc7a 0fc3f55 0fc14b7 0fbbb57 
0fb2fd9 0fa9f8a 0fc024c 0fbdfaa 0fb7f12 
0fb40b4 0faafcc 0fc12b8 0fbe476 0fb8dd7 
0fb652a 0fad4d2 0fc3700 0fc110e 0fbb404 
0fb1aea 0fa89ec 0fbed20 0fbc421 0fb694d 
0fb70cc 0fadfca 0fc432e 0fc11e9 0fbbfbf 
0fb3355 0faa2b1 0fc0637 0fbdb58 0fb840a 
0fb41ae 0fab0a2 0fc1458 0fbe364 0fb8f8f 
0fb6421 0fad3a5 0fc36fd 0fc100d 0fbb309 
0fb185a 0fa8810 0fbeb2a 0fbc307 0fb663b 
0fb6c63 0fadabb 0fc3e1a 0fc1503 0fbb9ae 
0fb2eae 0fa9e1f 0fc013e 0fbdf7b 0fb7e60 
0fb3e65 0faad98 0fc110c 0fbe2f0 0fb8cdb 
0fb611c 0fad14d 0fc343f 0fc0f16 0fbb073 
0fb14b7 0fa8598 0fbe78e 0fbc04f 0fb625b 
0fb67e8 0fad7e1 0fc3afe 0fc0e4b 0fbb505 
0fb2882 0fa9890 0fbfcc9 0fbd88f 0fb7702 
0fb34ff 0faa4a0 0fc098d 0fbdae1 0fb80aa 
0fb53e2 0fac3e5 0fc2848 0fc027f 0fba12f 
0fb039d 0fa7388 0fbd7b8 0fbb1c9 0fb5015 
0fb5312 0fac32d 0fc26a5 0fc0181 0fb9ec5 
0fb0e71 0fa7ee2 0fbe217 0fbc92a 0fb5b39 
0fb1587 0fa8566 0fbe868 0fbc757 0fb5ff9 
0fb2f2e 0fa9f57 0fc01ec 0fbe462 0fb7d29 
0fada9c 0fa49ba 0fbad2d 0fb8c7f 0fb27e9 
0fb2408 0fa937d 0fbf698 0fbe36e 0fb70b3 
0fadd5a 0fa4cf6 0fbb016 0fba038 0fb2bc5 
0fae4b0 0fa5383 0fbb69f 0fb97b5 0fb3189 
0fb00b8 0fa7448 0fbd285 0fbb62f 0fb4da3 
0fab01a 0fa22b5 0fb824a 0fb5cd0 0fafd13 
0fafdaf 0fa6f63 0fbce21 0fba501 0fb4a3e 
0fab694 0fa28f9 0fb86d7 0fb6908 0fb04d6 
0fabc7c 0fa2ed5 0fb8cd0 0fb5f3a 0fb08a0 
0fad394 0fa4538 0fba447 0fb7c05 0fb22cc 
0fa7ca0 0f9eeec 0fb4ef5 0fb1de9 0facd14 
0fac5ee 0fa3663 0fb976c 0fb6267 0fb1609 
0fa7c0d 0f9ec66 0fb4e79 0fb2c08 0facaf2 
0fa81e8 0f9f0a8 0fb53ba 0fb2a9d 0facda2 
0fa99f6 0fa0943 0fb6bfb 0fb4e99 0fae84e 
0fa4636 0f9b54d 0fb186b 0faf9ad 0fa94a0 
0fa90f1 0fa0043 0fb62d0 0fb4057 0fade6c 
0fa4bb0 0f9bb3f 0fb1de6 0fb0375 0fa9b12 
0fa5650 0f9c547 0fb282b 0fb01e2 0faa383 
0fa768b 0f9e605 0fb48ba 0fb28db 0fac57c 
0fa2bbd 0f99b1c 0fafded 0fad9e4 0fa7915 
0fa7fa3 0f9eeff 0fb5182 0fb28e6 0facc78 
0fa433f 0f9b300 0fb156b 0faf508 0fa91e3 
0fa5357 0f9c295 0fb2491 0fafa44 0faa025 
0fa7886 0f9e868 0fb4a04 0fb2835 0fac6ef 
0fa2fdf 0f99fa9 0fb012a 0fadcb6 0fa7d9f 
0fa859c 0f9f55b 0fb5656 0fb2e08 0fad2de 
0fa4ad2 0f9baeb 0fb1c09 0fafc2a 0fa98f2 
0fa5d4c 0f9ccba 0fb2de4 0fb0306 0faa98c 
0fa8480 0f9f484 0fb55a7 0fb31e6 0fad214 
0fa3e2e 0f9add7 0fb0fa5 0fae826 0fa8b03 
0fa97d0 0fa076c 0fb68d5 0fb3cd8 0fae4d8 
0fa620b 0f9d224 0fb3370 0fb0fda 0fab0a6 
0fa7818 0f9e7a4 0fb4921 0fb1a43 0fac4fc 
0faa436 0fa1488 0fb75bb 0fb4d15 0faf316 
0fa6200 0f9d25c 0fb33af 0fb0714 0fab047 
0fac003 0fa3049 0fb9192 0fb5cfe 0fb0e60 
0fa8cf9 0f9fda7 0fb5f38 0fb38a9 0fadc31 
0faa403 0fa13bc 0fb76a0 0fb4a20 0faf018 
0fad287 0fa4283 0fba56d 0fb8339 0fb2029 
0fa91e3 0fa01d4 0fb658f 0fb41e9 0fade93 
0faf007 0fa5f87 0fbc317 0fb9e29 0fb3c3b 
0fabc80 0fa2cb9 0fb9009 0fb735e 0fb0b35 
0fad267 0fa4209 0fba5ba 0fb7d76 0fb1ee2 
0fafe42 0fa6e68 0fbd1b1 0fbb17a 0fb4c9b 
0fab897 0fa28b9 0fb8bf5 0fb6798 0fb0635 
0fb1175 0fa81a6 0fbe4a6 0fbbb3b 0fb5ea0 
0fad8ee 0fa49dd 0fbac91 0fb8bc1 0fb27bb 
0fae82a 0fa58aa 0fbbbbb 0fb8eed 0fb35be 
0fb0f5a 0fa8098 0fbe371 0fbb89a 0fb5f86 
0fac26b 0fa33ec 0fb9780 0fb6996 0fb110e 
0fb15c6 0fa8766 0fbea50 0fbb6d7 0fb6396 
0fad8c1 0fa4aab 0fbadb4 0fb85dd 0fb285e 
0fae6b5 0fa5773 0fbbaea 0fb8b1d 0fb347e 
0fb0cca 0fa7dc3 0fbe0ea 0fbbfd7 0fb5b00 
0fabf84 0fa3026 0fb936b 0fb7667 0fb0c34 
0fb13d4 0fa83e2 0fbe711 0fbcc18 0fb5dc4 
0fad648 0fa46f5 0fba907 0fb975c 0fb21d2 
0fadf7a 0fa4fff 0fbb2b9 0fb9b64 0fb298e 
0fb038f 0fa752f 0fbd803 0fbcbc4 0fb50bc 
0fab560 0fa26cf 0fb8a3b 0fb7601 0fb0267 
0fb0826 0fa79ad 0fbdc79 0fbbc9b 0fb55bf 
0facd33 0fa3ea8 0fba0fa 0fb8657 0fb1bb0 
0fadc1d 0fa4cd0 0fbaf1a 0fb8800 0fb2842 
0fb07f4 0fa790d 0fbda55 0fbba0d 0fb5616 
0fabd64 0fa2e4c 0fb8f4b 0fb6b22 0fb0ac1 
0fb1521 0fa863b 0fbe645 0fbbd66 0fb629a 
0fadabf 0fa4c49 0fbabdf 0fb8c62 0fb2a7e 
0fae190 0fa526a 0fbb250 0fb88b7 0fb2f10 
0fb0665 0fa773d 0fbd750 0fbb663 0fb5574 
0fab2e0 0fa2354 0fb8420 0fb62ca 0fb0184 
0faffc4 0fa6f94 0fbd0c9 0fbad6c 0fb4e07 
0fac14c 0fa31a7 0fb92d7 0fb7a0e 0fb1100 
0fac6d0 0fa36dd 0fb97ac 0fb7657 0fb14d6 
0faeb27 0fa5ba9 0fbbc4d 0fba27e 0fb3b50 
0fa9977 0fa09e7 0fb6aed 0fb4e73 0fae940 
0faead7 0fa5b7e 0fbbc91 0fb992e 0fb3a17 
0fab2eb 0fa23aa 0fb85e5 0fb6c40 0fb03aa 
0fabf83 0fa2f9f 0fb92f2 0fb6e48 0fb0e68 
0faef73 0fa5fdc 0fbc3a4 0fba506 0fb4084 
0faab70 0fa1bdb 0fb8034 0fb5c66 0fafc4e 
0fb082d 0fa787a 0fbdd2a 0fbb3d4 0fb5916 
0fada68 0fa4a29 0fbaee8 0fb9430 0fb2c8e 
0faef2d 0fa5dc9 0fbc304 0fba3f5 0fb3fa0 
0fb23d2 0fa929f 0fbf7f8 0fbdbc6 0fb74d4 
0fadcb0 0fa4c8f 0fbb163 0fb8dfa 0fb2dd5 
0fb337c 0faa313 0fc0764 0fbde22 0fb84bb 
0fb0086 0fa7087 0fbd3c5 0fbb2a3 0fb51c9 
0fb0c3b 0fa7c3b 0fbded4 0fbb189 0fb5b3c 
0fb38a4 0faa938 0fc0af8 0fbe47c 0fb88c6 
0faeeb9 0fa60e7 0fbc222 0fb96f9 0fb3eb8 
0fb48d2 0fab8cc 0fc1a0b 0fbec39 0fb9778 
0fb1755 0fa871a 0fbe8d6 0fbc79f 0fb675a 
0fb248a 0fa93bb 0fbf641 0fbcae6 0fb72ca 
0fb51c5 0fac160 0fc23ef 0fc01c6 0fba1d3 
0fb08a2 0fa77bf 0fbdb00 0fbb764 0fb5823 
0fb5f09 0face41 0fc3118 0fc08a7 0fbadc8 
0fb2ab3 0fa9a64 0fbfd28 0fbdee1 0fb7a9c 
0fb3834 0faa703 0fc0a12 0fbe1a4 0fb8629 
0fb677b 0fad6be 0fc3986 0fc1881 0fbb6ce 
0fb1fe2 0fa8ef4 0fbf259 0fbcf4c 0fb6f0c 
0fb7653 0fae56d 0fc4883 0fc2076 0fbc4b9 
0fb42f7 0fab266 0fc15a5 0fbf60a 0fb927b 
0fb4f50 0fabdd0 0fc2164 0fbf8b0 0fb9cca 
0fb7c71 0faeb7f 0fc4eb1 0fc2e00 0fbcb7e 
0fb2f45 0fa9ee8 0fc019b 0fbdf27 0fb7dfd 
0fb8394 0faf360 0fc5598 0fc2efc 0fbd06e 
0fb4b64 0fabc4e 0fc1e15 0fc02be 0fb9976 
0fb54e0 0fac5a3 0fc277d 0fc02f6 0fba15f 
0fb813d 0faf219 0fc53d6 0fc331f 0fbcf90 
0fb3387 0faa398 0fc0583 0fbe18f 0fb80fd 
0fb87c3 0faf6fe 0fc5914 0fc2fbf 0fbd4d7 
0fb5046 0fabea5 0fc2159 0fc01fd 0fb9e66 
0fb58e4 0fac836 0fc2acf 0fbfca4 0fba5a6 
0fb8291 0faf2cd 0fc53ef 0fc2e0e 0fbd0bc 
0fb317e 0faa264 0fc02f8 0fbdc16 0fb7f13 
0fb8072 0faf129 0fc5269 0fc264f 0fbcd35 
0fb42d7 0fab40e 0fc154c 0fbf106 0fb90e8 
0fb4629 0fab60b 0fc18f9 0fbe655 0fb9246 
0fb69ae 0fad9eb 0fc3d29 0fbfd79 0fbbc2d 
0fb0fb6 0fa8090 0fbe3a0 0fbb0bc 0fb5e57 
0fb57f2 0facb04 0fc2c6d 0fbf8dc 0fba400 
0fb1790 0fa8893 0fbed40 0fbc286 0fb65a8 
0fb1699 0fa86e0 0fbecf8 0fbbdcb 0fb6253 
0fb3599 0faa6b7 0fc0ce6 0fbfaa9 0fb7fbe 
0fae088 0fa51b9 0fbb712 0fbb601 0fb2c72 
0fb2f07 0fa9ede 0fc0421 0fbef8a 0fb7c28 
0faedd9 0fa5e46 0fbc2d5 0fbaf68 0fb3c63 
0faed14 0fa5d30 0fbc12e 0fb9ed1 0fb3933 
0fb0d0f 0fa7d4e 0fbe098 0fbc2b6 0fb5ad2 
0fab59f 0fa25be 0fb88e4 0fb661a 0fb02bc 
0fafd07 0fa6d77 0fbcfe0 0fba88a 0fb49b4 
0fab794 0fa2949 0fb8ada 0fb6c19 0fb0658 
0fab605 0fa27fb 0fb88e9 0fb5e25 0fb037b 
0fad6bd 0fa493e 0fba909 0fb83ca 0fb252f 
0fa80db 0f9f0a8 0fb51ac 0fb2de9 0facfcb 
0facbeb 0fa3bef 0fb9a06 0fb732f 0fb19bd 
0fa8d5b 0f9fe2a 0fb5d57 0fb3f97 0fadc7d 
0fa8fd2 0fa0044 0fb60d6 0fb37fb 0fadd04 
0fab46d 0fa258f 0fb8629 0fb6447 0fb0432 
0fa62ef 0f9d3bb 0fb34e0 0fb111c 0fab1e5 
0fab33f 0fa2377 0fb84ed 0fb5cc2 0fb0184 
0fa7a90 0f9eb17 0fb4cee 0fb2d75 0faca21 
0fa821e 0f9f1f7 0fb546a 0fb2a96 0facfc0 
0faac4f 0fa1c67 0fb7ecb 0fb5c8e 0fafb8c 
0fa5fe8 0f9cfa8 0fb323a 0fb0ddf 0faae2c 
0fab475 0fa243f 0fb85fb 0fb5d17 0fb0216 
0fa7ecd 0f9eee6 0fb5074 0fb30e0 0facdfa 
0fa898a 0f9f90f 0fb5ae7 0fb305d 0fad67e 
0fab77a 0fa278e 0fb88f6 0fb65ed 0fb062f 
0fa6c86 0f9dc6e 0fb3df5 0fb197b 0fabab3 
0fac25b 0fa322f 0fb935e 0fb6a26 0fb0ff4 
0fa8f98 0f9ffda 0fb6109 0fb40dc 0fade7c 
0fa9d0f 0fa0cb7 0fb6e1b 0fb436e 0fae9dc 
0face27 0fa3e62 0fb9f79 0fb7c7e 0fb1c80 
0fa8817 0f9f83b 0fb597a 0fb3559 0fad598 
0fae11f 0fa5111 0fbb1f9 0fb8970 0fb2e16 
0fab240 0fa229a 0fb8357 0fb645c 0fb0089 
0fac274 0fa323c 0fb9323 0fb68aa 0fb0eea 
0faf689 0fa66e0 0fbc770 0fba42e 0fb44c6 
0fab185 0fa21b0 0fb82bd 0fb5d1c 0faff25 
0fb0c1d 0fa7c3c 0fbdd5d 0fbb26e 0fb5921 
0faddbf 0fa4e75 0fbafd6 0fb8d8a 0fb2c56 
0faedd4 0fa5e9a 0fbc011 0fb91cf 0fb3ad0 
0fb2105 0fa9207 0fbf385 0fbcc87 0fb6f4a 
0fadaab 0fa4b18 0fbad1f 0fb84a4 0fb281d 
0fb34ac 0faa48e 0fc06af 0fbdb4e 0fb80c7 
0fb0461 0fa747f 0fbd713 0fbb619 0fb51c3 
0fb1188 0fa80d1 0fbe381 0fbb8a3 0fb5d79 
0fb427e 0fab266 0fc1592 0fbf0ef 0fb8fb5 
0faf9d6 0fa6987 0fbccbe 0fba68f 0fb4706 
0fb519e 0fac14c 0fc240c 0fbf81c 0fb9ee4 
0fb1f35 0fa8f18 0fbf24a 0fbce0f 0fb6f00 
0fb27f0 0fa97f2 0fbfb11 0fbcb4e 0fb76dc 
0fb547b 0fac459 0fc27d2 0fbfd65 0fba4b4 
0fb0542 0fa7567 0fbd93d 0fbaa68 0fb5492 
0fb540c 0fac406 0fc27b4 0fbf3a2 0fba20f 
0fb1af4 0fa8b3f 0fbeeb9 0fbc641 0fb6a28 
0fb1eb0 0fa8e47 0fbf1fa 0fbba0c 0fb6bcf 
0fb457c 0fab5b4 0fc191c 0fbf078 0fb93d4 
0faf191 0fa6160 0fbc628 0fba38d 0fb3e4d 
0fb3d67 0faad44 0fc112f 0fbf738 0fb88c8 
0fb0308 0fa730e 0fbd6b5 0fbc32a 0fb4fe8 
0fb0231 0fa720f 0fbd5a9 0fbb462 0fb4bf3 
0fb295e 0fa9ad3 0fbfd62 0fbd92c 0fb76d2 
0fad49b 0fa45b4 0fba78d 0fb7fed 0fb21d5 
0fb2123 0fa91da 0fbf369 0fbc5f9 0fb6e66 
0fae795 0fa58a6 0fbbacc 0fb9b0d 0fb366b 
0fae8b6 0fa5941 0fbbbd0 0fb9499 0fb34ce 
0fb14bd 0fa85d9 0fbe82d 0fbc9c6 0fb627c 
0fac0f1 0fa3171 0fb940c 0fb7393 0fb0e36 
0fb0f2f 0fa8022 0fbe24b 0fbb9b9 0fb5bac 
0fad601 0fa4857 0fba9da 0fb887e 0fb2479 
0fad6a6 0fa47fc 0fba9ae 0fb7d39 0fb234a 
0fb0199 0fa72f3 0fbd49a 0fbb1ef 0fb4fe9 
0faadc2 0fa1ef5 0fb80e0 0fb5ed6 0fafb31 
0fafbf0 0fa6d32 0fbceb3 0fbaa02 0fb48b5 
0fac3a5 0fa353a 0fb9703 0fb7ece 0fb1228 
0fac4d3 0fa359a 0fb9806 0fb76c1 0fb116f 
0faf40d 0fa6548 0fbc71f 0fbaaef 0fb42d2 
0faa676 0fa17a2 0fb7995 0fb5a7b 0faf43d 
0fafc47 0fa6d70 0fbcf13 0fba9b8 0fb495e 
0fad00d 0fa41b0 0fba312 0fb8613 0fb1e5e 
0fadb27 0fa4bfc 0fbad5d 0fb8597 0fb277f 
0fb1209 0fa8360 0fbe473 0fbc151 0fb5fec 
0fac90c 0fa3989 0fb9b2e 0fb75f2 0fb1624 
0fb20b0 0fa9067 0fbf2b9 0fbc97a 0fb6cec 
0faf5b0 0fa670e 0fbc9b2 0fba8b5 0fb4561 
0fb0051 0fa6feb 0fbd3ed 0fbaab6 0fb4d4f 
0fb3853 0faa858 0fc0bb2 0fbea08 0fb8884 
0faef8d 0fa5efc 0fbc370 0fba1e1 0fb3df8 
0fb4428 0fab2cf 0fc1838 0fbf493 0fb9140 
0fb14ce 0fa84af 0fbe9af 0fbcbab 0fb63f7 
0fb19bb 0fa8965 0fbed27 0fbc14d 0fb6755 
0fb4c20 0fabcb0 0fc1eeb 0fbf60d 0fb9b18 
0fafdb5 0fa6e6d 0fbd0db 0fba3fb 0fb4bd5 
0fb506c 0fac08b 0fc2290 0fbef41 0fb9e17 
0fb2185 0fa9187 0fbf402 0fbcfef 0fb701c 
0fb2662 0fa9549 0fbf80d 0fbcc47 0fb726d 
0fb5742 0fac628 0fc28be 0fc03af 0fba5a4 
0fb06de 0fa75d1 0fbd88f 0fbb219 0fb5597 
0fb552f 0fac408 0fc26a2 0fbfa90 0fba3bf 
0fb20b3 0fa8fec 0fbf281 0fbd0e4 0fb7185 
0fb1d68 0fa8c0a 0fbeee7 0fbc2f4 0fb6c28 
0fb4b95 0fabad2 0fc1dc1 0fbf793 0fb9c3c 
0fafa10 0fa6923 0fbccf8 0fba6eb 0fb49de 
