0fb6f9b 0fc9012 0facdc5 0fadece 0fca88a 
0f9b58c 0fad227 0f91a0f 0f944aa 0fbc796 
0f9bfc0 0fabc72 0f92597 0f93c6c 0fbc182 
0fa0c1d 0fad70d 0f970ca 0f993c2 0fbc957 
0f99ffb 0fac24e 0f90508 0f9272f 0fbb950 
0fa2316 0fad6f2 0f9888e 0f99f54 0fbc316 
0f9e51d 0fadf5a 0f94996 0f97328 0fbbf36 
0f9f6f7 0fad4b8 0f95cdb 0f972d6 0fbb814 
0fa4c40 0faf770 0f9b11f 0f9d320 0fbbe83 
0f9e5bd 0fae7fe 0f94aee 0f96c5c 0fbae6c 
0fa6c3e 0fb010a 0f9d1de 0f9e7b5 0fbb66f 
0fa32e2 0fb0f27 0f99773 0f9c033 0fbb173 
0fa4882 0fb0a51 0f9ae7f 0f9c3b6 0fbaa5a 
0faa4fb 0fb3023 0fa09fa 0fa2afb 0fbaeaf 
0fa4666 0fb24b3 0f9aba7 0f9cc95 0fb9b72 
0fad1fc 0fb4351 0fa37b2 0fa4d1b 0fba0d4 
0fa9dcd 0fb5bd7 0fa025c 0fa2ad7 0fb9beb 
0fab50e 0fb6016 0fa1b07 0fa3029 0fb9644 
0fb13c3 0fb8fc9 0fa78bf 0fa99b0 0fb9e47 
0fab36d 0fb8dc7 0fa18b5 0fa3992 0fb8d72 
0fb3d55 0fbaf6f 0faa336 0fab874 0fb9397 
0fb0849 0fbc541 0fa6d25 0fa95ae 0fb8f0a 
0fb19f8 0fbc500 0fa802b 0fa959f 0fb8af3 
0fb741e 0fbf1e2 0fad93b 0fafa61 0fb97f8 
0fb0b4c 0fbea3b 0fa70c1 0fa924b 0fb8dce 
0fb8efa 0fc079b 0faf4ff 0fb0aaa 0fb9c75 
0fb52a2 0fc1a30 0fab776 0fae0e2 0fb9d77 
0fb5af9 0fc14de 0fac118 0fad735 0fb9d60 
0fbacde 0fc3d02 0fb1200 0fb33fb 0fbac6c 
0fb3a82 0fc308c 0fa9fd4 0fac2c8 0fba209 
0fbb6ca 0fc45bf 0fb1caa 0fb339b 0fbad1b 
0fb7782 0fc4f54 0fadc32 0fb068f 0fbab60 
0fb7c00 0fc4380 0fae204 0faf8f1 0fba5a9 
0fbce85 0fc64fe 0fb339f 0fb5623 0fbaf49 
0fb59de 0fc54c5 0fabf40 0fae2b8 0fba09f 
0fbd3a7 0fc6943 0fb397f 0fb50ce 0fba6c9 
0fb8e22 0fc7401 0faf2bf 0fb1de6 0fb9fff 
0fb85e6 0fc67b9 0faebee 0fb0423 0fb982d 
0fbcc57 0fc89d0 0fb3156 0fb54f0 0fba023 
0fb4bfd 0fc76a9 0fab13a 0fad57a 0fb9183 
0fbbfee 0fc8578 0fb25be 0fb3cf9 0fb9a73 
0fb7a4d 0fc88bb 0fadef8 0fb09d5 0fb9950 
0fb74b0 0fc7215 0fadac1 0faf24b 0fb9511 
0fbc578 0fc8b4b 0fb2a88 0fb4d29 0fba0c7 
0fb4ec5 0fc737d 0fab434 0fad7b1 0fb9536 
0fbcc95 0fc81b0 0fb32c4 0fb4906 0fb9fea 
0fb9119 0fc89d2 0faf5ff 0fb2052 0fba150 
0fb8e7b 0fc7951 0faf4a6 0fb0bcb 0fb9fb9 
0fbe339 0fc9957 0fb4860 0fb6a80 0fbafad 
0fb69cf 0fc874b 0facf18 0faf28c 0fba867 
0fbe2da 0fc9aea 0fb48a0 0fb5f04 0fbb6cf 
0fba033 0fca6ea 0fb04bb 0fb2f34 0fbb702 
0fb9695 0fc9789 0fafc66 0fb138e 0fbb08a 
0fbe4c6 0fcb6dc 0fb4980 0fb6bc9 0fbb9b4 
0fb63e3 0fca2ef 0fac906 0faece8 0fbac27 
0fbdb54 0fcacce 0fb4103 0fb5757 0fbb221 
0fb9b68 0fcb26d 0fafff8 0fb2a13 0fbac19 
0fb9383 0fca34f 0faf97d 0fb1027 0fba0ba 
0fbec17 0fcba79 0fb5148 0fb7280 0fba56a 
0fb7423 0fca076 0fad979 0fafcd5 0fb9225 
0fbee2e 0fcabb3 0fb53f8 0fb69e4 0fb965b 
0fbb2e1 0fcaad7 0fb17dc 0fb40db 0fb8e8a 
0fbb007 0fc92a9 0fb163d 0fb2cc2 0fb8365 
0fc093f 0fcae27 0fb6eae 0fb8fde 0fb8fbe 
0fb9920 0fc8fa6 0fafee0 0fb21a5 0fb878b 
0fc1480 0fc9703 0fb7ad5 0fb8fdd 0fb9bf5 
0fbddb2 0fc9a3c 0fb42c0 0fb6b89 0fba4c3 
0fbddbe 0fc87d3 0fb440a 0fb5a0d 0fba2db 
0fc3c21 0fca206 0fba184 0fbc14e 0fbad79 
0fbc8e7 0fc8a4a 0fb2e76 0fb50aa 0fba0e0 
0fc35ba 0fc9422 0fb9be0 0fbb1da 0fba9a0 
0fbe753 0fc97ad 0fb4c3e 0fb773f 0fba6e7 
0fbc6da 0fc80d9 0fb2cf8 0fb450f 0fba0dd 
0fc0c0b 0fc9e50 0fb7123 0fb92db 0fbac27 
0fb82f3 0fc8d42 0fae833 0fb0c13 0fb9d9b 
0fbe6a1 0fc96bc 0fb4c91 0fb62e9 0fba45e 
0fb9d7a 0fc98f9 0fb0251 0fb2c36 0fba08b 
0fb8ba8 0fc8106 0faf201 0fb08d8 0fb954a 
0fbdf46 0fc9829 0fb44d9 0fb6527 0fb9bdf 
0fb6823 0fc7ca4 0facde9 0faefcf 0fb8d35 
0fbdc8b 0fc8352 0fb42ed 0fb5716 0fb9273 
0fba303 0fc874b 0fb082e 0fb301e 0fb8f08 
0fb9633 0fc7510 0fafca5 0fb120d 0fb83f9 
0fbe96c 0fc959c 0fb4edf 0fb6e50 0fb8d79 
0fb6da1 0fc85c9 0fad351 0faf552 0fb8191 
0fbd957 0fc96fd 0fb3f9c 0fb53fc 0fb8b91 
0fb9a74 0fca3ff 0faff8d 0fb27c2 0fb90fc 
0fb8646 0fc93b5 0faecd1 0fb02bf 0fb92bb 
0fbd4bf 0fcaae0 0fb3a4c 0fb5987 0fba18e 
0fb57bf 0fc8760 0fabd6f 0fadfaf 0fb9903 
0fbbef0 0fc949f 0fb251b 0fb39c1 0fba704 
0fb800b 0fc9f94 0fae4e5 0fb0cba 0fbaa31 
0fb6ba9 0fc8f89 0fad1c6 0fae753 0fbad5d 
0fa9177 0fb4dd3 0f9f8a9 0fa0c46 0f7dc8e 
0faa22a 0fb6316 0fa07fd 0fa2e52 0f7db3d 
0fa5342 0fb4dd3 0f9ba18 0f9d651 0f7cc8f 
0facd14 0fb65b0 0fa3394 0fa4d56 0f7d1c1 
0fa60cc 0fb6085 0f9c6b9 0f9ee94 0f7c3c8 
0faa07a 0fb5e0b 0fa078e 0fa1b23 0f7c0d5 
0fab240 0fb752e 0fa1803 0fa3e50 0f7c6a0 
0fa6196 0fb605a 0f9c847 0f9e499 0f7bcbd 
0fadc46 0fb789a 0fa42c8 0fa5c63 0f7c55b 
0fa6f93 0fb7293 0f9d565 0f9fd61 0f7bdd8 
0faaddd 0fb6e9b 0fa14f9 0fa2884 0f7c08c 
0fabfc9 0fb847c 0fa259e 0fa4bbd 0f7c58d 
0fa6e29 0fb6dc3 0f9d4ef 0f9f140 0f7ba54 
0fae9ca 0fb8582 0fa5052 0fa6a15 0f7c235 
0fa7d87 0fb7efa 0f9e362 0fa0b64 0f7b7c7 
0fab9c3 0fb7a28 0fa20f2 0fa349a 0f7b798 
0faccc0 0fb909b 0fa3293 0fa58a9 0f7b952 
0fa7b12 0fb7c5a 0f9e1bf 0f9fe4a 0f7aef2 
0faf50d 0fb935e 0fa5b92 0fa7542 0f7bbe0 
0fa8701 0fb8d85 0f9ecf0 0fa1500 0f7b9c0 
0fac27e 0fb893d 0fa29b3 0fa3d59 0f7c12d 
0fad5f6 0fb9f17 0fa3bcf 0fa61c0 0f7cb1d 
0fa81a1 0fb88fd 0f9e86a 0fa0513 0f7c385 
0fafc56 0fba1a3 0fa630d 0fa7cce 0f7d231 
0fa91af 0fb9d0c 0f9f7b1 0fa202a 0f7d248 
0faccf1 0fb9914 0fa342b 0fa47c6 0f7ddfe 
0fae25e 0fbaeeb 0fa483f 0fa6df5 0f7f28b 
0fa8fef 0fb95a2 0f9f6f6 0fa133d 0f7f513 
0fb1078 0fba95c 0fa775a 0fa9001 0f8099e 
0faa821 0fba404 0fa0e3a 0fa35d1 0f8082f 
0fae354 0fba047 0fa4ad5 0fa5da9 0f81b2a 
0fafc73 0fbb630 0fa62b3 0fa87ac 0f833fa 
0faa8de 0fb9cfb 0fa102e 0fa2c3d 0f840e8 
0fb253d 0fbb4a4 0fa8c48 0faa5c3 0f86578 
0fab95d 0fbae43 0fa1fc6 0fa4861 0f880a9 
0faedff 0fba772 0fa555e 0fa69be 0f8acf9 
0fafc6c 0fbc128 0fa6278 0fa895b 0f8e390 
0fa979a 0fbae72 0f9fea7 0fa1cad 0f911e6 
0fb04e5 0fbcb73 0fa6bae 0fa864e 0f956ca 
0fa8b47 0fbc597 0f9f155 0fa1bcf 0f98a5e 
0fab1fa 0fbb816 0fa1977 0fa2fd2 0f9cccf 
0fab7cb 0fbc1f2 0fa1e15 0fa4620 0fa12c5 
0fa4ea6 0fb9d2c 0f9b5c2 0f9d54c 0fa45b4 
0fabfad 0fba6e6 0fa26c4 0fa41cc 0fa87bb 
0fa4bd9 0fb91da 0f9b250 0f9dc38 0faaf91 
0fa802a 0fb80b4 0f9e7ee 0f9fcd1 0fac481 
0fa94f3 0fb8c12 0f9fb3d 0fa230d 0fae147 
0fa332b 0fb6733 0f99a53 0f9b977 0faf1c1 
0faa60f 0fb7100 0fa0d20 0fa27c7 0fb0ea1 
0fa2b7a 0fb6189 0f991b7 0f9bbea 0fb16f1 
0fa522a 0fb5265 0f9b994 0f9cf60 0fb2640 
0fa5de8 0fb5c76 0f9c400 0f9ebba 0fb3f53 
0f9f786 0fb32e9 0f95eb5 0f97daf 0fb4cfd 
0fa6b7e 0fb353c 0f9d299 0f9ed89 0fb7475 
0f9f886 0fb2299 0f95eca 0f98950 0fb8b9c 
0fa2acb 0fb132c 0f99225 0f9a835 0fbb46e 
0fa41e5 0fb271d 0f9a7ee 0f9d0fc 0fbde34 
0f9e2bb 0fb0c9f 0f949aa 0f96979 0fbde02 
0fa5c5d 0fb18af 0f9c303 0f9deba 0fbf7b5 
0f9e354 0fb0472 0f948c3 0f9753b 0fc1cd2 
0fa08b1 0faf5a2 0f96f54 0f98767 0fc5db5 
0fa135d 0fb094e 0f9784b 0f9a1f9 0fe9a5e 
0f9a09e 0fae35a 0f9065e 0f927f2 002fca4 
0fa0f86 0fae1ef 0f97564 0f992dc 0036669 
0f98e67 0fac9a4 0f8f377 0f9202d 0038ff1 
0f9ab04 0faaffe 0f91181 0f92820 0039dad 
0f9b3a0 0fab0ee 0f91894 0f94240 00394d6 
0f9401f 0fa7a3f 0f8a5ff 0f8c5cd 003cca2 
0f9affa 0fa6c66 0f915be 0f92f2e 003b1a1 
0f92d4c 0fa357c 0f89237 0f8bbf5 003dbeb 
0f9498d 0fa0198 0f8b04d 0f8c336 003ec2a 
0f94fb1 0fa03a6 0f8b538 0f8d8cf 003e586 
0f8d394 0f9d8c0 0f83931 0f8593c 004217e 
0f93f60 0f9d8f1 0f8a4d6 0f8c0d4 00408ae 
0f8be09 0f9cd4b 0f822a0 0f84ea1 0043286 
0f8de82 0f9bc4b 0f84479 0f85adb 00441e3 
0f8ee1b 0f9c737 0f8527e 0f87ab8 00436cb 
0f879e1 0f99fd9 0f7df2c 0f7fec9 0046ea4 
0f8eb1b 0f9ac78 0f850bb 0f86a8d 00452da 
0f86dfa 0f99d15 0f7d2c6 0f7fd83 0047acd 
0f890af 0f98b17 0f7f70b 0f80c52 00487eb 
0f8a010 0f9a040 0f80518 0f82c7f 0047d24 
0f82a9e 0f98093 0f79053 0f7b0fe 004b551 
0f89995 0f987b9 0f7ff40 0f81ab2 0049c00 
0f81c4f 0f97631 0f78112 0f7ad9a 004c487 
0f83ae1 0f968b6 0f7a116 0f7b83b 004d552 
0f84cfc 0f97ec2 0f7b204 0f7da08 004cae0 
0f7dcb2 0f95c01 0f742ca 0f7627f 00502a7 
0f85297 0f95fba 0f7b825 0f7d325 004e6d4 
0f7de80 0f943e0 0f74310 0f76dbd 0050c16 
0f80272 0f9191f 0f7689b 0f77be5 0051891 
0f810c7 0f923b5 0f775aa 0f79c11 0050d2b 
0f79b39 0f90868 0f70170 0f71d79 0054603 
0f8088c 0f91fb2 0f76dec 0f786d0 0052c6d 
0f7929d 0f92606 0f6f7a4 0f71f84 00551d5 
0f7bdb4 0f90766 0f72416 0f737ac 0055af6 
0f7e0a4 0f920e0 0f74646 0f76a07 00547aa 
0f78818 0f8e5ee 0f6eefd 0f70a4d 0057284 
0f80ebf 0f8cd3e 0f775a9 0f78da2 0054b7e 
0f7a9fd 0f8be0e 0f7105e 0f73807 0056622 
0f7d8d2 0f8abde 0f740bd 0f7537d 005680e 
0f7f94f 0f8c12f 0f75f7a 0f784ff 005512e 
0f79501 0f8b5f0 0f6fc0c 0f718f3 0057d3b 
0f80f1f 0f8cc00 0f77641 0f78e32 0055919 
0f7a5c5 0f8caec 0f70c0b 0f73410 00574dd 
0f7cf94 0f8c97e 0f73719 0f74a38 005787e 
0f7eed8 0f8f156 0f75536 0f778f0 005634c 
0f78e23 0f8debc 0f6f517 0f711bb 0058de1 
0f80a67 0f8f047 0f77153 0f78848 0056831 
0f7a8e1 0f8e7df 0f70ee9 0f73612 0057f2a 
0f7d841 0f8d9c3 0f73fa2 0f751b5 0057f5d 
0f7ff1c 0f8eba0 0f7651a 0f7882c 00564ec 
0f7a4cc 0f8cce6 0f70bc5 0f727d0 0058a8d 
0f82679 0f8ddb9 0f78d7c 0f7a3e3 0056102 
0f7c97f 0f8dc55 0f72fbb 0f75646 00574a6 
0f80000 0f8d71f 0f7676d 0f778f5 0056fe1 
0f830c4 0f8f266 0f796f5 0f7b901 0054f2a 
0f7dfd7 0f8e0d0 0f746d4 0f761d4 0056df0 
0f86c3b 0f9011e 0f7d2fd 0f7e868 0053cb5 
0f81c6d 0f90e36 0f78208 0f7a754 00547b9 
0f85b72 0f917d2 0f7c29a 0f7d367 0053c2e 
0f89553 0f943cc 0f7fb2c 0f81ca4 00514ba 
0f84b77 0f93f28 0f7b1d7 0f7cd2a 0052c9e 
0f8dcfe 0f96525 0f84370 0f85897 004f5bc 
0f890f6 0f97491 0f7f684 0f81bf0 004fadf 
0f8cfdc 0f97f6a 0f836ac 0f847ff 004ebe1 
0f90a3d 0f9acdc 0f86fc4 0f891c9 003e9fa 
0f8bd08 0f9b0ee 0f82350 0f83ed2 0028f66 
0f94c98 0f9de40 0f8b309 0f8c87a 0fe7342 
0f8fdc1 0f9f236 0f86356 0f889a8 0fc92df 
0f939ef 0fa02bb 0f8a0eb 0f8b313 0fb181e 
0f975b5 0fa3d0b 0f8db94 0f8fd11 0fac41f 
0f92c39 0fa40f7 0f89283 0f8aeea 0fa86a6 
0f9c0ff 0fa5e98 0f92796 0f93d67 0fa7085 
0f97774 0fa6cdb 0f8dd05 0f90398 0fa503b 
0f9b771 0fa75dc 0f91e82 0f93040 0fa3766 
0f9f85a 0fa9ce7 0f95e18 0f97fee 0fa2f27 
0f9b0b5 0fa923c 0f91702 0f93307 0fa1bb1 
0fa4638 0fab38f 0f9acb9 0f9c261 0fa1afb 
0f9fa1e 0fac3c8 0f95f9c 0f9870b 0fa0b44 
0fa3215 0facc7b 0f99916 0f9ac5b 0fa0039 
0fa6a9f 0faf545 0f9d071 0f9f3e8 0fa034e 
0fa16e3 0fae870 0f97d61 0f99b3c 0f9f246 
0faa2d3 0fb0b1d 0fa0964 0fa20af 0f9f18e 
0fa531b 0fb1506 0f9b8d0 0f9e135 0f9de01 
0fa89e2 0fb17ee 0f9f0cd 0fa0515 0f9cf23 
0fac931 0fb41f3 0fa2f29 0fa5301 0f9cc1e 
0fa7b37 0fb38e7 0f9e1d7 0f9ffb4 0f9be62 
0fb1135 0fb593c 0fa77da 0fa8f00 0f9c2e8 
0fac6f5 0fb68a8 0fa2c87 0fa552c 0f9bcbb 
0faf9fc 0fb73d9 0fa60b5 0fa75c1 0f9bd11 
0fb301d 0fba42b 0fa961d 0fabaef 0f9c4ce 
0fad0c8 0fba29d 0fa378c 0fa564d 0f9be70 
0fb53eb 0fbc55c 0faba9b 0fad2f5 0f9ce5f 
0faf7ed 0fbce21 0fa5d72 0fa8785 0f9c600 
0fb1f50 0fbcd60 0fa8668 0fa9bb5 0f9c133 
0fb4eb2 0fbef63 0fab4b1 0fad9b2 0f9c48e 
0fae111 0fbdcf3 0fa4790 0fa67e4 0f9b529 
0fb52f6 0fbeff4 0fab9ad 0fad305 0f9ba46 
0fadfd9 0fbeab0 0fa4562 0fa70dd 0f9aec0 
0fae9e4 0fbd830 0fa50b6 0fa6786 0f9a5b2 
0fafc7d 0fbe95f 0fa6201 0fa896a 0f9aaa6 
0fa7707 0fbc510 0f9dd3c 0f9feec 0f99e6c 
0fae666 0fbc820 0fa4ccf 0fa664b 0f9a75c 
0fa7be0 0fbb9f4 0f9e15d 0fa0c8a 0f9a1d2 
0fa98a4 0fba6b7 0f9ffa3 0fa14f5 0f99b68 
0facc6c 0fbbaa9 0fa3250 0fa56da 0f9998a 
0fa6853 0fb9f95 0f9ced6 0f9ee57 0f98595 
0faf2aa 0fbb13d 0fa5971 0fa7114 0f98457 
0fa9d5a 0fbb1b2 0fa0330 0fa2ce1 0f96f6b 
0fac847 0fba742 0fa2f76 0fa4382 0f95ad9 
0fb082c 0fbc25c 0fa6e05 0fa916d 0f950e4 
0faacab 0fbafce 0fa1325 0fa3191 0f9364f 
0fb3c7c 0fbce21 0faa343 0fab8d0 0f92ffe 
0faeeed 0fbdab2 0fa54b0 0fa7c17 0f91a0f 
0fb1d85 0fbd934 0fa8495 0fa9751 0f90b20 
0fb6134 0fbfb15 0fac710 0fae97f 0f90884 
0fb0369 0fbeee4 0fa6a02 0fa87f9 0f8f6dc 
0fb8f6f 0fc0e62 0faf645 0fb0bcd 0f8fac3 
0fb4018 0fc1b3e 0faa5be 0facd7c 0f8f0bf 
0fb697f 0fc1a0b 0fad087 0fae33e 0f8eaf4 
0fba9a9 0fc3f57 0fb0f9a 0fb3148 0f8ebc2 
0fb46dc 0fc39c9 0faad83 0facb01 0f8d779 
0fbcb0f 0fc5bb1 0fb31ef 0fb4720 0f8d75d 
0fb74af 0fc62a8 0fadaa7 0fb023d 0f8cefb 
0fb9335 0fc5a1d 0fafa72 0fb0df0 0f8cbef 
0fbc6dd 0fc7560 0fb2cef 0fb4fb3 0f8d38f 
0fb583a 0fc6024 0fabef5 0faddbe 0f8cc32 
0fbd0d6 0fc7475 0fb37d5 0fb4e1f 0f8dfb3 
0fb72de 0fc7708 0fad8db 0fb0141 0f8e7ba 
0fb8b41 0fc6bf8 0faf289 0fb065f 0f8f578 
0fbbec2 0fc866a 0fb24ca 0fb47d4 0f90c60 
0fb4fdb 0fc6f7e 0fab67e 0fad5c4 0f90ea2 
0fbcabd 0fc8036 0fb3193 0fb4842 0f92660 
0fb736f 0fc8096 0fad958 0fb01a0 0f92e4a 
0fb91ef 0fc72b5 0faf94e 0fb0c86 0f9366b 
0fbca2b 0fc8900 0fb3061 0fb52dd 0f9455c 
0fb5c51 0fc6b38 0fac328 0fae22d 0f94462 
0fbcb28 0fc88c9 0fb3232 0fb48bf 0f95156 
0fb6736 0fc8e2e 0facd83 0faf42b 0f94cee 
0fb7597 0fc73ff 0fadd17 0faef29 0f95152 
0fba552 0fc794f 0fb0bdf 0fb2d88 0f95710 
0fb3270 0fc4cf9 0fa99c2 0fab765 0f949d2 
0fba731 0fc518b 0fb0ec9 0fb243f 0f949bb 
0fb4981 0fc4b2b 0fab010 0fad7f5 0f93a2f 
0fb579f 0fc3b6d 0fabf6b 0fad2b9 0f92f9c 
0fb861f 0fc5032 0faec9d 0fb0e36 0f92d65 
0fb10d0 0fc32e9 0fa77c6 0fa974c 0f91899 
0fb825b 0fc3c49 0fae994 0fb0038 0f91230 
0fb260a 0fc3b38 0fa8c70 0fab4a1 0f8fc28 
0fb3731 0fc311f 0fa9ef5 0fab21a 0f8e6a4 
0fb6e3a 0fc4a0c 0fad4dd 0faf5cf 0f8d9fc 
0fb04ec 0fc3216 0fa6c27 0fa89b0 0f8b9b7 
0fb8361 0fc3ebe 0faeaf9 0fafefa 0f8ab97 
0fb35fe 0fc3f57 0fa9c9e 0fac2b2 0f89147 
0fb528b 0fc348e 0faba92 0facc95 0f877b8 
0fb91da 0fc4fa3 0faf8a2 0fb193a 0f873b6 
0fb2a4c 0fc3c11 0fa9182 0faaf5c 0f86ec0 
0fba619 0fc4e2f 0fb0d94 0fb220c 0f887b8 
0fb5588 0fc4e8e 0fabc19 0fae328 0f8a371 
0fb6d80 0fc3e03 0fad577 0fae8a6 0f8c2f6 
0fbab5d 0fc556c 0fb123a 0fb334e 0f8f27b 
0fb44d6 0fc411b 0faac1b 0faca2e 0f90c97 
0fbc173 0fc56ec 0fb28ec 0fb3db1 0f933fe 
0fb7235 0fc5eac 0fad8a6 0faffb6 0f94a0d 
0fb8906 0fc551e 0faf0c4 0fb03b5 0f95e61 
0fbc610 0fc7213 0fb2c80 0fb4df6 0f9763a 
0fb58dc 0fc60f6 0fabfc4 0fadef9 0f97452 
0fbd19b 0fc7698 0fb38be 0fb4e4a 0f98512 
0fb823a 0fc7b1f 0fae867 0fb1046 0f985b2 
0fb966d 0fc6ff9 0fafddb 0fb11da 0f98097 
0fbd44d 0fc8cc0 0fb3aa0 0fb5c33 0f98376 
0fb6b40 0fc7cd3 0fad20f 0faf0ee 0f97347 
0fbe8fe 0fc90ce 0fb4ff9 0fb6537 0f976a8 
0fb9aac 0fc954b 0fb00b7 0fb2910 0f970dc 
0fbaf12 0fc887e 0fb1669 0fb2af5 0f97222 
0fbed82 0fca2c1 0fb53b9 0fb75e8 0f97d52 
0fb7ecf 0fc8b6b 0fae568 0fb05e0 0f973ce 
0fbf616 0fc9bab 0fb5d18 0fb73da 0f981bc 
0fba137 0fc9f4e 0fb074a 0fb30a9 0f9836b 
0fbad8f 0fc91d5 0fb14e2 0fb2a0f 0f985f5 
0fbe913 0fcab3c 0fb4f31 0fb7222 0f98da4 
0fb7789 0fc95eb 0fade23 0faff14 0f98000 
0fbf0ad 0fca36b 0fb57a1 0fb6de0 0f97e0a 
0fb9bb3 0fca7df 0fb017e 0fb2b0d 0f96d89 
0fba4f6 0fc9945 0fb0c09 0fb20d8 0f95c9b 
0fbdf37 0fcb38f 0fb450f 0fb67dd 0f95995 
0fb6436 0fc9d0b 0faca68 0faec53 0f943b2 
0fbd41a 0fca661 0fb3aac 0fb5216 0f945e9 
0fb738f 0fc99d1 0fad90d 0fb0405 0f93e47 
0fb6e8e 0fc76f5 0fad599 0faec9c 0f937bb 
0fb9b7f 0fc8326 0fb0158 0fb2683 0f94342 
0fb0d79 0fc60e8 0fa73a9 0fa9749 0f93bac 
0fb7543 0fc6646 0fadbaf 0faf4d7 0f94221 
0fb0fd6 0fc58c5 0fa7539 0faa195 0f93ebb 
0fb0ab6 0fc336a 0fa717c 0fa8948 0f93b47 
0fb3e9c 0fc3d2a 0faa40a 0fac9d2 0f9433b 
0fab205 0fc18b8 0fa180f 0fa3c6d 0f9353a 
0fb1c00 0fc1763 0fa827b 0fa9b42 0f93c83 
0fab3b6 0fc05a1 0fa18d3 0fa45c1 0f93943 
0faa627 0fbdf93 0fa0cbd 0fa24fa 0f93261 
0fad414 0fbe2e9 0fa3985 0fa5f7d 0f935e1 
0fa42b9 0fbb549 0f9a873 0f9cd35 0f9293c 
0faa6d0 0fbad33 0fa0d08 0fa25fe 0f93436 
0fa3676 0fb9909 0f99b79 0f9c8c8 0f933c9 
0fa1daf 0fb6d0f 0f98416 0f99ce3 0f93642 
0fa3ed7 0fb6611 0f9a3f7 0f9ca70 0f94cf0 
0f99e2a 0fb1ddc 0f903a5 0f92928 0f95fce 
0f9f1d8 0faf368 0f957fb 0f971cd 0f98f73 
0f97340 0fac8d9 0f8d822 0f9062d 0f9a7f2 
0f94e3b 0fa9375 0f8b489 0f8cd91 0f9b5e5 
0f96e88 0fa8b19 0f8d3bd 0f8f989 0f9ce0f 
0f8d7f9 0fa5762 0f83da6 0f861dc 0f9d324 
0f939c1 0fa4e72 0f89fe4 0f8b893 0f9e84f 
0f8d3cb 0fa4578 0f838a8 0f864fb 0f9dc88 
0f8c6c9 0fa26bd 0f82d1d 0f8447b 0f9cccc 
0f8fbd4 0fa305e 0f860e4 0f884bd 0f9cb07 
0f87620 0fa0aba 0f7db71 0f7fe20 0f9bdef 
0f8df80 0fa0ee7 0f8452f 0f85d4d 0f9c4b1 
0f87e9d 0fa075e 0f7e317 0f80f1d 0f9c434 
0f8754b 0f9e7aa 0f7db21 0f7f309 0f9b798 
0f8abf3 0f9f1f7 0f810d1 0f8353e 0f9aa48 
0f82d20 0f9cd33 0f79249 0f7b570 0f98e57 
0f8a080 0f9c95b 0f80687 0f81dfc 0f9962b 
0f8533b 0f9bbef 0f7b83e 0f7e2de 0f990a9 
0f85d6d 0f99e8b 0f7c426 0f7da71 0f9846e 
0f8a70e 0f9af07 0f80ca2 0f82f27 0f98665 
0f83a45 0f9933f 0f7a03e 0f7c122 0f976dd 
0f8bd96 0f99ce5 0f823f3 0f8392a 0f9809b 
0f880f8 0f9a35c 0f7e629 0f80e28 0f9817e 
0f89897 0f99b65 0f7ff61 0f81320 0f97ef5 
0f8f1be 0f9bb4d 0f85796 0f8773e 0f98aa8 
0f8966b 0f9abdc 0f7fcd8 0f81b70 0f97fb1 
0f9269a 0f9c583 0f88d70 0f8a0f3 0f989f4 
0f8f430 0f9daef 0f859c6 0f8807e 0f98764 
0f91044 0f9de3e 0f87748 0f88a72 0f98609 
0f96d47 0fa0c39 0f8d32b 0f8f2cf 0f992ea 
0f910f0 0fa0acd 0f87764 0f896b1 0f98981 
0f99b3d 0fa2b47 0f90221 0f91641 0f99664 
0f96469 0fa4092 0f8ca2a 0f8f154 0f993d8 
0f97d42 0fa4212 0f8e440 0f8f7d7 0f98dc7 
0f9d709 0fa6e13 0f93cf3 0f95cbd 0f993b1 
0f976e1 0fa69e3 0f8dd4e 0f8fc90 0f9803a 
0f9fd3c 0fa87c3 0f96431 0f977ec 0f97c2e 
0f9c4a0 0fa9af4 0f92a79 0f9511e 0f96b45 
0f9d869 0fa9915 0f93fc8 0f952b2 0f958ae 
0fa2eb5 0fabfc2 0f99515 0f9b3d4 0f953ca 
0f9ccb5 0fab510 0f93387 0f9521a 0f93cb9 
0fa5078 0facd73 0f9b7e4 0f9cb27 0f93c3e 
0fa15bf 0fadd3b 0f97c16 0f9a267 0f9326e 
0fa2855 0fad6b9 0f98fe1 0f9a2fe 0f9294d 
0fa7f33 0faf94a 0f9e5c2 0fa051d 0f92b47 
0fa1c8e 0faece0 0f98375 0f9a2ba 0f91907 
0faa165 0fb0742 0fa08d8 0fa1c96 0f91cb8 
0fa68d0 0fb18b2 0f9cf24 0f9f614 0f9138c 
0fa7b81 0fb13b8 0f9e339 0f9f6c7 0f90964 
0fad4a8 0fb3a2d 0fa3b46 0fa5a67 0f905d1 
0fa74db 0fb3226 0f9dbbb 0f9faea 0f8e913 
0fafd4c 0fb523e 0fa64c1 0fa7824 0f8e139 
0fac9fb 0fb6b0a 0fa3054 0fa56a2 0f8c7ee 
0fade7a 0fb6850 0fa4611 0fa5935 0f8ada8 
0fb35da 0fb8cf3 0fa9c40 0fabb9d 0f8c7a3 
0fad1b8 0fb87f5 0fa383f 0fa5839 0f8da59 
0fb5617 0fba754 0fabd1f 0fad10f 0f8fb72 
