0fa4545 0fc479d 0f97ceb 0f9a7c8 0ff6a14 
0fb2e1e 0fd88cd 0fa79d6 0fa83d0 0fb2bc8 
0fbed67 0fd6513 0fb3700 0fb5d6c 0fb6486 
0fae07d 0fd0f96 0fa2a3c 0fa5b1c 0fb7ffc 
0fbe27f 0fcea99 0fb2da8 0fb3585 0fbac31 
0fb5bd9 0fccdb8 0faa3fe 0fae659 0fbad65 
0fb3a16 0fcc777 0fa850b 0fa91ef 0fba010 
0fbf11c 0fd00a6 0fb39df 0fb6148 0fb9fe6 
0fad566 0fd1c53 0fa1e67 0fa4ede 0fb7356 
0fbc835 0fd623e 0fb12da 0fb18cb 0fb57f7 
0fb3777 0fd9bb2 0fa7f8f 0fac067 0fb2860 
0fb0f88 0fe0d66 0fa58b5 0fa659e 0fb01b6 
0fbc67d 0fe03e5 0fb0f1d 0fb35e7 0faf885 
0fab2c4 00080ee 0f9f99d 0fa2a60 0fadb41 
0fbacf7 0ff7331 0faf59f 0fafcbd 0fadfa9 
0fb2502 0ffa37d 0fa6b22 0faab60 0fad5ef 
0fafe73 000dccc 0fa4777 0fa53e8 0fad4ef 
0fbb733 0fe9732 0faff1b 0fb2554 0faeb22 
0fa4a78 0fb62cc 0f9919b 0f9c4cf 0fa2434 
0f9ebaa 0fb5e23 0f9351b 0f94359 0fa1185 
0fb0158 0fb8235 0fa4992 0fa5d4a 0fa1c79 
0fa0d5c 0fb733d 0f954c0 0f986c3 0fa0cea 
0fad8d8 0fb7ad4 0fa227e 0fa20c5 0fa19d2 
0fac145 0fb88f8 0fa0800 0fa3e1e 0fa1f0b 
0fa49de 0fb7d42 0f9932c 0f9a3d2 0fa163e 
0fb4f45 0fba5ab 0fa9764 0faac30 0fa250a 
0fa50c0 0fba52e 0f99815 0f9cacf 0fa11c3 
0fb11ed 0fbbbb5 0fa5b97 0fa5a7a 0fa12f6 
0faf3e1 0fbd4b0 0fa3a98 0fa7111 0fa0d59 
0fa7383 0fbc8c6 0f9bc8e 0f9ce24 0fa0423 
0fb69cf 0fbe433 0fab1d8 0fac820 0fa17e2 
0fa5f0d 0fbd120 0f9a65d 0f9dab4 0fa0d66 
0fb17bf 0fbd431 0fa6149 0fa616c 0fa1991 
0faf5c7 0fbd9f6 0fa3c4e 0fa73b8 0fa1e3f 
0fa6f09 0fbbe6e 0f9b811 0f9cae9 0fa18a7 
0fb5eab 0fbcfd6 0faa6b4 0fabdf3 0fa2cc1 
0fa4e2c 0fbbc69 0f99559 0f9caa8 0fa219c 
0fafe06 0fbc745 0fa47c3 0fa48a7 0fa2710 
0fad558 0fbe257 0fa1c3f 0fa541a 0fa1e40 
0fa46e1 0fbe405 0f9903a 0f9a379 0fa08ba 
0fb358f 0fc102e 0fa7dd4 0fa9533 0fa0d0b 
0fa2146 0fc0214 0f96897 0f99eb1 0f9f657 
0facf59 0fbfec9 0fa191d 0fa1ae2 0f9fd1e 
0faa9ec 0fbfa40 0f9f0c0 0fa2979 0fa01d0 
0fa1aad 0fbdabf 0f963f2 0f9780f 0f9fa55 
0fb0cd2 0fbf23e 0fa551a 0fa6c94 0fa07f2 
0f9fcc9 0fbe804 0f94409 0f979db 0f9ec96 
0faaeaf 0fbfceb 0f9f86c 0f9f8e9 0f9e2c3 
0fa9123 0fc18e4 0f9d7ab 0fa0ee5 0f9d09f 
0fa0bfe 0fc0c60 0f954d0 0f96769 0f9baef 
0fb1044 0fc1c22 0fa5839 0fa6cf2 0f9ccb7 
0fa19dd 0fc0102 0f960e8 0f993cb 0f9c1b5 
0fae795 0fc15ef 0fa3141 0fa2f55 0f9b27a 
0fae31d 0fc612d 0fa29e7 0fa5f0c 0f979c6 
0fa6d24 0fca881 0f9b668 0f9c814 0f91d60 
0fb7957 0fd0fde 0fac1a7 0fad64c 0f8d7f4 
0fa8432 0fe67fc 0f9c9d6 0f9fc69 0f881b1 
0fb46e4 0fd1ed1 0fa91b5 0fa8fbd 0f8923f 
0fb3997 0fcdba6 0fa81be 0fab7ec 0f8bec7 
0fab977 0fcb5f4 0fa0384 0fa1530 0f8c62a 
0fbbb64 0fce8ee 0fb0401 0fb185c 0f8c7f1 
0fab84a 0fcd31a 0f9ffd2 0fa3356 0f8c82c 
0fb75ab 0fce29b 0fabf4c 0fabdd8 0f8de18 
0fb62f4 0fcfd0e 0faa994 0fadea2 0f8e776 
0fadede 0fcf722 0fa27d5 0fa392a 0f8dfba 
0fbe3b3 0fd189a 0fb2bc8 0fb3fdf 0f8f4ff 
0fae139 0fd09df 0fa283e 0fa5ba0 0f8e7bf 
0fb9fc8 0fd1001 0fae935 0fae79a 0f8f0a2 
0fb8ecb 0fd19cb 0fad500 0fb0afb 0f8f3a3 
0fb0749 0fd054a 0fa4fdf 0fa6229 0f8edd5 
0fc0a10 0fd2542 0fb51cc 0fb66c4 0f8fd41 
0faff00 0fd14bb 0fa45dd 0fa7a73 0f8f5b2 
0fbb825 0fd2129 0fb0170 0faffae 0f9020a 
0fba55b 0fd3739 0faeb20 0fb203b 0f900e9 
0fb1cad 0fd2b42 0fa6556 0fa75e5 0f8f6fd 
0fc239c 0fd55e7 0fb6bab 0fb7f5e 0f90eb8 
0fb1a41 0fd5c0f 0fa6186 0fa95e0 0f8fd42 
0fbd958 0fd72fd 0fb233b 0fb205a 0f90856 
0fbc87c 0fd90b9 0fb0f71 0fb4471 0f91335 
0fb4124 0fd8a79 0fa8a48 0fa9b45 0f90f6d 
0fc4d53 0fdaf8b 0fb9590 0fba872 0f92726 
0fb4616 0fda169 0fa8d6f 0fac0de 0f92285 
0fc0936 0fdb3fb 0fb5326 0fb5038 0f92f63 
0fbfc12 0fdbc35 0fb42e0 0fb786d 0f93f84 
0fb73d3 0fd8dec 0fabd46 0facdeb 0f951d8 
0fc8163 0fd8602 0fbca27 0fbdd19 0f984d3 
0fb77b1 0fd6296 0fabf86 0faf338 0f98c00 
0fc36df 0fd5ea9 0fb815f 0fb7e36 0f9a5a6 
0fc2197 0fd61a7 0fb68cc 0fb9f50 0f9c3a0 
0fb8f7d 0fd3d03 0fad8e4 0faeb6d 0f9de80 
0fc912f 0fd4118 0fbd9b8 0fbee5b 0fa1aec 
0fb7912 0fd20a0 0fac052 0faf6ad 0fa3c36 
0fc2716 0fd1ddb 0fb7127 0fb709b 0fa71a2 
0fc0233 0fd204f 0fb4911 0fb8280 0fa9ede 
0fb58ec 0fd0581 0faa23c 0fab77c 0fabd07 
0fc4414 0fd1c6c 0fb8c96 0fba3b2 0faf958 
0fb1553 0fd0f6a 0fa5cb2 0fa95a3 0fb0b8e 
0fbaf48 0fd1df3 0faf947 0faf9d8 0fb26e4 
0fb7ca8 0fd3dc6 0fac37a 0fafd1a 0fb30f2 
0facb93 0fd3f38 0fa14de 0fa28f7 0fb29e1 
0fbbd6d 0fd6a43 0fb061c 0fb1b98 0fb3e38 
0fa96c5 0fd59aa 0f9de09 0fa15cb 0fb4180 
0fb36af 0fd4fcc 0fa80b1 0fa7fef 0fb5c8b 
0fb0d7b 0fd4db5 0fa5458 0fa8d06 0fb6645 
0fa615a 0fd298b 0f9aab7 0f9beff 0fb5841 
0fb55e7 0fd3a51 0fa9e72 0fab293 0fb5bc1 
0fa2db9 0fd2824 0f97512 0f9abf0 0fb2fde 
0fac4a6 0fd2e69 0fa0e98 0fa0c84 0fb204c 
0fa8cb7 0fd471e 0f9d39b 0fa0aea 0fb0deb 
0f9cd8f 0fddcde 0f914af 0f927a9 0faf668 
0faab44 0fd2eda 0f9f301 0fa055f 0fb03d9 
0f97300 0fce5f1 0f8ba96 0f8f324 0faf0a6 
0f9fca1 0fccae4 0f946e4 0f94815 0faf612 
0f9c9b6 0fcb2f6 0f910a2 0f94a3a 0faecb7 
0f90f6a 0fc7c82 0f858d8 0f86e31 0fae0b7 
0f9fe4a 0fc9319 0f946dd 0f95b42 0fae42a 
0f8de14 0fd8347 0f82375 0f85c0d 0fabfae 
0f982f3 0fe5105 0f8ca04 0f8c88b 0faad1d 
0f96bb1 0fe2aaf 0f8afe0 0f8e7d4 0fa9dff 
0f8cbfe 0fed019 0f81209 0f82639 0fa9bc8 
0f9c92d 0fc362c 0f911c4 0f9261c 0fac99a 
0f8b376 0fbe650 0f7fafa 0f8348e 0fad8b5 
0f95b9a 0fbcf3e 0f8a5ca 0f8a547 0fae505 
0f94a7b 0fbdf4f 0f8916f 0f8c8d9 0fad8a4 
0f8ac24 0fbdac3 0f7f561 0f808c7 0fab62d 
0f9b7d2 0fc09f3 0f90041 0f911cc 0faab2b 
0f8b586 0fda326 0f7fa2f 0f82e5b 0fa8091 
0f973da 0fe534c 0f8bab7 0f8b49f 0fa6adf 
0f98072 0fddb99 0f8c4b5 0f8f6fc 0fa54cb 
0f9002c 0fefff1 0f84639 0f854c1 0fa3bbc 
0fa25c1 0fc4eb0 0f96e51 0f97aa3 0fa402b 
0f93af7 0fbff3e 0f88374 0f8b391 0fa2abd 
0fa0d18 0fbe933 0f9582a 0f94ea7 0fa2ee5 
0fa2b02 0fbde31 0f97316 0f9a1a7 0fa3385 
0f9b604 0fbab08 0f90088 0f90c05 0fa2d0c 
0fae6a9 0fbab7d 0fa3050 0fa3a65 0fa3df2 
0fa0208 0fb8599 0f94a72 0f97977 0fa2e92 
0fad0a3 0fb7985 0fa1be5 0fa11c3 0fa3180 
0faeb28 0fb88e4 0fa335d 0fa6221 0fa271c 
0fa6e86 0fb7d1c 0f9b8f6 0f9c537 0fa0b22 
0fb984a 0fb9bfd 0fae20e 0faed7f 0fa0e2b 
0faadae 0fb8055 0f9f632 0fa26ae 0fa05f1 
0fb78c8 0fb6ea5 0fac3c0 0fabb7d 0fa1c47 
0fb8e64 0fb6d85 0fad647 0fb06ad 0fa2137 
0fb0781 0fb5129 0fa51a3 0fa6133 0fa10ad 
0fc21b8 0fb6d1d 0fb6b20 0fb7a0c 0fa248d 
0fb2093 0fb6814 0fa68a6 0fa9da5 0fa220b 
0fbd379 0fb7985 0fb1e3d 0fb1b25 0fa39b2 
0fbd395 0fb9aa7 0fb1b4e 0fb5148 0fa4bbe 
0fb3925 0fba0d3 0fa8336 0fa9765 0fa4e12 
0fc4741 0fbcd31 0fb9086 0fba4ac 0fa6b62 
0fb391d 0fbc9ac 0fa812d 0fab98d 0fa688c 
0fbded0 0fbd6fc 0fb29dc 0fb2880 0fa734f 
0fbd3f1 0fbf395 0fb1be0 0fb51dd 0fa717e 
0fb2b22 0fbec3f 0fa7591 0fa88f8 0fa5a43 
0fc3320 0fc13ad 0fb7cc8 0fb8dd4 0fa619b 
0fb23ea 0fc0edf 0fa6c4e 0faa200 0fa49a2 
0fbd2d2 0fc2cfb 0fb1dfb 0fb1983 0fa35a6 
0fbd183 0fc9b8b 0fb19d8 0fb4cbe 0f9f6f1 
0fb2e65 0fcbe6e 0fa7958 0fa8af4 0f9c479 
0fc3ea9 0fcf890 0fb88d1 0fb9829 0f9c439 
0fb2652 0fd030c 0fa6ef6 0faa4c3 0f9b19e 
0fbc874 0fd2c44 0fb135d 0fb0e78 0f9a2cc 
0fbc1a6 0fd4e83 0fb0969 0fb3ec7 0f99a62 
0fb06cc 0fd3ad4 0fa5085 0fa6542 0f987fd 
0fc12ac 0fd51d5 0fb5c2c 0fb6d35 0f98f94 
0faf131 0fd4738 0fa3939 0fa72be 0f97cc5 
0fb88be 0fd5a36 0fad3f2 0fad07c 0f9745f 
0fb837f 0fd88c3 0facb71 0fb00dd 0f95796 
0fac34b 0febcf9 0fa0b72 0fa2016 0f920c0 
0fbd076 0ff26d5 0fb1807 0fb282c 0f907d7 
0faaeb4 001d2c1 0f9f5dd 0fa2f99 0f8df5c 
0fb4bd0 0014a7e 0fa95b3 0fa92fe 0f8e337 
0fb5137 0fea91e 0fa9784 0facf20 0f8efdb 
0fa94ac 0fe990f 0f9dd58 0f9f504 0f8f124 
0fba726 0fd5ed9 0faf187 0fb0369 0f91496 
0fa8d65 0fd1e59 0f9d5d0 0fa1124 0f91ce6 
0fb2a8e 0fd088b 0fa75aa 0fa72ed 0f92c9d 
0fb3055 0fd1a00 0fa7801 0faadd7 0f927bf 
0fa6d4a 0fd2eec 0f9b717 0f9cc79 0f8fc4c 
0fb7f74 0fd96ab 0fac8f4 0fad71d 0f8d704 
0fa671e 00180be 0f9addb 0f9e56d 0f88d61 
0fb001a 0026a0a 0fa4c12 0fa470e 0f85b41 
0fb0ba4 0024b15 0fa54e4 0fa8965 0f81ce6 
0fa52e0 0028e3c 0f99d36 0f9b343 0f7cda2 
0fb6cf3 0024b61 0fab676 0fac684 0f7a98d 
0fa563f 0027b9a 0f99e0c 0f9d6f6 0f74fd3 
0faf1b1 002761c 0fa3c3d 0fa37e4 0f709a3 
0fb0281 0025363 0fa49f4 0fa7e26 0f6fa97 
0fa4b52 002929c 0f99507 0f9a9da 0f6da95 
0fb6ccd 0024d5b 0fab60a 0fac426 0f6d33a 
0fa67f4 0027770 0f9af4e 0f9e6e1 0f6b7a8 
0fb0ca2 0026ec9 0fa5727 0fa51c1 0f6b400 
0fb26fa 0024807 0fa6e54 0faa1d1 0f6b181 
0fa751b 002838c 0f9be1d 0f9d345 0f6aae3 
0fb93c2 0023cdd 0fadc3e 0fae982 0f6c360 
0fa8ba8 00266cc 0f9d28c 0fa09d8 0f6bb2e 
0fb2fa1 0025c9a 0fa79bc 0fa75e4 0f6cccc 
0fb521f 0023224 0fa995c 0facdbd 0f6d441 
0faa9e1 00269e9 0f9f343 0fa0863 0f6c867 
0fbd8c8 000c4fd 0fb1fcd 0fb2dfa 0f6d414 
0fadcaa 000e384 0fa2426 0fa5d52 0f6c75e 
0fb85ba 0ff4aa3 0fad04d 0face5d 0f6d10a 
0fba25b 0fdb6e0 0faebcd 0fb2192 0f6d8f2 
0faf0b3 0fda70b 0fa3acc 0fa5333 0f6d864 
0fc0c5f 0fd92da 0fb5754 0fb68a4 0f6e792 
0fafc37 0fd89e3 0fa45b4 0fa8092 0f6d4ee 
0fb9423 0fd8f33 0fae088 0fadd85 0f6e275 
0fba75d 0fd9922 0faf0a2 0fb24be 0f6f526 
0fae730 0fd7e9a 0fa32c7 0fa48b6 0f6f61e 
0fc0403 0fd9d5d 0fb4eb8 0fb5cc7 0f70395 
0faf622 0fd7a4e 0fa3d95 0fa7719 0f704a1 
0fb900e 0fd4b8a 0fada84 0fad821 0f73def 
0fba5c6 0fcfa1c 0faeccb 0fb2295 0f7a657 
0fae41d 0fc89b8 0fa2c7c 0fa4636 0f7fc9c 
0fc029b 0fc5886 0fb4a20 0fb5c45 0f85202 
0faeefc 0fc1637 0fa34e7 0fa703a 0f87cb1 
0fb8215 0fc0260 0facb1c 0fac657 0f8bac0 
0fb943a 0fc13a3 0fada4e 0fb0d32 0f8e266 
0facf5b 0fc0b7f 0fa1765 0fa2cba 0f8e241 
0fbee40 0fc42f7 0fb35bd 0fb4358 0f8e9e7 
0fad732 0fc724b 0fa1cff 0fa541b 0f8c361 
0fb699f 0fcd479 0fab26b 0faaae4 0f8a491 
0fb7ad4 0fd573c 0fac078 0faf14d 0f883cd 
0fab12a 0ff3a9c 0f9f756 0fa0af7 0f85439 
0fbd25e 000a54b 0fb188a 0fb24b7 0f847c0 
0fac172 002299c 0fa0810 0fa40fb 0f83ad1 
0fb634d 001e342 0faac61 0faa746 0f8659c 
0fb8808 0ff753e 0facc44 0faff3c 0f89368 
0faca57 0ffd2ff 0fa106f 0fa249d 0f8af8f 
0fbf224 0fdc48c 0fb3a3b 0fb452f 0f8dc75 
0fae612 0fdd9d4 0fa2bef 0fa62bb 0f8e112 
0fb826f 0fdc18d 0facb78 0fac47b 0f8f8f4 
0fb9da3 0fda9b6 0fae45c 0fb169c 0f9095c 
0fad637 0fe4fbe 0fa1d26 0fa3225 0f901c3 
0fbf0ec 0fdc976 0fb3965 0fb45a8 0f91b89 
0fadbb5 0feca15 0fa20e8 0fa592d 0f91af2 
0fb6ee5 0ff25a7 0fab6ad 0fab0d6 0f925bc 
0fb891f 0fe96e9 0face56 0fb00bd 0f92e69 
0fabbe2 0019f5f 0fa02d2 0fa17e3 0f92290 
0fbd942 0005e71 0fb1fb7 0fb2b18 0f931ba 
0fac3fc 001ee37 0fa09f5 0fa423c 0f92a63 
0fb5202 0021ce4 0fa9be7 0fa960d 0f9328c 
0fb6ba7 001934b 0fab0ec 0fae41b 0f94239 
0fa9943 0024cbb 0f9e1f3 0f9f907 0f941f8 
0fbb5cf 001706e 0fafc94 0fb09d4 0f95cbc 
0fa9aad 0021ed8 0f9e082 0fa1bbf 0f96502 
0fb2301 002159b 0fa6c4e 0fa68f8 0f97c66 
0fb3a87 000dd3a 0fa7f25 0fab4e0 0f99964 
0fa633d 00246c6 0f9ab35 0f9c521 0f9ae93 
0fb7924 0ffaea4 0fabf84 0facf7a 0f9e054 
0fa5cf2 000d2a9 0f9a1b4 0f9ded1 0f9f2f2 
0fae079 00143b2 0fa286b 0fa26ad 0fa0baa 
0faf94b 0017f87 0fa3eaa 0fa7361 0fa148b 
0fa2549 002959b 0f96e87 0f98633 0f9f744 
0fb4278 002586d 0fa8b65 0fa971c 0f9dedd 
0fa304f 002894e 0f97755 0f9afeb 0f98f5c 
0fab761 0028e78 0fa0172 0f9fc27 0f92544 
0fad643 0026c6f 0fa1ce8 0fa51ab 0f8c87e 
0fa055e 002b5bf 0f94e16 0f969ec 0f8d8aa 
0fb214e 002794e 0fa6a00 0fa7a84 0f90727 
0fa1087 002aaec 0f95747 0f9956f 0f90d9d 
0fa99b0 002af8a 0f9e388 0f9e355 0f920d7 
0fabc48 0028bbe 0fa02fc 0fa39ee 0f933e3 
0f9efce 002d039 0f93859 0f954cd 0f93761 
0fb04ff 00292ee 0fa4dc6 0fa5e18 0f9652c 
0f9f226 002c280 0f938ee 0f97804 0f9706b 
0fa7609 002c6b1 0f9bfc1 0f9c058 0f97b80 
0fa9b00 002a1bd 0f9e209 0fa1ae9 0f98d8c 
0f9cc4b 002e79e 0f914b2 0f92fb9 0f9981c 
0fae87a 002a970 0fa313d 0fa3f15 0f9c3eb 
0f9e0b6 002d548 0f92758 0f96348 0f9cfd8 
0fa6df0 002b250 0f9b75a 0f9b474 0f9e4b7 
0fa9e29 0010f6c 0f9e24a 0fa170b 0f9fab3 
0f9d790 001e1d8 0f91e2c 0f938fb 0fa0686 
0faffe4 0fe861e 0fa4620 0fa55a7 0fa293d 
0fa06c9 0fe6ce6 0f94b10 0f9887b 0fa353c 
0fa9af6 0fd5bb5 0f9e386 0f9e1a3 0fa596e 
0fad2c8 0fcf9cb 0fa19a9 0fa4f28 0fa807c 
0fa16c5 0fceea9 0f95e49 0f97a04 0fa8eed 
0fb44fe 0fcfcac 0fa8d2b 0fa9bf9 0fab479 
0fa4f33 0fcf07b 0f9958b 0f9d2ce 0fac1c0 
0fae663 0fce10d 0fa2f12 0fa2d55 0faeb85 
0fb1f3f 0fcd976 0fa64b9 0fa9902 0fb29e3 
0fa5e65 0fca5e8 0f9a604 0f9bfb8 0fb4d92 
0fb917b 0fcad53 0fad8f5 0fae609 0fb779a 
0fa9ff1 0fc99ed 0f9e567 0fa21f9 0fb722f 
0fb35a0 0fca6a7 0fa7e20 0fa7d06 0fb5fb2 
0fb78ae 0fcb91c 0fabe00 0faf30a 0fb503d 
0fab7e1 0fc8f3e 0f9ff01 0fa1c25 0fb44b9 
0fbe3c9 0fca199 0fb2a7b 0fb3b57 0fb53ad 
0fae4b5 0fca275 0fa29b9 0fa69b8 0fb46fe 
0fb6645 0fcb513 0faae6c 0fab0dd 0fb5160 
0fb935b 0fcd6e8 0fad871 0fb10ff 0fb5db7 
0fabbcb 0fcc86d 0fa02f8 0fa22ec 0fb595f 
0fbd6be 0fcec52 0fb1dac 0fb2f61 0fb6bd8 
0facf61 0fce104 0fa1472 0fa5458 0fb5f3b 
0fb4c5a 0fcd6ba 0fa947f 0fa9516 0fb67f4 
0fb7eac 0fce627 0fac412 0faf9a0 0fb6e99 
0faacee 0fccc44 0f9f41c 0fa1180 0fb5b23 
0fbd7fd 0fcd89a 0fb1efb 0fb2e45 0fb641f 
0fae4b9 0fcb2f2 0fa29b2 0fa687d 0fb559f 
0fb6eac 0fc87d1 0fab6e2 0fab86f 0fb63bd 
0fbadf5 0fc74df 0faf366 0fb2ac5 0fb6d2a 
0fadc0d 0fc3b5e 0fa23e0 0fa440f 0fb6661 
0fbff4a 0fc2d5a 0fb4730 0fb59e6 0fb85ea 
0faff69 0fbf316 0fa4545 0fa8749 0fb84b2 
0fb7f13 0fbb35c 0fac826 0facb65 0fb9ac0 
0fbbabe 0fb820c 0fb0031 0fb3817 0fbb118 
0fadb7b 0fb1bb2 0fa224c 0fa447a 0fbe2c3 
0fbfe45 0fac114 0fb451e 0fb58e2 0fc3bfd 
0fafb25 0fa44f4 0fa402e 0fa8523 0fc74a2 
0fb6f54 0f9ecc1 0fab76d 0fabf47 0fcbd32 
0fb9a5c 0f9be6a 0fadfa9 0fb1c24 0fd1d4b 
0fab8fd 0f94c9d 0f9fff4 0fa24d0 0fdaca8 
0fbd521 0f919a1 0fb1c0a 0fb302c 0fe0550 
0fac8d9 0f8e0f4 0fa0d53 0fa4ff6 001948c 
0fb3119 0f8c524 0fa780f 0fa7cf2 00246b9 
0fb5559 0f8cb9f 0fa98ad 0fad29a 0021e79 
0fa59ba 0f8b6ae 0f99f32 0f9c3ec 0026a62 
0fb6b0a 0f8b678 0fab1b2 0fac933 00231b2 
0fa6026 0f8b882 0f9a4d6 0f9ec2c 00261ff 
0faca69 0f8d8f3 0fa11fa 0fa192a 0026f6e 
0fafa28 0f91887 0fa3e30 0fa78fe 0024e58 
0fa115b 0f93d9b 0f9569b 0f978cb 0029d5a 
0fb2796 0f99a0e 0fa6d28 0fa7ee7 002677a 
0fa1f56 0f9e99e 0f9631c 0f9a560 0029671 
0fa87d9 0fa49f2 0f9ced2 0f9d318 002a4cd 
0fabb9e 0faccd7 0fa0011 0fa376f 00281fc 
0f9d04b 0fb390b 0f916e0 0f938c9 002ce89 
0fae733 0fbe92e 0fa2e48 0fa3e19 0029689 
0f9dfff 0fcadca 0f9250b 0f9648a 002c4e9 
0fa423b 00214f9 0f98920 0f98a57 002d5ad 
0fa7083 002a958 0f9b59f 0f9e8a6 002b5d2 
0f978bf 002fc62 0f8bf30 0f8db4e 002de05 
0fa7cf1 002ca55 0f9c3d0 0f9cc33 0fcd43a 
0f972d1 002fb15 0f8b6a4 0f8f3db 0fc3a20 
0f9fd31 0030486 0f9446b 0f9442a 0fc2ef1 
0fa6b06 002d194 0f9afa8 0f9e28b 0fc2a59 
0f99ee3 0030ea6 0f8e506 0f903a7 0fc277b 
0fad216 002c8f9 0fa18a7 0fa2538 0fc4112 
0f9ede4 002e613 0f932a8 0f96f4b 0fc4385 
0fa6676 002e648 0f9aea6 0f9aff3 0fc521e 
0faaf2b 002b571 0f9f6a7 0fa29dc 0fc6595 
0f9d4b6 002f5dc 0f91e17 0f93cf5 0fc6d3a 
0fafffe 0027038 0fa495a 0fa54ae 0fc8b9d 
0fa1c34 0ff9fb0 0f96108 0f99cca 0fc88e0 
0fa972f 0fd0726 0f9e10b 0f9e094 0fc921b 
0fadb91 0fcb69d 0fa2328 0fa5652 0fc9cfb 
0fa0514 0fc8fb3 0f94e2b 0f96d87 0fc8e83 
0fb202f 0fca318 0fa692f 0fa7989 0fc9d30 
0fa2b5d 0fc962d 0f97266 0f9b1c7 0fc8b03 
0fa9d01 0fc97a9 0f9e6e9 0f9eb4e 0fc8116 
0fadc1a 0fcbd07 0fa2343 0fa59f3 0fc7bf0 
0fa0933 0fcb090 0f95221 0f97425 0fc6ddb 
0fb29bc 0fcc73b 0fa72b8 0fa83ca 0fc86a6 
0fa3be7 0fcbac1 0f98309 0f9c1bf 0fc7da8 
0fab378 0fcbaaa 0f9fcfb 0f9ff72 0fc7a28 
0fafdbd 0fce4c3 0fa449f 0fa79b3 0fc72f3 
0fa283d 0fcebaf 0f970db 0f99241 0fc5616 
0fb493d 0fd2096 0fa91a1 0faa48b 0fc597b 
0fa5e43 0fde690 0f9a35b 0f9e7ea 0fc3f22 
0face18 0fe5ef6 0fa1614 0fa1e7b 0fc3d4f 
0fb12ec 0fe084b 0fa58ac 0fa902a 0fc4f67 
0fa37fa 0009c1e 0f97e3c 0f9a10c 0fc4943 
0fb5952 0fe36ea 0faa00d 0faafa1 0fc6057 
0fa6d7a 0fe3b0e 0f9afd2 0f9ef38 0fc5af2 
0fadb25 0fd5c93 0fa218c 0fa2454 0fc715c 
0fb2a83 0fd0880 0fa6f5d 0faa23f 0fc8195 
0fa4b5c 0fcdc6c 0f99206 0f9b153 0fc848c 
0fb6ea4 0fce67a 0fab5b5 0fac29a 0fca88c 
0fa7d39 0fccb9e 0f9c297 0fa0184 0fca534 
0fae984 0fcbc42 0fa31c9 0fa3422 0fcb105 
0fb3cfd 0fcb5d4 0fa8257 0fab573 0fcbdbe 
0fa5ead 0fc9346 0f9a556 0f9c4af 0fcab0b 
0fb852d 0fcaa9e 0facbde 0fad988 0fcc376 
0fa92d9 0fc9c24 0f9d7a4 0fa1671 0fcbfad 
0fb0409 0fc85f9 0fa4ba5 0fa4c4a 0fcc65e 
0fb5903 0fc81f4 0fa9daa 0fad04a 0fcc626 
0fa7c6c 0fc585f 0f9c256 0f9e177 0fcba7e 
0fba848 0fc641a 0faf0b4 0fafd4e 0fcdc6f 
0fab71a 0fc4e91 0f9fd9f 0fa3b46 0fcdd11 
0fb2592 0fc401e 0fa6f0e 0fa6d71 0fcec5a 
0fb75e0 0fc59f0 0fabc95 0faef5f 0fcff75 
0fa8fb1 0fc4d1f 0f9d818 0f9f822 0fcf98b 
0fbbea4 0fc512d 0fb076e 0fb1569 0fd1552 
0fac90d 0fc3dbb 0fa0ff6 0fa516d 0fd16c8 
0fb3731 0fc2442 0fa8190 0fa8328 0fd205e 
0fb8b48 0fc2828 0fad2bb 0fb06d6 0fd26ce 
0faa4df 0fc024a 0f9edee 0fa105b 0fd149d 
0fbcc33 0fc152b 0fb157a 0fb2434 0fd2319 
0fad51d 0fc0532 0fa1c56 0fa5dee 0fd1da7 
0fb3893 0fc092d 0fa82d9 0fa85f9 0fd26b6 
0fabe42 0fc3631 0fa0bcf 0fa11f1 0fb2e3f 
0fb5c09 0fc5da9 0faa752 0face45 0fb2bd5 
0fa5566 0fc5764 0f9a169 0f9c9d1 0fb0c43 
0fb5ed2 0fc7723 0faabef 0fab11a 0fb0e69 
0fab774 0fc7b46 0fa01ee 0fa3e80 0fb0370 
0fabdd9 0fc6a7f 0fa0b5b 0fa1153 0fb044f 
0fb5e55 0fc76ef 0faa98b 0fad020 0fb17e9 
0fa581b 0fc4d5b 0f9a3ed 0f9cc4c 0fb1440 
0fb6126 0fc4e46 0faae31 0fab335 0fb2d40 
0fabc22 0fc4100 0fa069d 0fa42fc 0fb2a97 
0fac0d0 0fc30de 0fa0e5f 0fa14ac 0fb23dd 
0fb6271 0fc4d8d 0faadb3 0fad446 0fb2547 
0fa5ade 0fc3d9a 0f9a6c7 0f9cf7b 0fb0a2b 
0fb61af 0fc56c4 0faaedb 0fab3cb 0fb1087 
0fabcae 0fc5a53 0fa0750 0fa43da 0fb07a9 
0fabea0 0fc4cc4 0fa0c4e 0fa12af 0fb07e4 
0fb6165 0fc5de7 0faacb4 0fad351 0fb1bf2 
0fa5a9a 0fc37f2 0f9a686 0f9cfc1 0fb1b76 
0fb620e 0fc3726 0faaf32 0fab499 0fb393d 
0fabe33 0fc2bd6 0fa089d 0fa45d3 0fb3aa8 
0fabffe 0fc1fd7 0fa0d8d 0fa1493 0fb3a2e 
0fb6232 0fc413c 0faad77 0fad40d 0fb3c61 
0fa5a6e 0fc36c2 0f9a65b 0f9cfc2 0fb1ee2 
