0fc4527 0fe3b35 0fbbe91 0fb47bd 0fb7639 
0f8cff2 0044dd0 0f83112 0f7e8af 0f7e553 
0f88446 00459bc 0f7f12e 0f79a27 0f7a7b6 
0f8c49f 0044933 0f822f2 0f7df14 0f7d57b 
0f8f99f 004237d 0f86367 0f8107e 0f81959 
0f8af42 0043d55 0f8144c 0f7c84d 0f7c924 
0f93c8e 0040556 0f89c6c 0f85660 0f850d0 
0f8ee1b 0041132 0f85a22 0f80552 0f8125e 
0f92cab 003ff21 0f88a9f 0f8486d 0f83e56 
0f960ef 003d8db 0f8ca02 0f878e9 0f882a9 
0f9140b 003f227 0f879c2 0f82e89 0f82fdb 
0f99c90 003ba8c 0f8fe4a 0f8b80f 0f8b367 
0f947ea 003c7b0 0f8b5f5 0f86085 0f86dc4 
0f97dac 003b982 0f8dd5b 0f89a26 0f89115 
0f9ad06 00395db 0f917f2 0f8c54b 0f8d001 
0f95b9a 003b13f 0f8c351 0f87629 0f87854 
0f9e478 0037afc 0f94656 0f8ffe4 0f8fa80 
0f996bd 003851c 0f903af 0f8afbe 0f8bb6c 
0f9d8fe 00370bf 0f936eb 0f8f6d3 0f8eb0b 
0fa1b92 0034369 0f982b3 0f93591 0f93c75 
0f9d9ce 003564f 0f93bd9 0f8f5fb 0f8f52d 
0fa72bc 0031716 0f9ced1 0f98fd5 0f98945 
0fa32d6 0031774 0f99b4e 0f94d12 0f95744 
0fa7cba 002fb92 0f9d5c5 0f99b8f 0f98e91 
0fac6a6 001af83 0fa28ba 0f9e043 0f9e875 
0fa824f 0012b90 0f9e28c 0f99e87 0f9a0fc 
0fb172a 0fd8f49 0fa72ec 0fa3475 0fa2f59 
0fad20e 0fd0d0e 0fa3a29 0f9ec4d 0f9fa7c 
0fb14cf 0fcf5e8 0fa6fe3 0fa3390 0fa28c7 
0fb579a 0fcec44 0fabebb 0fa7281 0fa79cb 
0fb0e85 0fcdcd2 0fa7151 0fa2b3a 0fa2b79 
0fba482 0fcddec 0fb005f 0fac1b0 0fabb9e 
0fb5e00 0fcbfd9 0fac656 0fa780d 0fa87f1 
0fb9a37 0fcad73 0faf500 0fab8af 0faafe3 
0fbdcff 0fca2bb 0fb41c3 0faf761 0fb00e6 
0fb933e 0fc8066 0faf54e 0faaff8 0fab512 
0fc2de4 0fc6390 0fb8add 0fb4b66 0fb48e5 
0fbedea 0fc3234 0fb58aa 0fb07a4 0fb176f 
0fc2fd5 0fc1465 0fb8d23 0fb4dc0 0fb44be 
0fc730d 0fc0a9e 0fbdb4d 0fb8cd6 0fb95f6 
0fc204e 0fbf2f3 0fb8639 0fb3be0 0fb3f12 
0fcada9 0fbf4e2 0fc0c3e 0fbca2a 0fbc3f6 
0fc59e7 0fc0076 0fbc3ff 0fb72fc 0fb81d7 
0fc8433 0fc108f 0fbe001 0fba1db 0fb97d5 
0fcb477 0fc2951 0fc1af7 0fbce0c 0fbd6a8 
0fc527a 0fc3004 0fbb5ce 0fb6dd3 0fb726e 
0fcce03 0fc421d 0fc2be7 0fbea12 0fbe749 
0fc7021 0fc3d4a 0fbdb6b 0fb88a5 0fb9b6e 
0fc9378 0fc3121 0fbf0f6 0fbb07e 0fbab89 
0fcc105 0fc2a5e 0fc2a3c 0fbda38 0fbe6ce 
0fc58dd 0fc1adc 0fbc047 0fb73fb 0fb7a60 
0fcd343 0fc1ba9 0fc34ff 0fbef2c 0fbec70 
0fc7178 0fc1343 0fbe016 0fb89e3 0fb9ba6 
0fc8ecc 0fc1932 0fbeeac 0fbabaf 0fba45c 
0fcb8ea 0fc2889 0fc22f8 0fbd20e 0fbddff 
0fc4c63 0fc2bf4 0fbb37f 0fb676f 0fb6ebc 
0fcc26c 0fc3e29 0fc220d 0fbddea 0fbdc0e 
0fc5d44 0fc47e7 0fbc98b 0fb7536 0fb86fa 
0fc745c 0fc5cae 0fbd2e1 0fb90e0 0fb891e 
0fc9b09 0fc7ee2 0fc043f 0fbb3ce 0fbbc3a 
0fc2bba 0fc920d 0fb9251 0fb4679 0fb49a8 
0fca28c 0fcb498 0fc0242 0fbbe19 0fbb7b6 
0fc4506 0fcbecf 0fbb1de 0fb5d03 0fb6c96 
0fc65a0 0fcc75f 0fbc40d 0fb821c 0fb7a29 
0fc9d3a 0fcd42e 0fc05e3 0fbb64b 0fbc0b0 
0fc42e3 0fcd257 0fba887 0fb5d94 0fb62e0 
0fccf45 0fcd6a3 0fc2e86 0fbeae3 0fbe83a 
0fc84dc 0fccc4d 0fbf162 0fb9d5b 0fbaf3f 
0fcb178 0fcc7fe 0fc0eab 0fbce28 0fbc90c 
0fcee16 0fccaa5 0fc55a7 0fc06ef 0fc1223 
0fc8d77 0fcc7c0 0fbf31a 0fba809 0fbadb0 
0fd0d89 0fcda12 0fc6be4 0fc287f 0fc252b 
0fcb290 0fce2c7 0fc1f7c 0fbcac8 0fbdbd3 
0fccd73 0fcf1f2 0fc2c83 0fbea2a 0fbe2e8 
0fd0036 0fd04dd 0fc6858 0fc189f 0fc22d1 
0fc9770 0fd0939 0fbfd6b 0fbb1ee 0fbb732 
0fd1552 0fd1956 0fc741b 0fc30c0 0fc2c7d 
0fcbe14 0fd1987 0fc2a00 0fbd63e 0fbe6d5 
0fcd9fd 0fd1cbc 0fc3829 0fbf68c 0fbf039 
0fd0d6a 0fd237d 0fc751a 0fc260d 0fc314b 
0fca6d3 0fd1f3a 0fc0d58 0fbc117 0fbc7ac 
0fd2315 0fd31f8 0fc81db 0fc3d84 0fc39e9 
0fccc4f 0fd36b7 0fc381b 0fbe34c 0fbf4fc 
0fce672 0fd3da6 0fc45a1 0fc028a 0fbfbbb 
0fd1ba3 0fd49c7 0fc84a7 0fc3435 0fc3f33 
0fcb5c8 0fd44d9 0fc1cbd 0fbd01c 0fbd6a7 
0fd3227 0fd4a85 0fc91b2 0fc4d8f 0fc4a90 
0fce00a 0fd437f 0fc4c3e 0fbf7fd 0fc093b 
0fd0079 0fd3e52 0fc5eb9 0fc1cef 0fc169c 
0fc7392 0fdce1a 0fbd312 0fb91e9 0fb8a2b 
0fc569f 0fdd08e 0fbc40c 0fb7092 0fb8017 
0fc27c9 0fdca31 0fb8ad2 0fb45a3 0fb4340 
0fc8d7f 0fdcf65 0fbf2e0 0fba9e8 0fbac63 
0fc154c 0fdc8dd 0fb80d9 0fb30a3 0fb3cb2 
0fc70f0 0fdce8d 0fbcfd4 0fb8fa1 0fb8843 
0fc5553 0fdcf9a 0fbc277 0fb6fbf 0fb7fe0 
0fc2684 0fdcd41 0fb898e 0fb44c9 0fb4388 
0fc8cdf 0fdd834 0fbf277 0fba989 0fbad41 
0fc1396 0fdd291 0fb8025 0fb2f46 0fb3c63 
0fc6e59 0fdd9d3 0fbce6f 0fb8d5f 0fb8634 
0fc5320 0fddce6 0fbc17e 0fb6ddf 0fb7d67 
0fc238e 0fdd972 0fb87cf 0fb4209 0fb4070 
0fc8b6f 0fde080 0fbf1b0 0fba855 0fbab5f 
0fc13a4 0fdd81b 0fb8032 0fb2f70 0fb3c31 
0fc6e00 0fddae2 0fbcd61 0fb8d28 0fb85e6 
0fc5487 0fdd906 0fbc1e5 0fb6f35 0fb7f0f 
0fc252a 0fdd423 0fb8871 0fb436d 0fb4221 
0fc8d24 0fddbda 0fbf272 0fba9d1 0fbad04 
0fc1504 0fdd673 0fb814c 0fb305c 0fb3d38 
0fc6dde 0fddd2b 0fbcdb1 0fb8cc5 0fb8522 
0fc55da 0fde03e 0fbc35b 0fb7061 0fb7f9d 
0fc2452 0fddcd1 0fb87a0 0fb4293 0fb4082 
0fc8c63 0fde53e 0fbf1b1 0fba946 0fbabbc 
0fc1516 0fde04d 0fb810e 0fb30d0 0fb3dbc 
0fc6d97 0fde75e 0fbcc61 0fb8cbf 0fb85b7 
0fc55c5 0fdea1a 0fbc28e 0fb708b 0fb80a5 
0fc231c 0fde8e5 0fb864d 0fb41b8 0fb40b8 
0fc8c84 0fdf640 0fbf17a 0fba9ce 0fbac6d 
0fc1467 0fdf8b2 0fb805e 0fb3081 0fb3cf4 
0fc6b2e 0fe03b2 0fbc9e8 0fb8acd 0fb8242 
0fc552d 0fe099c 0fbc23d 0fb706d 0fb7e87 
0fc212d 0fe0d91 0fb8377 0fb4020 0fb3d2b 
0fc8ad1 0fe1f54 0fbee19 0fba862 0fba8b4 
0fc1362 0fe20d8 0fb7e08 0fb3015 0fb3ae1 
0fc6a47 0fe3307 0fbc713 0fb8ab2 0fb8119 
0fc5436 0fe493c 0fbbde0 0fb702e 0fb7d35 
0fc1ca9 0fe5805 0fb7ce6 0fb3c61 0fb382a 
0fc8398 0fe70be 0fbe60d 0fba215 0fb9f8c 
0fc0774 0fe800e 0fb7129 0fb24d4 0fb2c16 
0fc56af 0fea632 0fbb367 0fb780a 0fb6a85 
0fc3d3d 0fec883 0fba7f2 0fb5a4c 0fb621e 
0fc01d6 0feda00 0fb62c2 0fb227a 0fb1822 
0fc65b8 0fef6c2 0fbc86e 0fb8549 0fb80bf 
0fbe8e7 0ffc624 0fb5206 0fb05cb 0fb0e09 
0fc3491 000da55 0fb90f9 0fb55da 0fb49ae 
0fc1c4b 000d3e2 0fb8682 0fb38f5 0fb437f 
0fbdc03 000fef9 0fb3dbe 0fafc9a 0faf717 
0fc3ded 000da67 0fb9fbb 0fb5ccf 0fb5913 
0fbba0a 0010806 0fb2289 0fad73a 0fadf7f 
0fc029e 000fba9 0fb5e85 0fb23cc 0fb1735 
0fbe739 000fc40 0fb535c 0fb0418 0fb0bf8 
0fba62d 001210a 0fb06e6 0fac670 0fabf2e 
0fc0c99 000fbde 0fb6c50 0fb2b47 0fb29a0 
0fb8fb1 001272c 0faf7ff 0faad07 0fab5ae 
0fbdca8 00119fa 0fb3796 0fafe0a 0faf3a0 
0fbc826 0011731 0fb32e4 0fae56e 0faf1ad 
0fb874d 0013be5 0fae6dc 0faa7b7 0faa4f1 
0fbedc2 0011687 0fb501f 0fb0d61 0fb0c77 
0fb6db8 0014215 0fad8fa 0fa8c24 0fa96c8 
0fbb9fd 00134af 0fb18b1 0fadc52 0fad18c 
0fba32d 0013382 0fb0fb2 0fac11c 0face10 
0fb5f6e 0015a79 0fac246 0fa8088 0fa7cf8 
0fbc65f 0013855 0fb27b0 0fae505 0fae3df 
0fb44d7 0016773 0faad74 0fa6173 0fa6d9e 
0fb91cb 0015b5a 0faed03 0fab200 0faa95b 
0fb7c50 0015ac8 0fae623 0fa97ec 0faa6d8 
0fb387b 00181e5 0fa9901 0fa5761 0fa563b 
0fba32e 0015cbb 0fb03ec 0fac10a 0fac3be 
0fb25eb 00188bf 0fa8f68 0fa4203 0fa5063 
0fb7694 0017a72 0fad2d7 0fa9673 0fa8f2f 
0fb686b 00174da 0fad439 0fa83f4 0fa9455 
0fb26eb 00199b5 0fa88a9 0fa45a4 0fa45f0 
0fb92d9 00172a9 0faf566 0fab069 0fab300 
0fb14df 0019e6d 0fa7f48 0fa30cc 0fa4137 
0fb665c 001900d 0fac22e 0fa8635 0fa7f91 
0fb59f2 0018b1a 0fac433 0fa7541 0fa85d7 
0fb1de1 001ae17 0fa7ec2 0fa3cb8 0fa3d03 
0fb9042 00184ce 0faf260 0faae2b 0fab01c 
0fb1859 001ad62 0fa8347 0fa3428 0fa4438 
0fb6a71 0019d87 0fac802 0fa89eb 0fa8431 
0fb5e6c 001976b 0faca2f 0fa794e 0fa8cb8 
0fb1b03 001bb8a 0fa7d54 0fa3881 0fa3db1 
0fb7ffa 0019648 0fae2f4 0fa9bed 0faa37e 
0faf86f 001c547 0fa6262 0fa125a 0fa26e3 
0fb38ac 001bd9a 0fa93d1 0fa5629 0fa5459 
0fb1df9 001bf0d 0fa88b2 0fa372d 0fa4b87 
0fad4ee 001e88e 0fa3604 0f9f1ac 0f9f63c 
0fb3569 001c850 0fa96f8 0fa50e1 0fa56c2 
0fab086 001f8f5 0fa19bb 0f9c9cb 0f9dc4d 
0faf5d4 001f222 0fa518d 0fa1213 0fa0fda 
0fadcdf 001f440 0fa4710 0f9f48f 0fa0a34 
0fa86dc 00222da 0f9e8a5 0f9a22c 0f9a9e9 
0fada64 002088d 0fa3dad 0f9f4a3 0f9feab 
0fa4341 0024196 0f9b158 0f95b9c 0f9726b 
0fa6d73 00246ca 0f9d00b 0f989b5 0f98af1 
0fa3f67 002542f 0f9b0cd 0f956e5 0f96e2e 
0f9daee 0028ce5 0f944a8 0f8f5ac 0f8fe6d 
0fa2d90 00279ec 0f998fe 0f947f8 0f952f1 
0f9a13c 002b53f 0f916bd 0f8ba21 0f8d292 
0f9d887 002bad7 0f94024 0f8f53f 0f8f731 
0f9bf84 002c339 0f93305 0f8d7de 0f8f058 
0f96ee7 002f488 0f8d82c 0f88a88 0f89354 
0f9d031 002d895 0f93832 0f8eaf0 0f8f493 
0f94f53 0030a44 0f8bfed 0f8681b 0f87f12 
0f98ec2 003079f 0f8f267 0f8ab5b 0f8ad2b 
0f97c40 00309e8 0f8edaf 0f8947c 0f8ab9f 
0f92fcb 0033836 0f89890 0f84b0e 0f85193 
0f99486 0031b1a 0f8fbfa 0f8ae93 0f8b442 
0f918e4 0034ac9 0f887ac 0f83144 0f8430c 
0f95f83 003442a 0f8c091 0f87bc2 0f875e9 
0f95953 0034093 0f8c731 0f8716f 0f881a4 
0f91991 00366de 0f87e88 0f83504 0f83716 
0f98f61 0033ee8 0f8f367 0f8aa0f 0f8ad64 
0f92435 00363b3 0f8908e 0f83d17 0f84dcd 
0f977ad 00353e3 0f8d5d8 0f8946f 0f88fda 
0f97f0b 003466f 0f8ea8e 0f89793 0f8a8c6 
0f948a5 003640a 0f8acb3 0f86451 0f86602 
0f9c6f4 00333f5 0f92ae6 0f8e1fe 0f8e38c 
0f96220 0035203 0f8ce93 0f87b44 0f889d6 
0f9b9f7 0033d89 0f91846 0f8d6ff 0f8cf16 
0f9c6d7 0032abc 0f9321a 0f8dfab 0f8ecfb 
0f9930b 003441e 0f8f5a6 0f8af11 0f8adf3 
0fa15a1 0030f8a 0f976f9 0f930c8 0f92f74 
0f9b656 0032744 0f920c4 0f8cf54 0f8db3b 
0fa13eb 0030be8 0f97141 0f93093 0f92611 
0fa2935 002f079 0f99389 0f940b0 0f94bf3 
0f9f7e4 0030561 0f95b52 0f9135c 0f910e5 
0fa7ce4 002ccf6 0f9e078 0f9980a 0f995d3 
0fa2111 002dfae 0f98d5c 0f93a2f 0f94601 
0fa804b 002c0db 0f9dd6e 0f99df7 0f99496 
0fa9b4f 002a09f 0fa0402 0f9b4d3 0f9c144 
0fa6f78 002af2a 0f9cfd7 0f98c6c 0f98a87 
0faff02 0026dae 0fa5dfb 0fa1bc2 0fa18a2 
0faa697 0027baf 0fa0f46 0f9c1e4 0f9cc90 
0fb0a31 000958b 0fa627e 0fa279d 0fa1ac3 
0fb278b 0fe488b 0fa8bfa 0fa4161 0fa49f6 
0faffa5 0fde3d9 0fa5c3f 0fa1dc9 0fa19f9 
0fb9676 0fd7bdc 0faf31a 0fab61c 0fab017 
0fb4b62 0fd6bc0 0fab29b 0fa6923 0fa7127 
0fbbc38 0fd585e 0fb159d 0fadd53 0facffa 
0fbdfd3 0fd4afe 0fb4723 0fafb9c 0fb074a 
0fbaa47 0fd350b 0fb08b7 0fac717 0fac727 
0fc2dda 0fd2c91 0fb8d6c 0fb4b24 0fb4ac2 
0fbcda7 0fd046b 0fb380d 0fae97f 0faf7f2 
0fc27d0 0fcff2a 0fb8467 0fb47bb 0fb3e7c 
0fc3fc8 0fcfb51 0fbaa90 0fb5b3f 0fb68f5 
0fbe4f4 0fcf7f0 0fb49e1 0fb02fa 0fb074b 
0fc41fe 0fd00c4 0fba5d3 0fb5f3a 0fb64fe 
0fbae40 0fced4c 0fb1cab 0fac970 0fade0a 
0fbd614 0fcd618 0fb3561 0faf57d 0faf3a2 
0fbc116 0fcccf1 0fb2c5e 0fadbd3 0faeeb0 
0fb5bed 0fcc405 0fabf67 0fa7977 0fa7def 
0fbb8b8 0fcc98e 0fb1a9d 0fad577 0fad8ca 
0fb2493 0fcc155 0fa90d1 0fa3e6e 0fa511d 
0fb43b6 0fccdff 0faa304 0fa6131 0fa5c0d 
0fb27aa 0fce2e8 0fa9532 0fa407a 0fa511d 
0fabc7f 0fceb7c 0fa2404 0f9d891 0f9db7b 
0fb1e2e 0fd118c 0fa8421 0fa39b2 0fa39e2 
0faa064 0fd15d2 0fa108f 0f9b982 0f9cae2 
0fae36d 0fcf7bf 0fa4543 0fa0121 0f9fc92 
0faf497 0fcc23f 0fa604c 0fa0dc0 0fa20ed 
0faaba3 0fc8931 0fa105a 0f9c803 0f9cd32 
0fb2773 0fc7008 0fa8946 0fa4404 0fa464a 
0fab571 0fc6c22 0fa202a 0f9cfa1 0f9de9c 
0faf3f2 0fc8354 0fa4e1e 0fa121e 0fa08a0 
0fafc9b 0fca8f3 0fa638a 0fa16bb 0fa2252 
0faa649 0fcd63f 0fa07f1 0f9c376 0f9c126 
0fb1821 0fd1a59 0fa77ca 0fa34b4 0fa2da7 
0faa25b 0fd415b 0fa0daa 0f9bc97 0f9c629 
0fae0d0 0fd5695 0fa3e2d 0f9ff3f 0f9f0f1 
0faed86 0fd6636 0fa54f6 0fa072b 0fa104a 
0fa9f58 0fd63a1 0f9ffcc 0f9bbce 0f9ba6b 
0fb1e83 0fd6445 0fa7d87 0fa3ab5 0fa3763 
0fab9ae 0fd41bd 0fa239d 0f9d36e 0f9e379 
0fb02ca 0fd1fc6 0fa5f09 0fa210e 0fa1b6a 
0fb1e59 0fcfa0f 0fa87ef 0fa3800 0fa47c3 
0fad8ad 0fcd31b 0fa3d37 0f9f538 0f9f95d 
0fb59f8 0fcc5a0 0fabd15 0fa7698 0fa76e3 
0faf207 0fcc061 0fa5e2e 0fa0bd0 0fa1b6b 
0fb3418 0fcd244 0fa90a5 0fa51ef 0fa47aa 
0fb46a8 0fceafe 0fab068 0fa6045 0fa6953 
0faf52f 0fcfd7b 0fa575c 0fa1149 0fa0d77 
0fb67db 0fd21d7 0fac80a 0fa83c1 0fa7d22 
0faf41d 0fd2f45 0fa5e03 0fa0d1e 0fa1930 
0fb276e 0fd3d71 0fa81e6 0fa44ae 0fa3b05 
0fb3055 0fd411e 0fa9718 0fa4985 0fa555a 
0fadcb2 0fd390d 0fa3cd5 0f9f842 0f9f814 
0fb5a5d 0fd397a 0fab75e 0fa75a5 0fa7143 
0faf5bb 0fd38b0 0fa5df4 0fa0e60 0fa1a8e 
0fb365b 0fd3ff3 0fa917a 0fa5381 0fa492a 
0fb4db5 0fd550f 0fab54e 0fa66a7 0fa71f6 
0fafe91 0fd6323 0fa6135 0fa1a4f 0fa1b50 
0fb778b 0fd84fc 0fad771 0fa93a3 0fa9172 
0fb1120 0fd9584 0fa796b 0fa2aa3 0fa3b34 
0fb4f4a 0fdafb2 0faa893 0fa6d51 0fa646f 
0fb6742 0fdc9a7 0facbef 0fa8168 0fa8b8a 
0fb1a0b 0fdde4e 0fa78ca 0fa36fe 0fa366b 
0fb9771 0fe0862 0faf377 0fab48c 0faae5a 
0fb362c 0ff3225 0fa9b48 0fa4ef4 0fa5981 
0fb7476 000519b 0facaca 0fa9119 0fa858f 
0fb8a49 0012bad 0faed1e 0faa3c9 0faac05 
0fb3c5f 001beea 0fa9a8b 0fa59b5 0fa576c 
0fbbd09 0018dc0 0fb1895 0fada67 0fad397 
0fb5e1b 001a3a7 0fac4da 0fa78a4 0fa83a2 
0fb9c57 0019485 0faf5f9 0fabadf 0fab073 
0fbb737 0017922 0fb1d43 0fad194 0fadd2c 
0fb675b 0019a9e 0fac902 0fa8480 0fa861e 
0fbe41b 0015c87 0fb4220 0fb00aa 0fafb77 
0fb7dc2 0018201 0fae55b 0fa984d 0faa494 
0fbb5df 00135ad 0fb1019 0fad3f3 0fac91e 
0fbcc4b 000422f 0fb3260 0fae539 0faef20 
0fb7353 0017c31 0fad548 0fa9024 0fa9015 
0fbea99 0ffff43 0fb4808 0fb064f 0fb0092 
0fb7de4 0012ef6 0fae63c 0fa97d5 0faa214 
0fbb044 0013a27 0fb0a36 0facf08 0fac200 
0fbc61f 00069f3 0fb2b8b 0fae013 0fae730 
0fb6a44 0018101 0facd1b 0fa8937 0fa879c 
0fbdf47 0005ce2 0fb3d48 0fafd3b 0faf883 
0fb6d28 001584f 0fad812 0fa89a2 0fa97d9 
0fb98a8 0013cb7 0faf685 0fab951 0fab037 
0fba77a 000af88 0fb0fce 0fac19f 0facc7c 
0fb4465 001967e 0faa8c0 0fa62a4 0fa63c9 
0fbb7eb 0010854 0fb1683 0fad4d0 0fad014 
0fb49d1 00179f9 0fab4b7 0fa64d2 0fa7115 
0fb79d0 0012736 0fad5e7 0fa98fd 0fa8e77 
0fb91b8 0ffc5aa 0faf84a 0faabb3 0fab5b0 
0fb3655 000921e 0fa9793 0fa5299 0fa5338 
0fbae7c 0fe6635 0fb0d39 0facc9c 0fac81b 
0fb45af 0fe3495 0fab0c7 0fa616c 0fa6f10 
0fb76d0 0fe2588 0fad34f 0fa96a9 0fa8ba4 
0fb8eb3 0fe1f11 0faf6d3 0faaa6e 0fab308 
0fb323c 0fe11a6 0fa95ed 0fa505f 0fa4f5a 
0fba927 0fe13ae 0fb089f 0fac75c 0fac0fa 
0fb3f67 0fe028d 0faaa37 0fa5a87 0fa6692 
0fb7347 0fdeca5 0face51 0fa9253 0fa8750 
0fb8e4c 0fdeb9f 0faf43a 0faa8ee 0fab1a3 
0fb2f6b 0fde9cc 0fa9215 0fa4c9a 0fa4ba9 
0fba80b 0fe00c6 0fb0876 0fac5a8 0fac087 
0fb3dc3 0fe0d57 0faaa91 0fa586d 0fa6828 
0fb6ae6 0fe2409 0fac9bc 0fa89f9 0fa830b 
0fb8643 0feb9ff 0faf039 0faa046 0faac7c 
0fb273b 001a20a 0fa8c4e 0fa43c7 0fa4760 
0fba0d2 0018c6c 0fb0152 0fabe5a 0fabc88 
0fb3b39 001a77e 0faa7d2 0fa55a4 0fa6656 
0fb70dd 001a11b 0faceef 0fa8f85 0fa8919 
0fb95e4 00187a0 0fafed3 0fab099 0fabdcb 
0fb407c 001ac43 0faa374 0fa5d73 0fa60db 
0fbbf09 0017fff 0fb1e30 0fadca4 0fad9f7 
0fb59e8 0019a57 0fac532 0fa7462 0fa84b2 
0fb8634 00196aa 0fae379 0faa52c 0fa9e8e 
0fba06e 0018142 0fb0963 0fabb4e 0fac83f 
0fb3f87 001aaa8 0faa4e1 0fa5c94 0fa61a8 
0fbb3c8 0018284 0fb15eb 0fad123 0fad054 
0fb4569 001a1b7 0fab3e1 0fa5f82 0fa713e 
0fb6654 001a3c2 0fac6a7 0fa8480 0fa803e 
0fb743b 0019584 0fae217 0fa8e28 0fa9e7c 
0fb0615 001c6a2 0fa7090 0fa2235 0fa2c08 
0fb6d73 001a6ce 0fad33f 0fa8a3c 0fa8f2b 
0faf7b6 001cd5e 0fa697e 0fa11aa 0fa29c1 
0fb152b 001d3df 0fa7898 0fa339f 0fa3567 
0fb219a 001c71a 0fa91ba 0fa3cf7 0fa5214 
0faa913 001fe92 0fa1648 0f9c689 0f9d3e6 
0fb0032 001e887 0fa6a16 0fa1e1d 0fa2602 
0fa7709 0021adb 0f9ed2b 0f99236 0f9acc9 
0fa7b5e 00231e5 0f9e34c 0f99b44 0f99e20 
0fa71c2 00236a3 0f9e5a7 0f98da2 0f9a407 
0f9e911 0027d07 0f9589d 0f905fd 0f9145d 
0fa35e8 0027218 0f99fae 0f9533f 0f95c85 
0f9a976 002ab6f 0f91e93 0f8c3de 0f8df0e 
0f9addd 002c6cc 0f91348 0f8cbfc 0f8cf01 
0f9ad20 002cb92 0f91d1a 0f8c6fa 0f8dbd4 
0f930c5 0030eb8 0f89ba1 0f84c8d 0f858f0 
0f98dfc 002fe75 0f8f4dc 0f8aa3d 0f8af61 
0f91388 0033066 0f886a4 0f82cf4 0f843c2 
0f927d3 00344b3 0f88ccd 0f84591 0f843da 
0f9394f 0034079 0f8a8e0 0f852f7 0f86246 
0f8cd68 0037a6d 0f83833 0f7e92b 0f7efa0 
0f93ad3 00360cc 0f8a028 0f8574e 0f856c3 
0f8d330 00387f2 0f843e2 0f7eccc 0f7fe9e 
0f8fa0c 0038f85 0f85c25 0f81825 0f812a4 
0f91dbb 0037f51 0f88b16 0f8383d 0f84523 
0f8c316 003ad40 0f82c04 0f7dfb2 0f7e3ff 
0f943c6 00385ab 0f8a61b 0f860a4 0f85ca2 
0f8edd9 0039f3a 0f85b21 0f807c2 0f81567 
0f9228e 0039be7 0f880d5 0f84102 0f83765 
0f95560 0037fc7 0f8bda8 0f86ff5 0f87932 
0f90693 003a24f 0f86b09 0f8235a 0f825b9 
0f98fb2 0037169 0f8eee2 0f8ad36 0f8a85e 
0f9403d 00382d0 0f8ab2e 0f85ae2 0f867cc 
0f978c6 00377a2 0f8d56e 0f897cc 0f88ca8 
0f9ad76 00355c4 0f914f2 0f8c8c3 0f8cf8e 
0f95cf6 00373c8 0f8c14a 0f87a7b 0f879f1 
0f9e2a9 0034147 0f941f3 0f900eb 0f8f8ef 
0f991e2 0035047 0f8fd76 0f8ad0e 0f8b797 
0f9c5f3 00345a8 0f9237b 0f8e546 0f8d80f 
0f9fb12 00322a6 0f962f0 0f91668 0f91b2c 
0f9a825 00341ad 0f90bec 0f8c541 0f8c351 
0fa2ff0 0030d21 0f98d68 0f94de0 0f944e9 
0f9e218 003191d 0f94b08 0f8fcff 0f908a0 
0fa1764 0030be2 0f9725d 0f93697 0f92a65 
0fa514e 002e476 0f9b6f9 0f96ce3 0f972c5 
0fa0031 00300bb 0f9632f 0f91e65 0f91fad 
0fa8934 002cb3a 0f9e6b0 0f9a841 0f9a0bb 
0fa3e08 002d58c 0f9a77a 0f95a0e 0f9650d 
0fa750d 002c70c 0f9cf99 0f995ae 0f9888f 
0fab136 0029db8 0fa15db 0f9ce63 0f9d24b 
0fa617a 0029723 0f9c2c7 0f98023 0f97e5a 
0faf0fd 0ff5b54 0fa4a66 0fa0e8e 0fa059a 
0faaa49 0fe6d33 0fa112b 0f9c4d7 0f9d00d 
0fae3ff 0fd5f25 0fa3ec8 0fa04a9 0f9f8f9 
0fb28ba 0fd2de4 0fa8dc2 0fa4597 0fa4cd5 
0fae217 0fd07fd 0fa452a 0fa0156 0fa0294 
0fb7852 0fcf187 0fad521 0fa985b 0fa90e7 
0fb36a5 0fcd097 0faa081 0fa5377 0fa5fb8 
0fb740d 0fcac6e 0fad020 0fa9537 0fa898a 
0fbbb16 0fc91c1 0fb217b 0fad854 0faddc1 
0fb6b8d 0fc7c71 0facf00 0fa8a7a 0fa8b23 
0fbf832 0fc766b 0fb5624 0fb1849 0fb102e 
0fbabe3 0fc6955 0fb1660 0fac8a4 0fad4c4 
0fbdb3c 0fc5af7 0fb378f 0fafc48 0faf112 
0fc1633 0fc4e86 0fb7cf8 0fb3314 0fb3a8d 
0fbb84f 0fc37c5 0fb1d00 0fad6f3 0fad928 
0fc3800 0fc33bb 0fb961c 0fb5794 0fb51ce 
0fbdfba 0fc23f1 0fb4b30 0fafc00 0fb0b03 
0fc0228 0fc1b29 0fb6052 0fb23c7 0fb1abc 
0fc32b1 0fc148a 0fb9b9d 0fb5062 0fb591b 
0fbc8a5 0fc0bfe 0fb2f70 0fae7da 0faea5b 
0fc3e38 0fc23be 0fb9ef7 0fb5e68 0fb5554 
0fbde24 0fc3538 0fb4bb4 0fafac1 0fb06b4 
0fbf53e 0fc4397 0fb53fb 0fb160c 0fb0a51 
0fc1d01 0fc6066 0fb868c 0fb39ed 0fb3fe4 
0fbac14 0fc6826 0fb13ca 0facad2 0faccc8 
0fc206a 0fc7556 0fb80e4 0fb4042 0fb388d 
