0faf825 0f98247 0f94dd2 00274a6 0026f1e 
0fb1467 0f9bdf4 0f98747 001965a 0e73f71 
0fb7c36 0fa0145 0f9ea79 001760e 0e74ab1 
0fa9d06 0f9c659 0f90cb2 001b7c0 0e7344b 
0fb4dfe 0f9df66 0f9c0ce 001a6a5 0e72055 
0fac0f3 0f9ed76 0f92d4f 001bd92 0e71544 
0fab60b 0f9a366 0f928ff 001df31 0e722e9 
0fb2a9f 0f9da28 0f99955 001b9d4 0e7478e 
0fa5659 0f99eeb 0f8c653 001f571 0e756c3 
0fb158c 0f9ae67 0f9884a 001dcdc 0e774f6 
0fa98ac 0f9aae2 0f904c4 001eb20 0e793f2 
0fa92d9 0f97010 0f90687 0020aa4 0e7a2e3 
0fb0d5d 0f9d325 0f97cf6 001e503 0e7b7b2 
0fa506c 0f99115 0f8c08f 0021897 0e7b197 
0fb25de 0f9a208 0f9990d 001f5b4 0e7b791 
0fabc90 0f9b89d 0f929db 001fa7d 0e7b5a0 
0fac95d 0f98de0 0f93d47 00210e5 0e7b7a0 
0fb590c 0f9e876 0f9c814 001e1ed 0e7ce5d 
0faa117 0f9c92a 0f91109 00210c5 0e7cc81 
0fb7c76 0f9f795 0f9ef1a 001ea8d 0e7dadd 
0fb1f28 0fa11a7 0f98b38 001e9c1 0e7e5e0 
0fb3156 0f9e8bc 0f9a461 001fa14 0e7ec2a 
0fbc752 0fa4c8b 0fa365f 001c39e 0e7f5df 
0fb173d 0fa3afe 0f9878f 001e9a9 0e7dc43 
0fbfb61 0fa7059 0fa6ebc 001ba42 0e7cebe 
0fba612 0faa4ce 0fa139c 001ada5 0e7be12 
0fbc28c 0fa8a1d 0fa36fd 0018a01 0e7ab7d 
0fc5c79 0fae8b6 0facbe3 0fe73c6 0e7acb7 
0fba63d 0facc5e 0fa15f4 0fe2439 0e7a3bf 
0fc85e6 0faf46a 0faf90b 0fe01bd 0e79bf5 
0fc27ee 0fb1c6f 0fa9502 0fdde2a 0e779e9 
0fc3291 0faeffa 0faa668 0fdb8fd 0e766ec 
0fcbf61 0fb4856 0fb2ed4 0fd9859 0e77ea4 
0fbff14 0fb2475 0fa6f90 0fd6035 0e7844a 
0fccf29 0fb4e6a 0fb429f 0fd2bdd 0e7ab73 
0fc5f49 0fb60ea 0facbd7 0fd0174 0e7d904 
0fc5ded 0fb149c 0fad073 0fcdac3 0e7f9d0 
0fcde2c 0fb6096 0fb4c92 0fcc768 0e82d96 
0fc0d90 0fb4f0e 0fa7d2a 0fc8fc3 0e854a4 
0fcd361 0fb740c 0fb4682 0fc7906 0e88f32 
0fc6077 0fb9b13 0facdc8 0fc68c0 0e8bff9 
0fc5ee7 0fb687f 0fad2a8 0fc4aae 0e8e8da 
0fcf076 0fbaf85 0fb5f9f 0fc35b1 0e91f7c 
0fc3255 0fb7879 0faa1b0 0fc0526 0e93a9e 
0fd0d79 0fb86e6 0fb7ff1 0fbdc04 0e9642d 
0fca872 0fbac9d 0fb1526 0fbbed5 0e97d8b 
0fca25d 0fb90c3 0fb1613 0fb9f21 0e9917c 
0fd356b 0fbf32d 0fba526 0fb8777 0e9b2b5 
0fc7841 0fbc583 0fae822 0fb5f23 0e9b875 
0fd51f8 0fbdbf5 0fbc57d 0fb4219 0e9c7d0 
0fcf1c4 0fc017e 0fb5f4f 0fb2700 0e9bdae 
0fcf551 0fbd0e9 0fb69e4 0fb144f 0e9a2d8 
0fd91af 0fc2869 0fc0209 0fb0fe4 0e99acf 
0fcd3fe 0fc05d1 0fb44b5 0faec42 0e984e1 
0fdaad5 0fc223b 0fc1ee3 0fad63e 0e9877f 
0fd4b1e 0fc3cab 0fbb815 0fab42b 0e97552 
0fd44ab 0fc0b15 0fbb850 0fa8b5e 0e95261 
0fdd518 0fc505a 0fc4526 0fa7aa2 0e9426b 
0fd0020 0fc1570 0fb70ac 0fa5b38 0e92cc3 
0fdb634 0fc3d9b 0fc2ba0 0fa51b8 0e92b8c 
0fd45ff 0fc3ec7 0fbb323 0fa4ee2 0e91f27 
0fd29d8 0fbf396 0fb9eae 0fa3d68 0e91242 
0fdac1e 0fc4ad8 0fc1d4c 0fa2bb0 0e92562 
0fcd360 0fc0b4a 0fb43d8 0fa0c29 0e92ba3 
0fd8c07 0fc1dcc 0fc0031 0fa08d4 0e9442a 
0fd12df 0fc4506 0fb80db 0f9f506 0e95fbb 
0fcf4a9 0fc08c2 0fb68ea 0f9d8ab 0e97b68 
0fd84c7 0fc4d08 0fbf4cc 0f9cf63 0e98e3b 
0fcb9fa 0fbf7cb 0fb2969 0f9bcfd 0e98095 
0fd7eb5 0fbfdb4 0fbf261 0f9c0c2 0e9794e 
0fd13c8 0fc1f04 0fb8122 0f9b86a 0e968fe 
0fcf4dd 0fbeddd 0fb6901 0f9b142 0e960fa 
0fd85ce 0fc36ee 0fbf5b3 0f9add1 0e971df 
0fcae51 0fc068e 0fb1e80 0f99e07 0e9683d 
0fd6c4f 0fc2dc6 0fbe0bd 0f9a0ec 0e966e5 
0fd0414 0fc4c7d 0fb71df 0f9a321 0e95c97 
0fce6cb 0fc07fc 0fb5b0a 0f99a4d 0e95cf0 
0fd7688 0fc4af8 0fbe65b 0f99df2 0e97534 
0fc9f8d 0fc0cd5 0fb0f42 0f994c7 0e977c9 
0fd5fed 0fc13db 0fbd39e 0f99c32 0e9872e 
0fcf9f3 0fc2ad2 0fb6712 0f99fd3 0e989e5 
0fcd84c 0fbe7a4 0fb4c27 0f9a1a1 0e985a5 
0fd6889 0fc2a41 0fbd875 0f9b806 0e98c16 
0fc9013 0fbe8ac 0faffbd 0f9bd17 0e97e2d 
0fd4c50 0fbe98c 0fbbfd4 0f9ca91 0e98786 
0fce08a 0fc01d6 0fb4d81 0f9d7d0 0e99240 
0fcb64b 0fbca24 0fb2a6f 0f9de80 0e9968e 
0fd4454 0fc1018 0fbb322 0f9decb 0e9b2b9 
0fc6abc 0fbcf16 0fad92f 0f9d59b 0e9c31d 
0fd1cb1 0fbdb82 0fb8f3c 0f9f4e0 0e9d5bc 
0fcb358 0fbea90 0fb1f58 0fa1146 0e9df13 
0fc8c9a 0fb9e2e 0faff2d 0fa13b2 0e9eb92 
0fd1cfd 0fbd9df 0fb8b85 0fa2792 0ea0568 
0fc43df 0fba074 0fab25c 0fa2387 0ea0a57 
0fcf89f 0fba0f5 0fb6aa7 0fa3f9c 0ea21a7 
0fc9063 0fbb87f 0fafbf3 0fa4856 0ea2ef2 
0fc6165 0fb7c82 0fad360 0fa5252 0ea3948 
0fcef98 0fbbf7c 0fb5ddd 0fa7240 0ea5492 
0fc1571 0fb8366 0fa833c 0fa82a7 0ea55dd 
0fccdfc 0fb7538 0fb3fb4 0fa958f 0ea6ba6 
0fc716f 0fb7150 0fadca7 0fa99cf 0ea7c1f 
0fc4b84 0fb0581 0fabd41 0fa8efa 0ea9487 
0fce21c 0fb2e57 0fb506a 0fa8f80 0eab8b1 
0fc0a51 0fb0ac1 0fa788b 0fa8781 0eaa817 
0fcc64c 0fb411f 0fb38f0 0fa8b5f 0ea88ac 
0fc6ef8 0fb89a7 0fadae7 0fa8c60 0ea5015 
0fc4e1e 0fb45ac 0fabff3 0fa865a 0ea33c3 
0fcc621 0fb72de 0fb3dca 0fb2651 0e7b971 
0fccc04 0fbad2d 0fb3cb0 0fb2ba4 0e7bdbf 
0fc4916 0fb652c 0fabeb9 0fb2835 0e7b4c2 
0fd1171 0fba255 0fb8602 0fb2f65 0e7c30d 
0fc4a5b 0fb8c10 0fabc11 0fb2b29 0e7bc86 
0fcbff4 0fb7432 0fb37a8 0fb2d2a 0e7bec4 
0fcc98e 0fba7e4 0fb3a88 0fb300f 0e7c388 
0fc4565 0fb637f 0fabb58 0fb2a75 0e7b7b4 
0fd0e17 0fba18a 0fb82dd 0fb3530 0e7c22f 
0fc47e6 0fb8b95 0fab97f 0fb316d 0e7b99c 
0fcbf03 0fb6ea4 0fb36c7 0fb35f9 0e7ba0d 
0fcc6ee 0fba9b0 0fb3816 0fb392b 0e7bf00 
0fc423b 0fb60be 0fab819 0fb318f 0e7b33f 
0fd0dee 0fb99be 0fb82a6 0fb3b36 0e7bd60 
0fc4658 0fb8401 0fab836 0fb3643 0e7b50d 
0fcbc54 0fb6e4f 0fb3459 0fb39d0 0e7b52d 
0fcc885 0fba513 0fb39a3 0fb3cac 0e7b818 
0fc4175 0fb5bfc 0fab755 0fb35e0 0e7ab4f 
0fd0db2 0fb9a39 0fb8296 0fb3f51 0e7b570 
0fc474d 0fb8727 0fab911 0fb3b80 0e7adf7 
0fcb797 0fb6f9e 0fb2f81 0fb40be 0e7b099 
0fcc559 0fba46c 0fb3673 0fb453b 0e7b76f 
0fc3d7a 0fb5dcd 0fab328 0fb3d3c 0e7ac69 
0fd0b6b 0fb9538 0fb7fda 0fb455a 0e7b6e6 
0fc4609 0fb7e66 0fab784 0fb3eec 0e7b0f8 
0fcb52f 0fb68f9 0fb2cf0 0fb3e85 0e7b3bf 
0fcc493 0fba36f 0fb359c 0fb3d50 0e7baeb 
0fc3cd5 0fb5abb 0fab296 0fb3280 0e7b0e6 
0fd0955 0fb92a8 0fb7de7 0fb391c 0e7bb30 
0fc4547 0fb7f32 0fab6de 0fb396b 0e7b1e6 
0fcb557 0fb6460 0fb2d1c 0fb41a8 0e7b02d 
0fcc5cb 0fba116 0fb36f5 0fb46fc 0e7b5cf 
0fc3e18 0fb59a0 0fab3c6 0fb3fee 0e7af7f 
0fd0df9 0fb908c 0fb82bc 0fb4522 0e7c28c 
0fc4de2 0fb7676 0fabf40 0fb3c8c 0e7c1ae 
0fcbd69 0fb5e0a 0fb3510 0fb35fb 0e7c7a6 
0fcd207 0fba232 0fb42e7 0fb3212 0e7d2d3 
0fc4903 0fb6855 0fabf18 0fb2ab8 0e7d0da 
0fd1672 0fbb7cb 0fb8c40 0fb354c 0e7e4bc 
0fc5550 0fbad85 0fac77d 0fb3667 0e7e06a 
0fcc614 0fb8458 0fb3e51 0fb455a 0e7dffe 
0fcd4df 0fbba9b 0fb4626 0fb6251 0e7e8ba 
0fc4207 0fb6f46 0fab7b1 0fb78b1 0e7ebdb 
0fd089d 0fba78b 0fb7d1c 0fba09d 0e808ca 
0fc3bc4 0fb9fe6 0faad49 0fbba35 0e81650 
0fca137 0fb8d2f 0fb1921 0fbe531 0e82bfa 
0fcb5ee 0fbc2bc 0fb2682 0fc068c 0e84d8e 
0fc26a3 0fb6556 0fa9afa 0fc2ab6 0e868fb 
0fcf4e7 0fb91f0 0fb6969 0fc5045 0e88e92 
0fc31fb 0fb854b 0faa2d8 0fc6a3e 0e89a1f 
0fc9eb1 0fb745d 0fb15ee 0fc9d4e 0e8930f 
0fcb3c7 0fbbaeb 0fb242e 0fce394 0e8833d 
0fc241a 0fb79c8 0fa98b4 0fd1976 0e86abe 
0fcf546 0fbb668 0fb69fb 0fd47e6 0e8753e 
0fc36c6 0fbb44d 0faa8e1 0fd5764 0e86d67 
0fc9c1a 0fbb9d1 0fb14c9 0fd78b3 0e86b84 
0fcbded 0fbf0f1 0fb2ede 0fd9347 0e86c42 
0fc3237 0fba0ec 0faa7e8 0fda240 0e85dce 
0fd0653 0fbe390 0fb7b0d 0fdbdf2 0e863db 
0fc45ed 0fbd2f3 0fab7c9 0fdc9c5 0e85ac1 
0fcb54c 0fbba93 0fb2d1c 0fdd026 0e8510f 
0fcd2cc 0fbf92e 0fb43d2 0fdd5d6 0e84eb8 
0fc433a 0fbbabc 0fab90f 0fddc2d 0e83cac 
0fd1334 0fbfabc 0fb888c 0fdfc9a 0e843cd 
0fc4e16 0fbebf4 0fabfea 0fe11a6 0e83b24 
0fcbe56 0fbc5c9 0fb36b4 0fe2524 0e839d5 
0fcda89 0fbf9d2 0fb4c41 0fe337f 0e836bb 
0fc4a4a 0fbab38 0fac0ad 0fe2fcb 0e815ab 
0fd1f58 0fbdd1b 0fb9591 0fe355c 0e80aa0 
0fc5126 0fbcff7 0fac3d4 0fe3573 0e80076 
0fcaf4e 0fbb9bd 0fb290d 0fe3bbd 0e7fe5a 
0fcbf84 0fbf56b 0fb3268 0fe4294 0e814be 
0fc1e38 0fbabeb 0fa9632 0fe4497 0e81057 
0fcdcbf 0fbf0b4 0fb54cb 0fe5c0d 0e8288b 
0fc0c21 0fbc5c3 0fa7f84 0fe66c0 0e82b10 
0fc66ec 0fb959d 0fae154 0fe7cae 0e83181 
0fc6fcc 0fbb97f 0fae2fc 0fe958a 0e83cc3 
0fbc286 0fb5498 0fa39ef 0feb0d5 0e830d7 
0fc7b13 0fb6ed5 0faf136 0feda99 0e83aa2 
0fba209 0fb4391 0fa1530 0ffe35a 0e83999 
0fbfd8a 0fb0ef6 0fa76b8 0010d77 0e8460f 
0fc11c1 0fb3565 0fa83e5 000f93f 0e856e9 
0fb7642 0fad98c 0f9ecb8 001332d 0e84ff9 
0fc3de8 0fafce1 0fab3b7 0010b10 0e8595b 
0fb6b03 0fad81c 0f9dc69 00135cb 0e84bc8 
0fbbde5 0faa881 0fa35c2 00141a3 0e84262 
0fbc042 0face54 0fa3122 00132e1 0e84af0 
0fb16b4 0fa70ee 0f98c1a 0017312 0e846a9 
0fbda7a 0fa96e6 0fa4f82 0014efc 0e8571e 
0fb0bd0 0fa7833 0f97d11 0017ac8 0e85748 
0fb6b75 0fa4dfa 0f9e385 00184a1 0e85acc 
0fb80a3 0fa7dcf 0f9f1e3 00170a0 0e860e8 
0fae2f0 0fa22fc 0f95870 001ab1f 0e84a6c 
0fbace5 0fa4b87 0fa21d2 001824d 0e8449b 
0fadf0c 0fa321b 0f94ff1 001ab3d 0e83b12 
0fb3abf 0fa06c9 0f9b27b 001b2cd 0e83d8a 
0fb4a2b 0fa3528 0f9bb65 0019ee0 0e84626 
0faa87f 0f9ea59 0f91e07 001da4b 0e83b58 
0fb73b2 0fa1dc8 0f9e90f 001b1cb 0e84666 
0faafac 0fa06a4 0f92139 001d758 0e83d51 
0fb0cf0 0f9e5a0 0f9850d 001dd2b 0e83e17 
0fb21ba 0fa1d5d 0f99327 001c707 0e83fc7 
0fa8716 0f9d07f 0f8fcde 001ff09 0e82583 
0fb4e3a 0fa0284 0f9c383 001d4fc 0e8274e 
0fa81da 0f9f193 0f8f380 001fc16 0e82918 
0fadcf0 0f9d017 0f95544 00204e9 0e82c40 
0faf610 0fa0405 0f96796 001ef7d 0e83790 
0fa5d8d 0f9b394 0f8d36c 0022846 0e83304 
0fb2cc7 0f9df89 0f9a272 001fe90 0e83f00 
0fa6edc 0f9c82f 0f8e090 0022214 0e838e5 
0fad349 0f9a4ae 0f94bc1 002264a 0e8339d 
0faf572 0f9dd1e 0f966f3 0020b64 0e833f3 
0fa6607 0f99314 0f8dbca 0023d4c 0e82616 
0fb3bc5 0f9c55d 0f9b17a 0020da6 0e82b0f 
0fa8598 0f9b80f 0f8f754 0022aa3 0e82451 
0faedf3 0f99f98 0f9664e 00229b4 0e8275e 
0fb1791 0f9e511 0f98950 0020a9e 0e831c9 
0fa8945 0f9a94a 0f8ff60 00239e7 0e82aee 
0fb64c4 0f9e971 0f9dae4 0020723 0e83c25 
0fab2a9 0f9e34a 0f924ad 002224d 0e83f4a 
0fb202e 0f9cbdd 0f99968 0021c18 0e8521c 
0fb4efb 0fa0e37 0f9c1bc 001f912 0e86b03 
0fac430 0f9cbe6 0f93b00 00225fe 0e86fb5 
0fba271 0fa0871 0fa1926 001f04e 0e88773 
0faf60e 0fa075e 0f96897 00205f7 0e88a25 
0fb6419 0f9f9a9 0f9dd67 001fee7 0e89027 
0fb9875 0fa504f 0fa0b30 001d701 0e8987b 
0fb1115 0fa1f79 0f987df 001fe38 0e88b9f 
0fbf4e3 0fa6663 0fa6bac 001c330 0e89169 
0fb4954 0fa6be3 0f9bbf6 001d535 0e8856f 
0fbb526 0fa5ab1 0fa2e74 001cc51 0e87f84 
0fbe8e4 0faa41d 0fa5b7e 001a2ca 0e88844 
0fb5ada 0fa6a9d 0f9d17c 001c9c9 0e8823b 
0fc3af2 0faad8f 0fab260 0013c1d 0e8942f 
0fb8e9a 0fab17f 0fa027f 000df80 0e8971e 
0fbf92f 0faa537 0fa73c1 0ffa415 0e8a0df 
0fc3374 0faf559 0faa5d1 0fe4b5d 0e8b3d8 
0fba8e4 0fabfc9 0fa1f58 0fe29d4 0e8b942 
0fc8fa9 0fb0697 0fb0676 0fe15c8 0e8d8e8 
0fbe473 0fb13a1 0fa56d4 0fdf7c9 0e8e9de 
0fc4d56 0fb091a 0fac6ab 0fde6a2 0e8fbb5 
0fc8a8b 0fb62a0 0fafd6d 0fddc4d 0e90d13 
0fc002b 0fb36d7 0fa761b 0fdb97e 0e90881 
0fcec39 0fb7677 0fb62d5 0fdac48 0e9217c 
0fc47e7 0fb7346 0faba29 0fd92cd 0e93519 
0fcb696 0fb5b35 0fb300e 0fd808d 0e94ccc 
0fcf5a8 0fba709 0fb68bd 0fd783a 0e9616a 
0fc6258 0fb6f33 0fad954 0fd64a6 0e9639c 
0fd44b6 0fbad0d 0fbbc18 0fd6150 0e97c00 
0fc94c8 0fbb634 0fb081c 0fd4b75 0e98089 
0fcf64a 0fba973 0fb7038 0fd3b68 0e98207 
0fd2a42 0fc0412 0fb9d65 0fd3c68 0e98607 
0fc8edf 0fbbfc8 0fb05af 0fd43f2 0e97c5c 
0fd655e 0fbebea 0fbdd07 0fd5529 0e9a3fd 
0fcb102 0fbe0c2 0fb2416 0fd4c5a 0e9b2fe 
0fd0ced 0fbca11 0fb86fd 0fd409e 0e9ae43 
0fd3fd6 0fc1973 0fbb397 0fd4240 0e9a48f 
0fc9b1e 0fbd3f6 0fb126c 0fd331e 0e989eb 
0fd72f1 0fc082a 0fbea66 0fd37de 0e97ceb 
0fcbcf9 0fbedd4 0fb2f56 0fd24e0 0e9648d 
0fd0cfa 0fbabd7 0fb865c 0fd12e4 0e9638f 
0fd3248 0fbeb1f 0fba5d2 0fd07cc 0e97b0c 
0fc7e5b 0fbae1d 0faf624 0fcf78c 0e97a3b 
0fd4a98 0fbe9cd 0fbc2eb 0fcf0b3 0e98885 
0fc8a38 0fbd158 0fafc85 0fcd7b9 0e9948c 
0fccda8 0fb9e3e 0fb472a 0fcc139 0e9b26a 
0fcf74c 0fbcb01 0fb6a52 0fcb775 0e9da42 
0fc45da 0fb6aa5 0fabcb3 0fca48e 0e9ec2f 
0fd1b48 0fb80a0 0fb92bd 0fc9c38 0ea0ad5 
0fc5fd0 0fb6e42 0fad206 0fc940a 0ea142c 
0fcaa41 0fb43e0 0fb232b 0fc83e0 0ea23b3 
0fcde51 0fb89c1 0fb5019 0fc8397 0ea3b92 
0fc2d08 0fb5544 0faa2f9 0fc78c3 0ea47c8 
0fcfa32 0fb9e26 0fb710f 0fc8d34 0ea6603 
0fc441b 0fb9676 0fab60d 0fc95e9 0ea6fed 
0fc8e1e 0fb6c36 0fb0793 0fc9c2f 0ea7d56 
0fcc8df 0fba754 0fb3c6c 0fc9b8f 0ea9293 
0fc2277 0fb54ab 0fa9977 0fc87a1 0ea8fa7 
0fcf658 0fb81b2 0fb6e53 0fc7fb3 0eaa0a3 
0fc48a8 0fb6c69 0fabb11 0fc6467 0ea9b87 
0fc953c 0fb3d4b 0fb0e66 0fc4c3c 0ea8fff 
0fcd103 0fb874c 0fb4400 0fc38d8 0ea8616 
0fc2988 0fb4afe 0faa054 0fc1667 0ea65d4 
0fd0372 0fb821a 0fb7ab5 0fc060e 0ea53cd 
0fc547e 0fb8030 0fac77e 0fbef80 0ea323b 
0fc9b55 0fb582d 0fb150c 0fbe942 0ea16ae 
0fccea4 0fb9141 0fb4187 0fbf7ce 0ea10af 
0fc18a8 0fb3cdd 0fa8f0e 0fbf78a 0ea03f9 
0fcdf59 0fb619a 0fb56d1 0fc0037 0ea1566 
0fc2221 0fb56d9 0fa94a9 0fbfa58 0ea1fe6 
0fc5c67 0fb2888 0fad597 0fbfbaf 0ea2f35 
0fc91ed 0fb5d96 0fb04a5 0fbfb6e 0ea41f0 
0fbe497 0fb0ec2 0fa5ad8 0fbf059 0ea3505 
0fcb539 0fb2a88 0fb2c69 0fc008c 0ea2d20 
0fc00f6 0fb0a89 0fa732a 0fc1af6 0ea14fa 
0fc3acb 0fad5d9 0fab3a6 0fc4671 0ea0849 
0fc6e53 0fb0876 0fae0da 0fc6e23 0ea1366 
0fbc30d 0fac219 0fa3956 0fc8473 0ea0d3e 
0fc90ae 0fae699 0fb076e 0fcaea8 0ea24c3 
0fbddc6 0faed43 0fa4fed 0fcd045 0ea3647 
0fc1f9d 0fae3bb 0fa9886 0fce5e0 0ea5669 
0fc61e2 0fb2ea6 0fad429 0fcfa8a 0ea8a6a 
0fbb5a2 0faf183 0fa2b6b 0fd0edf 0eab245 
0fc853f 0fb20b0 0fafc4e 0fd34d1 0eaf69f 
0fbdb19 0fb21ae 0fa4dd7 0fd42cf 0eb26a8 
0fc1f22 0fb04ea 0fa994f 0fd4faf 0eb520d 
0fc63af 0fb512b 0fad717 0fd5eb7 0eb7b8b 
0fbbf44 0fb0e49 0fa35ba 0fd61ad 0eb8cb6 
0fc9ab8 0fb3dad 0fb1260 0fd6bcb 0ebb2bf 
0fbfbfd 0fb42fe 0fa6f8f 0fd59b4 0ebc5ca 
0fc4d9e 0fb2271 0fac7e3 0fd3fe5 0ebd598 
0fc97ed 0fb6917 0fb0bce 0fd4460 0ebe3c6 
0fbf182 0fb2a38 0fa68d2 0fd5bd9 0ebd315 
0fcc6d5 0fb6304 0fb3ec2 0fd8ee7 0ebcb0a 
0fc20dd 0fb73b4 0fa941e 0fdb36e 0ebb2e5 
0fc6b68 0fb62cb 0fae5b0 0fdcc36 0eb98b4 
0fcb61a 0fbbc92 0fb2a35 0fde848 0eb83ea 
0fc11e3 0fb8ce9 0fa8846 0fdf956 0eb57b8 
0fcf094 0fbbf28 0fb6823 0fe1c85 0eb37c3 
0fc4cf3 0fbc8ae 0fac0fa 0fe37ca 0eb0246 
0fc9752 0fba49a 0fb11e7 0fe6e29 0eabb3e 
0fce120 0fbe362 0fb54ed 0fea755 0ea92ef 
0fc3c4b 0fba187 0fab365 0fea839 0ea7012 
0fd1a6f 0fbd75a 0fb92ca 0fe9db9 0ea75df 
0fc743e 0fbe03c 0fae7af 0fe8e5d 0ea7687 
0fcb45d 0fbbfaf 0fb2eef 0fe8741 0ea87c4 
0fcfbf8 0fbffed 0fb7077 0fe869a 0eaabe0 
0fc5138 0fbb82c 0fac903 0fe704f 0eabde2 
0fd2bb5 0fbe415 0fba505 0fe662c 0eade60 
0fc8bf8 0fbe9d5 0fb004f 0fe46e6 0eadd3b 
0fcd613 0fbc97a 0fb51e5 0fe3099 0eacb6e 
0fd2134 0fc233e 0fb9749 0fe3284 0eab302 
0fc6e29 0fbe748 0fae82c 0fe27bd 0eaa501 
0fd4386 0fc1a45 0fbbe9a 0fe3643 0eab2c5 
0fc9a6c 0fc0c59 0fb0fda 0fe468f 0eab2c3 
0fcd8e3 0fbe85e 0fb55b4 0fe5546 0eaa9b8 
0fd1fb4 0fc26dd 0fb95da 0fe7a0e 0eab61f 
0fc6c4a 0fbe8a6 0fae600 0fe7ca7 0eab381 
0fd4369 0fc0f4d 0fbbe82 0fe9e17 0eac3f3 
0fc9643 0fc0531 0fb0bd9 0feb5cb 0eac2bf 
0fcd529 0fbd7d9 0fb5239 0feb58c 0eac61c 
0fd1f47 0fc1db0 0fb9633 0feaac8 0ead74f 
0fc6a2c 0fbd30f 0fae3f2 0fe9af0 0eacadd 
0fd4055 0fbf51f 0fbbb3e 0fe99c5 0ead110 
0fc8b86 0fbe547 0fb00ed 0fea1f5 0eaca19 
0fcbbe5 0fba9fc 0fb3779 0fea295 0eabd9a 
0fcfa43 0fbdf9a 0fb6f9e 0feb04b 0eab3a6 
0fc38e7 0fb897b 0fab15c 0feb2e4 0ea8d8c 
0fd0432 0fba1c5 0fb7de5 0fec24e 0ea7632 
0fc4d9b 0fb8496 0fac299 0fec902 0ea493b 
0fc8072 0fb3d5a 0fafcb2 0fec773 0ea1de5 
0fcc633 0fb6697 0fb3c3f 0fed7f0 0e9fb02 
0fc0abf 0fb0199 0fa83a3 0fefabe 0e9b556 
0fcde14 0fb12b4 0fb58b4 0ff367d 0e970c8 
0fc31e9 0fb0622 0faa7cc 0ffe0f0 0e906cc 
0fc5e3b 0fad75f 0fadb10 000acfb 0e8b6d9 
0fc9c13 0fb30d7 0fb11b6 0008ef1 0e8882a 
0fbd08f 0fad65e 0fa4933 000d0c8 0e8591f 
0fc8d90 0faece9 0fb0765 000b15a 0e84d33 
0fbcaed 0fae353 0fa3f77 000d7ea 0e8418f 
0fbee54 0fab44d 0fa6a4d 000f345 0e84012 
0fc3043 0faef77 0faa60f 000d931 0e84989 
0fb7729 0faa11b 0f9f005 00117bc 0e839ba 
0fc47a6 0face8b 0fac1a2 000f36a 0e83dd4 
0fb93a3 0facc46 0fa0851 001136a 0e83429 
0fbbe32 0fa97dd 0fa3a0d 00129d6 0e82b86 
0fbfd2f 0fad23e 0fa7303 0010e1e 0e81f9d 
0fb4046 0fa84c7 0f9b978 0014b3c 0e7f579 
0fc0e85 0fa9f9c 0fa88c6 00125fb 0e7e2ad 
0fb61b3 0fa9395 0f9d6a9 00140f4 0e7c980 
0fb930f 0fa620b 0fa0f19 001511d 0e7b63b 
0fbdec2 0fa96f2 0fa54d5 0012dca 0e7a23d 
0fb2f90 0fa41a3 0f9a8cf 0016248 0e76271 
0fc05de 0fa5ab6 0fa8014 0013486 0e73ae1 
0fb5f89 0fa63d4 0f9d468 00149e5 0e71091 
0fb9717 0fa47dd 0fa131a 00155b3 0e6e8a0 
0fbe2d2 0fa91ea 0fa5974 0012e89 0e6ce50 
0fb2ae3 0fa526b 0f9a456 0016574 0e6b054 
0fbf613 0fa7426 0fa700d 0013e8d 0e6c0e6 
0fb4a69 0fa782a 0f9bfae 0015875 0e6cfc1 
0fb7a6f 0fa5d6e 0f9f777 0016a54 0e6da33 
0fbc770 0faa1f7 0fa3e2d 0014986 0e6ea8b 
0fb1624 0fa5cd7 0f98fe9 0018090 0e6e5eb 
0fbeb8d 0fa850f 0fa6652 0015829 0e6f863 
0fb4b12 0fa8358 0f9c08d 0016fe0 0e6f97d 
0fb8049 0fa5a0d 0f9fc14 001819c 0e6f990 
0fbcfa4 0faa381 0fa455a 0015e94 0e70dda 
0fb2201 0fa693a 0f99aad 0019353 0e70da5 
0fbfdc0 0fa9b1d 0fa77ad 001671d 0e71be9 
0fb67a0 0faa163 0f9dc37 0017976 0e71a6a 
0fbab51 0fa78f7 0fa26d5 00180d1 0e71b1f 
0fc08b1 0fabe3e 0fa7de5 00154ca 0e7234b 
0fb66f4 0fa7fc8 0f9dee9 0018057 0e715c8 
0fc4b46 0faae87 0fac47c 0014c23 0e71e6f 
0fbbbd6 0fac179 0fa301b 0015695 0e71dcf 
0fc02b7 0faaed3 0fa7dff 0015851 0e71dff 
0fc6885 0faffca 0fadd57 0012555 0e726c4 
0fbc6c2 0face6d 0fa3e6d 0014d47 0e71a3b 
0fca72b 0fb1460 0fb2137 00070bd 0e721a5 
0fc15e0 0fb3218 0fa899c 0febb6a 0e71ce4 
0fc5a43 0fb1a70 0fad588 0fe945e 0e71dd2 
0fcbba2 0fb6f55 0fb315e 0fe7c61 0e7289a 
0fc1632 0fb48e7 0fa8f33 0fe55a8 0e7246f 
0fcfaa5 0fb8de8 0fb7487 0fe3b24 0e73670 
0fc6df8 0fb9f61 0fae316 0fe15b5 0e73eab 
0fcafd9 0fb811d 0fb2bd3 0fdf9ae 0e742a6 
0fd1143 0fbd91a 0fb8779 0fdeeb6 0e74fa2 
0fc6bf4 0fbaee4 0fae55a 0fdd28b 0e746f0 
