0fc442c 0fdcfc0 0fbbe91 0fb8f0d 0fb2318 
0fbe927 0fd49d5 0fb5f6a 0fb2b0c 0fc3821 
0fc361f 0fd4814 0fba86f 0fb78bb 0fc2e13 
0fc10a1 0fd44f8 0fb86e8 0fb51f1 0fc21a9 
0fbeb8b 0fd3710 0fb5dec 0fb2d30 0fc040a 
0fc32bc 0fd41e0 0fba6d0 0fb749f 0fc0134 
0fbc80d 0fd3456 0fb3d0e 0fb08e8 0fbdd73 
0fc1122 0fd3215 0fb82a1 0fb52e5 0fbc9b2 
0fbe785 0fd2b95 0fb5d5f 0fb2817 0fbb4d3 
0fbbba0 0fd1502 0fb2f11 0fafdcc 0fb95d9 
0fbfcf1 0fd1e70 0fb70f9 0fb3e61 0fb981f 
0fb85b5 0fd0c25 0fafb9a 0fac706 0fb7e8f 
0fbc4e4 0fd0b3d 0fb370b 0fb0724 0fb7691 
0fb9595 0fd04bb 0fb0bf8 0fad677 0fb6de3 
0fb62a3 0fceda1 0fad66d 0faa4d7 0fb5250 
0fb9d3b 0fcf480 0fb11ea 0fadeb3 0fb5352 
0fb217b 0fcdbf6 0fa97f3 0fa62b1 0fb3af2 
0fb5aa2 0fcd0cf 0facd7c 0fa9c88 0fb3643 
0fb22d6 0fcc065 0fa99b1 0fa632f 0fb2f32 
0fae357 0fc9df0 0fa573b 0fa24ba 0fb1322 
0fb1127 0fc9411 0fa85bd 0fa519c 0fb1279 
0fa868d 0fc7176 0f9fd2b 0f9c6dd 0faf0da 
0faac8f 0fc5ef8 0fa1fcc 0f9ed9a 0fadf45 
0fa5e8c 0fc481c 0f9d5fe 0f99e49 0fac7ea 
0fa0c48 0fc1d8d 0f9812e 0f94d76 0fa9cf5 
0fa271b 0fc09b9 0f99ce0 0f96785 0fa8dce 
0f99123 0fbec84 0f90833 0f8d0e0 0fa64b6 
0f9b467 0fbd187 0f92829 0f8f575 0fa5133 
0f973b5 0fca690 0f8e9a8 0f8b1c3 0fa3f52 
0f930c0 0fe4a71 0f8a295 0f86e9f 0fa1815 
0f95a15 0fdc57a 0f8cce1 0f89764 0fa0a1d 
0f8d14d 0fff677 0f8452a 0f80d9c 0f9e222 
0f8fa83 0ff9459 0f86a6b 0f83754 0f9d0be 
0f8bbb9 00018e5 0f82f72 0f7f6d8 0f9c139 
0f8799b 0009cc5 0f7ead1 0f7b5df 0f99dbd 
0f8a952 0feba67 0f81b46 0f7e4d2 0f9944e 
0f827b6 0ff7bce 0f79b72 0f762f6 0f9672d 
0f85dc1 0fde511 0f7cdfc 0f79a1c 0f9481c 
0f82fc7 0fdb186 0f7a362 0f76ad1 0f927c0 
0f802ad 0fdf395 0f77339 0f73ef7 0f8f758 
0f848e8 0fc24b4 0f7bb08 0f78591 0f8e7cf 
0f7deb4 0fd3ce7 0f75208 0f71a9b 0f8c05f 
0f82525 0fc01b8 0f79587 0f7627f 0f8ae8e 
0f80180 0fc298a 0f7759c 0f73d72 0f89ab2 
0f7dd4d 0fc831b 0f74e73 0f71a88 0f872ad 
0f82947 0fab506 0f79c13 0f7671d 0f866a1 
0f7c56f 0fb6e58 0f73964 0f702d5 0f84154 
0f81534 0f9e7bd 0f78798 0f7559d 0f83413 
0f80609 0f9ac96 0f77cc6 0f745e7 0f828bd 
0f7f93d 0f992d9 0f76d06 0f73a76 0f8075c 
0f860be 0f99f93 0f7d50b 0f7a17c 0f7fd13 
0f8169d 0f991cd 0f78cf4 0f75773 0f7df87 
0f87d59 0f99184 0f7efe2 0f7bed5 0f7dfd1 
0f87959 0f990c7 0f7ef47 0f7b933 0f7e7d1 
0f86e89 0f97cfe 0f7e174 0f7af87 0f7e4f5 
0f8d4d8 0f9836f 0f84848 0f81517 0f7ff32 
0f88602 0f9736f 0f7fbab 0f7c63d 0f7fd0e 
0f8e3d4 0f97795 0f8567e 0f82533 0f80f40 
0f8d6f5 0f97ac0 0f84c7b 0f816b3 0f8225e 
0f8c403 0f97190 0f8377e 0f80547 0f824cb 
0f922f7 0f982e0 0f896b6 0f86362 0f845d0 
0f8cfbb 0f979ef 0f8452c 0f80fcf 0f84921 
0f92b9a 0f98134 0f89d56 0f86c50 0f85de2 
0f91c4e 0f98b4c 0f891e7 0f85b97 0f874c8 
0f90229 0f9890b 0f87506 0f8428c 0f87965 
0f958e6 0f9a72a 0f8cc14 0f89851 0f89d9f 
0f8fb9c 0f9a6c5 0f87088 0f83ae5 0f8a178 
0f94b9d 0f9b3f4 0f8bd28 0f88be7 0f8b38a 
0f9340e 0f9bfce 0f8a9d4 0f87314 0f8c935 
0f91448 0f9bc4d 0f88760 0f85494 0f8cb52 
0f96a8b 0f9d229 0f8de18 0f8a9f7 0f8e82b 
0f90cd2 0f9d21a 0f88221 0f84bff 0f8e16e 
0f95f4c 0f9e242 0f8d17d 0f89faf 0f8e998 
0f94aea 0f9f189 0f8c0f6 0f88a18 0f8f1a9 
0f929f3 0f9f601 0f89d66 0f86a9a 0f8eabc 
0f97da2 0fa11b4 0f8f1d8 0f8bde1 0f900bb 
0f91e06 0fa0bf9 0f8941b 0f85df4 0f8fac0 
0f96fe3 0fa110d 0f8e1fb 0f8b099 0f90a7e 
0f96078 0fa18dc 0f8d669 0f89fb1 0f91a3e 
0f94761 0fa0d97 0f8baa3 0f887e8 0f91793 
0f9aaba 0fa17a1 0f91e01 0f8ea87 0f935e0 
0f95a4b 0fa075d 0f8cfd9 0f89a39 0f936df 
0f9bb0a 0fa0cb9 0f92cb5 0f8fbe9 0f9493a 
0f9b3a2 0fa15fb 0f9295b 0f8f35b 0f95c3e 
0f99fea 0fa101d 0f91361 0f8e13c 0f95a6e 
0fa0b9d 0fa2800 0f97f5e 0f94c4f 0f9746b 
0f9c391 0fa281d 0f93958 0f90436 0f971c5 
0fa2b07 0fa38d3 0f99d07 0f96c8b 0f97d6f 
0fa2ce1 0fa4a69 0f9a243 0f96cf8 0f98938 
0fa2302 0fa4b2f 0f994e1 0f96441 0f9892b 
0fa9b82 0fa6ad3 0fa0d07 0f9dc0b 0f9a86e 
0fa627f 0fa72a6 0f9d6ac 0f9a2d4 0f9ac9a 
0fadaed 0fa8bb2 0fa4b6e 0fa1c40 0f9c1bf 
0faf1e7 0faa471 0fa6637 0fa31e5 0f9d7e7 
0faf903 0faac52 0fa6ad2 0fa3a52 0f9dbd0 
0fb7b9c 0facf01 0faedd2 0fabbfc 0fa01f9 
0fb3d97 0fadc5a 0fab23a 0fa7d99 0fa0efb 
0fba9a5 0fb0022 0fb1a71 0faea9c 0fa306c 
0fbb0f4 0fb2b46 0fb25cf 0faf120 0fa4d90 
0fba693 0fb45bd 0fb18ae 0fae87a 0fa53c2 
0fc1803 0fb7a7e 0fb8a9f 0fb5911 0fa7e6d 
0fbd14b 0fb99a7 0fb45fc 0fb116d 0fa8ac0 
0fc353f 0fbc459 0fba632 0fb75fb 0faa509 
0fc2f65 0fbedd1 0fba467 0fb6e9a 0fabc53 
0fc12fc 0fbfb42 0fb85b2 0fb5386 0fac25e 
0fc73e1 0fc1435 0fbe781 0fbb3da 0faef08 
0fc1858 0fc1afc 0fb8de8 0fb5829 0faf617 
0fc6844 0fc41ad 0fbda40 0fba991 0fb008f 
0fc560c 0fc680f 0fbcc2d 0fb9674 0fb0c5f 
0fc32cc 0fc734b 0fba620 0fb74bd 0fafdb9 
0fc9168 0fc9666 0fc047a 0fbd306 0fb08b4 
0fc35f3 0fca965 0fbab05 0fb778c 0faf476 
0fc86c2 0fcc058 0fbf872 0fbc9a9 0fb074c 
0fc7876 0fccbc3 0fbee32 0fbb95d 0fb263f 
0fc57e3 0fcc6c0 0fbca86 0fb9951 0fb2ca4 
0fcb81e 0fcdfde 0fc2ae5 0fbf87e 0fb535d 
0fc647f 0fce139 0fbd944 0fba460 0fb6760 
0fcbc22 0fcf57b 0fc2d42 0fbfcd8 0fb8aab 
0fcb3bd 0fd0f5b 0fc2952 0fbf35d 0fba721 
0fc9632 0fd1b9f 0fc09d5 0fbd7a9 0fbab6f 
0fcf602 0fd3d78 0fc6a06 0fc372c 0fbc63e 
0fc9c9d 0fd3cba 0fc12e2 0fbde10 0fbbbee 
0fcf2c3 0fd396f 0fc6539 0fc34dc 0fbc673 
0fced4c 0fd289a 0fc62fc 0fc2d91 0fbde5e 
0fcd24e 0fd10ee 0fc45ea 0fc13f6 0fbe249 
0fd3578 0fd2762 0fca9ce 0fc7645 0fbf9c4 
0fce242 0fd28c6 0fc58eb 0fc227d 0fbf283 
0fd38b2 0fd3347 0fcaba0 0fc7952 0fc00b6 
0fc5b94 0fd0919 0fbd073 0fb9e7c 0fbe135 
0fc06cf 0fd0258 0fb7ef2 0fb490f 0fbd7a6 
0fc30c0 0fcfff7 0fba527 0fb745e 0fbd351 
0fc44a0 0fd08ad 0fbbc03 0fb86e0 0fbded7 
0fbfe9b 0fcf70f 0fb7507 0fb41b9 0fbce7a 
0fc6069 0fd0209 0fbd5a0 0fba37e 0fbdc89 
0fc0bae 0fcf9bf 0fb840a 0fb4df8 0fbd2a6 
0fc355a 0fcf747 0fba9c5 0fb78f1 0fbd038 
0fc4a83 0fd015a 0fbc1cb 0fb8cbd 0fbdcf9 
0fc022b 0fcf166 0fb7877 0fb4554 0fbcbbe 
0fc6352 0fcffcf 0fbd841 0fba664 0fbdaf3 
0fc0e47 0fcf7fe 0fb8680 0fb5095 0fbd212 
0fc36ab 0fcf55d 0fbaafa 0fb7a2f 0fbcfc2 
0fc4a64 0fcff27 0fbc1c9 0fb8cb5 0fbdb5e 
0fc01ed 0fcf094 0fb782e 0fb44f8 0fbcb73 
0fc622d 0fcfd0e 0fbd72b 0fba531 0fbda65 
0fc0d49 0fcf4ab 0fb856e 0fb4f76 0fbd19d 
0fc3453 0fcf188 0fba896 0fb77c0 0fbcf6b 
0fc483f 0fcfaf2 0fbbf75 0fb8a71 0fbda41 
0fbffa8 0fced1d 0fb75ec 0fb42b0 0fbc9dc 
0fc5f64 0fcfa97 0fbd443 0fba259 0fbd784 
0fc0b04 0fcf410 0fb8316 0fb4d2a 0fbcfb1 
0fc30de 0fcf215 0fba52e 0fb7456 0fbce4d 
0fc4515 0fcfbef 0fbbc3d 0fb8727 0fbdbed 
0fbfb46 0fcee7f 0fb7152 0fb3e0b 0fbcd9a 
0fc5b34 0fcfc30 0fbcfcf 0fb9de4 0fbdd4f 
0fc0697 0fcf25b 0fb7e5a 0fb486b 0fbd6b5 
0fc2c3a 0fceff2 0fba041 0fb6f6a 0fbd6af 
0fc40b6 0fcf981 0fbb7b5 0fb82c8 0fbe705 
0fbf603 0fce9b7 0fb6c1c 0fb38df 0fbda78 
0fc54a7 0fcf4a2 0fbc932 0fb977c 0fbec0f 
0fbffa3 0fceca1 0fb777f 0fb41b0 0fbe6c7 
0fc2393 0fcea00 0fb9794 0fb66f9 0fbe257 
0fc39fd 0fcf244 0fbb0eb 0fb7c36 0fbe8f6 
0fbf198 0fce320 0fb678a 0fb34ca 0fbd0f6 
0fc56dd 0fcf0a2 0fbcb2d 0fb9a1d 0fbd850 
0fc0893 0fce9e6 0fb8013 0fb4b38 0fbc6ec 
0fc320f 0fce64d 0fba59b 0fb7614 0fbbae5 
0fc4cac 0fcef71 0fbc2d3 0fb8f72 0fbbfa8 
0fc0525 0fcdd04 0fb7a3e 0fb48d3 0fbacba 
0fc67bb 0fce41b 0fbdb80 0fbab80 0fbbba1 
0fc16ae 0fcd617 0fb8de3 0fb59a9 0fbb4d0 
0fc3c03 0fcca50 0fbafb1 0fb8023 0fbaeaa 
0fc5665 0fccb7f 0fbcd08 0fb9921 0fbbb1d 
0fc09ba 0fcb249 0fb7fb4 0fb4d71 0fbaadd 
0fc68b5 0fcbb02 0fbdd3a 0fbac9a 0fbb619 
0fc1659 0fcb84a 0fb8df3 0fb596b 0fbac5b 
0fc38c6 0fcb79a 0fbac21 0fb7d33 0fba75b 
0fc4f8a 0fcc478 0fbc590 0fb92b2 0fbb26a 
0fbff24 0fcb4a6 0fb7451 0fb4342 0fb9cff 
0fc5d66 0fcc095 0fbd12d 0fba18f 0fba75c 
0fc07bc 0fcb9c8 0fb7f20 0fb4b39 0fb9ec1 
0fc2616 0fcb664 0fb99c8 0fb6af3 0fb98b7 
0fc3b04 0fcc453 0fbb1c4 0fb7e9e 0fb9ea8 
0fbe782 0fcb8b3 0fb5d4b 0fb2bdc 0fb8785 
0fc4198 0fcc440 0fbb63e 0fb8609 0fb94df 
0fbe468 0fcc08e 0fb5d28 0fb2812 0fb8b6d 
0fbfb7a 0fcc0b2 0fb70d1 0fb4078 0fb842b 
0fc083e 0fccd05 0fb80b1 0fb4bb1 0fb8dd7 
0fbaa48 0fcbc84 0fb2385 0faf063 0fb7b7b 
0fbfd37 0fcccd0 0fb75aa 0fb446a 0fb8352 
0fb992b 0fccb0c 0fb14c9 0fadf6f 0fb737f 
0fbabe8 0fcc699 0fb2372 0faf357 0fb6b1a 
0fbb873 0fccb18 0fb32b3 0fafe50 0fb74fc 
0fb5e15 0fcb34c 0fad76f 0faa4af 0fb5f1f 
0fbb5d9 0fcbc44 0fb2d74 0fafc52 0fb659f 
0fb591e 0fcb2c3 0fad487 0fa9e8e 0fb5952 
0fb742b 0fcaa50 0faeb15 0fabad5 0fb4dac 
0fb896a 0fca913 0fb02ce 0face2b 0fb51ab 
0fb3598 0fc9040 0faabfe 0fa7889 0fb3ad4 
0fb9414 0fc95f2 0fb0892 0fad6dc 0fb407b 
0fb3cd5 0fc8773 0fab47d 0fa7e85 0fb30c8 
0fb59c0 0fc755f 0facd7a 0fa9c94 0fb24e2 
0fb6f64 0fc6e00 0fae61d 0fab0c1 0fb2789 
0fb1b63 0fc4832 0fa918c 0fa5d9f 0fb0b62 
0fb79a2 0fc3ef8 0faee70 0fabbf4 0fb0b47 
0fb21e4 0fc2867 0fa9a1f 0fa6336 0faf932 
0fb3de6 0fc1753 0fab1f7 0fa806b 0faeb3e 
0fb5187 0fc18e9 0fac85a 0fa9267 0faedd7 
0fafb31 0fc0082 0fa714c 0fa3caf 0facfb9 
0fb585d 0fc0664 0facd05 0fa99ca 0facdca 
0faff6d 0fbfb5e 0fa7767 0fa4001 0fab2db 
0fb1b18 0fbf361 0fa8f48 0fa5d3c 0fa9b75 
0fb2cde 0fbfc79 0faa3ed 0fa6de9 0fa99dc 
0fad13d 0fbed3f 0fa475c 0fa131f 0fa7de1 
0fb24dc 0fbf95f 0fa995b 0fa66ad 0fa8013 
0fac0af 0fbf3f0 0fa3877 0fa016e 0fa69b8 
0facf36 0fbf1f1 0fa4361 0fa1157 0fa509a 
0fad2b6 0fbfaa5 0fa4a3a 0fa13a9 0fa463d 
0fa6ad2 0fbe11d 0f9e1d2 0f9ac8f 0fa1d6f 
0fab3c9 0fbd655 0fa28cc 0f9f532 0fa104c 
0fa443c 0fbb322 0f9bc8a 0f9849e 0f9f1ee 
0fa492c 0fb9322 0f9bd94 0f98ac3 0f9d843 
0fa487a 0fb8a77 0f9bfe6 0f9887f 0f9c943 
0f9d955 0fb6c4b 0f9504c 0f919fc 0f9999d 
0fa1873 0fb5dba 0f98e60 0f9593b 0f98341 
0f9a093 0fb3731 0f919e7 0f8e07a 0f95e92 
0f99e9e 0fb1150 0f91410 0f8df95 0f944eb 
0f995a5 0fafcee 0f90d5c 0f8d4a9 0f93ebd 
0f91cff 0fad47b 0f89495 0f85cee 0f91daf 
0f950b2 0facbf3 0f8c657 0f89032 0f917e6 
0f8cb74 0fab4a6 0f844c0 0f80a2e 0f8f873 
0f8bb42 0faa31f 0f83135 0f7fb89 0f8db02 
0f8a3fd 0faa447 0f81d03 0f7e2e5 0f8d211 
0f822aa 0fbe863 0f7988d 0f75fed 0f8ab32 
0f851e2 0fbeb1b 0f7c64e 0f78f53 0f89d73 
0f7d472 0fe3232 0f74abd 0f70f9d 0f87964 
0f7ce25 0fe9b41 0f7403b 0f70a66 0f854b7 
0f7c904 0fe58bb 0f73daf 0f7040b 0f84050 
0f7609c 0ff97e7 0f6d398 0f69bf4 0f812fd 
0f7b004 0fdd3b9 0f721ba 0f6ec21 0f80524 
0f754a8 0fe3a8f 0f6c936 0f68f77 0f7e2a2 
0f771c5 0fd0aa7 0f6e2ba 0f6ae0e 0f7c445 
0f78fac 0fb610d 0f70405 0f6caf7 0f7b734 
0f7447d 0fb5d9f 0f6b82d 0f68051 0f78872 
0f7aa3f 0f95c5f 0f71ef5 0f6e874 0f77a14 
0f7614c 0f92ac9 0f6d98a 0f69eb9 0f75e23 
0f78c22 0f90a94 0f7007e 0f6cabf 0f74691 
0f7b190 0f8f1ea 0f72830 0f6eeff 0f73a3b 
0f76bfc 0f8bd1b 0f6e2d6 0f6aa84 0f717b9 
0f7d4bc 0f8b36d 0f749f5 0f7137b 0f71dab 
0f78c11 0f89f6c 0f70439 0f6c9f7 0f71b69 
0f7b817 0f8958a 0f72c0d 0f6f763 0f72218 
0f7df93 0f89ae2 0f75635 0f71dd1 0f738ba 
0f79eb7 0f88f12 0f7149d 0f6ddc1 0f73074 
0f80ea2 0f8a16a 0f782d7 0f74db7 0f744d4 
0f7ceb9 0f89e21 0f745f6 0f70cd5 0f7498e 
0f80132 0f89ad5 0f774a7 0f740f3 0f752be 
0f83620 0f8aad4 0f7ac1a 0f774b0 0f76d9c 
0f80129 0f8a36c 0f7766e 0f740ba 0f76bfc 
0f88031 0f8b8a7 0f7f3a2 0f7bfe2 0f789a5 
0f84bf2 0f8bcde 0f7c2a5 0f78abb 0f79122 
0f8842f 0f8c3bf 0f7f70d 0f7c46a 0f79ac0 
0f8b7bf 0f8d9ec 0f82d4b 0f7f6a4 0f7bba0 
0f879ff 0f8d594 0f7eeaf 0f7b984 0f7be80 
0f8ed56 0f8ebc4 0f86038 0f82cd4 0f7e091 
0f8aded 0f8f07b 0f82423 0f7ec86 0f7ee40 
0f8dce8 0f8f685 0f84f58 0f81cfe 0f7f90f 
0f90b7f 0f90c8d 0f880d7 0f84a82 0f81774 
0f8ca43 0f90a1e 0f83ee8 0f80a23 0f81b61 
0f939d4 0f920b7 0f8accd 0f879e9 0f8417d 
0f8f369 0f926c1 0f869f7 0f83288 0f851c3 
0f91897 0f92e0e 0f88b26 0f85916 0f8646b 
0f93c29 0f946da 0f8b193 0f87b70 0f88750 
0f8ee02 0f94419 0f8631b 0f82e0a 0f885b5 
0f95601 0f95890 0f8c987 0f8961f 0f8a00a 
0f90dfa 0f95756 0f88521 0f84d57 0f8a958 
0f93747 0f95488 0f8aa87 0f8781c 0f8b54b 
0f96405 0f96016 0f8d9e6 0f8a3a4 0f8d249 
0f92037 0f951f4 0f89566 0f860a7 0f8d0dd 
0f99829 0f95e74 0f90b01 0f8d85d 0f8ee6f 
0f95eae 0f95a5f 0f8d52c 0f89e25 0f8f399 
0f996e7 0f9587f 0f9095b 0f8d7b8 0f8f74d 
0f9d64a 0f96ac6 0f94b75 0f915cf 0f90e17 
0f9a46a 0f9674a 0f918d6 0f8e4b8 0f906bb 
0fa2caa 0f98435 0f99ef3 0f96d11 0f92285 
0fa02e4 0f997f4 0f97894 0f9422b 0f93203 
0fa4745 0f9b1e6 0f9b971 0f9880c 0f94260 
0fa9643 0f9dacc 0fa0af2 0f9d579 0f962dd 
0fa70e1 0f9ed4f 0f9e4d3 0f9b0c7 0f965bf 
0fb0539 0fa18d8 0fa7765 0fa4532 0f98c6c 
0fae3ee 0fa3b46 0fa5982 0fa22c9 0f9a628 
0fb2519 0fa6ab0 0fa9745 0fa6601 0f9c595 
0fb67d3 0faa908 0fadd0b 0faa7a1 0f9f861 
0fb2da7 0fac922 0faa212 0fa6e6e 0fa06fb 
0fbabf2 0faf7fc 0fb1dd7 0faecda 0fa2ac8 
0fb73fb 0fb101b 0fae8ff 0fab3dd 0fa3be4 
0fba5c2 0fb2668 0fb1651 0fae6f5 0fa53b2 
0fbdec5 0fb4be5 0fb5259 0fb1eba 0fa7bb9 
0fba0d0 0fb5cab 0fb1440 0fae135 0fa7f7f 
0fc192b 0fb8a92 0fb8b07 0fb59a0 0faa307 
0fbe05a 0fba94a 0fb5594 0fb1f99 0fab6ac 
0fc0f10 0fbc83a 0fb8060 0fb4fc8 0fac880 
0fc45da 0fbf998 0fbb9eb 0fb8549 0faea80 
0fc0112 0fc0f61 0fb74ad 0fb412c 0faefba 
0fc7175 0fc3837 0fbe309 0fbb1a4 0fb13eb 
0fc2ef2 0fc4b56 0fba42c 0fb6e4f 0fb21ab 
0fc53fc 0fc60b9 0fbc561 0fb94f9 0fb32c2 
0fc82ba 0fc84b4 0fbf6df 0fbc286 0fb5945 
0fc37c8 0fc89cb 0fbabcf 0fb782d 0fb5ed2 
0fca415 0fcaa41 0fc16da 0fbe4bc 0fb8314 
0fc6065 0fcb5c7 0fbd6e4 0fba02a 0fb960b 
0fc858c 0fcc010 0fbf853 0fbc6ae 0fba70c 
0fcb2b1 0fcda8c 0fc2873 0fbf299 0fbcabc 
0fc657b 0fcd52c 0fbdb32 0fba607 0fbd0ed 
0fccf7d 0fcebdd 0fc439f 0fc1036 0fbf35d 
0fc84f3 0fcff7d 0fbfcde 0fbc47d 0fc01fb 
0fc9e00 0fd1714 0fc1257 0fbdeb0 0fc1612 
0fcbfcf 0fd3af7 0fc377e 0fbff01 0fc3d12 
0fc67af 0fd406f 0fbdf98 0fba7f8 0fc48ce 
0fcc5ab 0fd62d7 0fc3adb 0fc0615 0fc7086 
0fc7551 0fd702b 0fbecf5 0fbb48b 0fc82ca 
0fc8dbb 0fd7668 0fc00f6 0fbce16 0fc9787 
0fcb74f 0fd8693 0fc2c9b 0fbf65a 0fcb756 
0fc6bba 0fd7de4 0fbe134 0fbab57 0fcb631 
0fcd79a 0fd8bc4 0fc4baa 0fc1755 0fcd0ea 
0fc96c6 0fd8bd4 0fc0f50 0fbd5f7 0fcd548 
0fcbbf0 0fd884c 0fc3162 0fbfcba 0fccc1f 
0fcea04 0fd9940 0fc638b 0fc29f7 0fcd5ce 
0fc9a17 0fd94dd 0fc1356 0fbda96 0fcc25b 
0fcfedb 0fda2db 0fc73a4 0fc3f21 0fcc906 
0fcb56a 0fd9984 0fc2c87 0fbf4bb 0fcbf72 
0fccd1c 0fd8b75 0fc400e 0fc0dfa 0fcb1a6 
0fcf2aa 0fd8ce3 0fc6895 0fc3286 0fcb296 
0fca006 0fd70fc 0fc153e 0fbe075 0fc971b 
0fcfe7e 0fd6f6f 0fc71fc 0fc3f4d 0fc99e1 
0fcb395 0fd5f89 0fc2aa0 0fbf392 0fc8b81 
0fccaea 0fd5813 0fc3d3b 0fc0bfc 0fc7ba9 
0fcf463 0fd5324 0fc691f 0fc347b 0fc7f01 
0fca269 0fd3c11 0fc1720 0fbe366 0fc6aae 
0fd029b 0fd5314 0fc766c 0fc4454 0fc72bf 
0fcba3e 0fd515b 0fc30e8 0fbfaef 0fc6448 
0fcd1a5 0fd5863 0fc4549 0fc13db 0fc58a6 
0fcfab6 0fd7423 0fc707d 0fc3bb4 0fc6b2b 
0fcaeab 0fd705a 0fc2433 0fbf049 0fc5f61 
0fd18d9 0fd822a 0fc8c4f 0fc5aa2 0fc6d7e 
0fcd87c 0fd810d 0fc5028 0fc1a0c 0fc6e95 
0fcf657 0fd8419 0fc6a9d 0fc3980 0fc6dbe 
0fd221f 0fda5ea 0fc9864 0fc641e 0fc819a 
0fcd0aa 0fdb18e 0fc45c7 0fc133b 0fc7866 
0fd321b 0fdd864 0fca40e 0fc74ab 0fc8d28 
0fce94a 0fdedcf 0fc5df9 0fc2a8a 0fc8c7e 
0fd0027 0fdf5b1 0fc7214 0fc42e5 0fc8cb1 
0fd2801 0fe071d 0fc9c4d 0fc690d 0fc9eee 
0fcd4c3 0fe023b 0fc4964 0fc1670 0fc93c9 
0fd3661 0fe1838 0fca931 0fc77d8 0fcae65 
0fceda8 0fe18ae 0fc63f4 0fc2db2 0fcb640 
0fd0056 0fe1559 0fc73d9 0fc41cf 0fcb7c2 
0fd2073 0fe2a62 0fc96dd 0fc60b1 0fcc932 
0fcc43b 0fe24fb 0fc3a7f 0fc054a 0fcb653 
0fd2013 0fe35cf 0fc93c9 0fc60f9 0fcbdd7 
0fcce53 0fe2ac0 0fc44fa 0fc0ea2 0fcc02a 
0fcdccf 0fe164e 0fc5221 0fc2104 0fcc577 
0fcfe3b 0fe1004 0fc748f 0fc4029 0fcd893 
0fc9e5e 0fdedc7 0fc1425 0fbe11a 0fccfff 
0fcf568 0fde24c 0fc68e2 0fc380b 0fce620 
0fca1ea 0fdc341 0fc184e 0fbe312 0fce75f 
0fcac14 0fda723 0fc1da5 0fbee19 0fce664 
0fcc660 0fda29b 0fc39bc 0fc06dd 0fcf8a8 
0fc5f21 0fd8bf3 0fbd21b 0fba009 0fce768 
0fcb1a6 0fd923a 0fc2317 0fbf33c 0fcf3c7 
0fc5656 0fd8a8f 0fbcc4b 0fb976a 0fcead4 
0fc57e0 0fd7b2c 0fbcbc6 0fb9b22 0fcdae3 
0fc7005 0fd80e7 0fbe73a 0fbb2b1 0fcd972 
0fc0853 0fd694e 0fb7e8e 0fb4b3f 0fcb919 
0fc5d3b 0fd64ea 0fbd1fc 0fba0c7 0fcb9cb 
0fc06db 0fd5177 0fb7fd6 0fb49b9 0fca962 
0fc10d7 0fd3e02 0fb83dc 0fb52b3 0fc9049 
0fc3057 0fd441c 0fba570 0fb703d 0fc895d 
0fbd095 0fd3538 0fb4375 0fb0f41 0fc60ea 
0fc2d37 0fd3afc 0fb9da5 0fb6d41 0fc554e 
0fbdec7 0fd3383 0fb5240 0fb1d99 0fc38a7 
0fbee8c 0fd21ad 0fb5e51 0fb2f7d 0fc1d35 
0fc1702 0fd2243 0fb8966 0fb56e6 0fc1c3b 
0fbbb6b 0fd0d98 0fb2fff 0fafd19 0fbfc09 
0fc1d8f 0fd0f31 0fb8fa5 0fb5f81 0fbfbcb 
0fbd08b 0fcfc14 0fb45f3 0fb11ab 0fbef89 
0fbdea5 0fceb02 0fb4e99 0fb20dd 0fbdf5d 
0fbff8d 0fcfbf9 0fb7095 0fb4008 0fbe3b5 
0fb9baf 0fcf782 0fb0eed 0fadd56 0fbcaa3 
0fbf333 0fd0413 0fb6651 0fb35a4 0fbcde5 
0fb9dc7 0fd0455 0fb1497 0fadf32 0fbbd5c 
0fba290 0fd0702 0fb154e 0fae561 0fba80c 
0fbbcbb 0fd1af6 0fb3301 0fafeb7 0fba825 
0fb51d5 0fd0ffe 0fac84e 0fa946e 0fb8ab1 
0fba1fc 0fd1850 0fb1542 0fae472 0fb89ab 
0fb44a1 0fd0dac 0fabb05 0fa85ed 0fb7612 
0fb4084 0fcff3c 0fab2e9 0fa8341 0fb6395 
0fb5179 0fd009f 0fac6ee 0fa9351 0fb6237 
0fadf60 0fce783 0fa55d3 0fa225b 0fb3e6b 
0fb2b78 0fcea12 0faa049 0fa6ebe 0fb31db 
0facae9 0fcd55c 0fa4376 0fa0d01 0fb171d 
0fac258 0fcc1ba 0fa370c 0fa0576 0fafb4c 
0faccf2 0fcb89b 0fa4488 0fa0eda 0faeff8 
0fa4f17 0fdba4d 0f9c404 0f98e97 0fac61f 
0fa7fa6 0fd0411 0f9f4be 0f9c087 0fab8a3 
0fa0554 0fef6fb 0f97e30 0f9443b 0fa95fd 
0f9e367 0000b69 0f95922 0f92373 0fa6c1c 
0f9dbf7 0003955 0f95495 0f91ae0 0fa5390 
0f95118 002e08e 0f8cb5d 0f891d3 0fa1713 
0f9871f 00251a3 0f8ff9d 0f8c8d6 0f9f95b 
0f918ab 00390c0 0f89747 0f85bbf 0f9cf0b 
0f906b4 00342f9 0f880f8 0f84aad 0f99e49 
0f912e8 0019590 0f88e14 0f85444 0f9817a 
0f89faa 0020dcb 0f81a5f 0f7e19b 0f94ba5 
