0fc1d30 0fdc789 0fb620f 0fba65a 0fb412e 
0fc70b0 0fe0b8b 0fbad4b 0fc38c4 0fb9656 
0fc0034 0fe0405 0fb449c 0fbc6c6 0fb3058 
0fc4eaa 0fe0650 0fb85a7 0fc18b8 0fb6d75 
0fc4173 0fe073a 0fb872b 0fc0727 0fb7204 
0fc092c 0fe0292 0fb462a 0fbd249 0fb2e11 
0fc70c0 0fe0bd3 0fbaeb0 0fc38a1 0fb9619 
0fbffdc 0fe0746 0fb4613 0fbc642 0fb2f6b 
0fc4d9e 0fe0bab 0fb8603 0fc1786 0fb6b8c 
0fc409c 0fe0ceb 0fb86fe 0fc0639 0fb707a 
0fc0812 0fe07d2 0fb453f 0fbd11f 0fb2cd7 
0fc7052 0fe0f30 0fbadfb 0fc383c 0fb95ef 
0fbff7a 0fe08cb 0fb4570 0fbc5df 0fb303f 
0fc4cab 0fe0c62 0fb850d 0fc16b9 0fb6c3a 
0fc3ff0 0fe0ccb 0fb868e 0fc05c1 0fb71aa 
0fc0640 0fe06f1 0fb43f4 0fbcf86 0fb2cb8 
0fc6e73 0fe0db7 0fbacb1 0fc36ab 0fb9574 
0fbfe41 0fe07cf 0fb44ec 0fbc4f3 0fb2fef 
0fc4b50 0fe0cc8 0fb845f 0fc15a4 0fb6b45 
0fc3f64 0fe0f2e 0fb86a0 0fc0567 0fb70ed 
0fc05fa 0fe0c94 0fb4470 0fbcf7a 0fb2c25 
0fc6f20 0fe163c 0fbade9 0fc378b 0fb9565 
0fbfe90 0fe1109 0fb4562 0fbc55b 0fb2f7f 
0fc4a57 0fe156c 0fb8307 0fc14b7 0fb69ad 
0fc3f7c 0fe17af 0fb85e0 0fc0595 0fb70d6 
0fc04e5 0fe123a 0fb4271 0fbce5c 0fb2b49 
0fc6e13 0fe1894 0fbabfc 0fc3672 0fb94b4 
0fbfea4 0fe10d4 0fb44e0 0fbc551 0fb302d 
0fc4abb 0fe1212 0fb8318 0fc150b 0fb6a83 
0fc4139 0fe11ab 0fb877c 0fc0744 0fb728c 
0fc066b 0fe0bed 0fb43bc 0fbcfc2 0fb2c7f 
0fc6fed 0fe13ce 0fbad75 0fc383b 0fb95f2 
0fbffc8 0fe0cc0 0fb4610 0fbc67a 0fb30a0 
0fc4b44 0fe10b8 0fb840d 0fc15a5 0fb6a4e 
0fc3ff0 0fe1216 0fb86bb 0fc05fb 0fb70a9 
0fc0528 0fe0fbd 0fb430b 0fbce8a 0fb2ae5 
0fc6e0f 0fe16c8 0fbabda 0fc367c 0fb93c8 
0fbff1d 0fe10c2 0fb452f 0fbc5d9 0fb3010 
0fc4a15 0fe1475 0fb822b 0fc1476 0fb6962 
0fc41d4 0fe1695 0fb87e5 0fc07ee 0fb72ef 
0fc055a 0fe11af 0fb4302 0fbcebb 0fb2bb5 
0fc6f4c 0fe193a 0fbad0d 0fc37a8 0fb9561 
0fc0bae 0fe12fc 0fb5082 0fbd2d0 0fb3ad0 
0fc5c84 0fe1703 0fb94d5 0fc26e6 0fb7bc3 
0fc5412 0fe1897 0fb9a20 0fc1a2a 0fb84ce 
0fc1639 0fe134c 0fb5399 0fbdf9b 0fb3c42 
0fc802d 0fe1b0d 0fbbd71 0fc489b 0fba5d0 
0fc1144 0fe1592 0fb575c 0fbd7ef 0fb4246 
0fc59f3 0fe191f 0fb925d 0fc245e 0fb7938 
0fc52ef 0fe1af9 0fb9959 0fc1915 0fb83ce 
0fc1423 0fe15a8 0fb5236 0fbdd8f 0fb3a83 
0fc7e42 0fe1d75 0fbbc06 0fc46b1 0fba41a 
0fc0fbb 0fe1845 0fb5606 0fbd64e 0fb40d7 
0fc5716 0fe1b17 0fb8f47 0fc215c 0fb763a 
0fc50fb 0fe1ce3 0fb96e1 0fc16fd 0fb8191 
0fc12f9 0fe1779 0fb5051 0fbdc2b 0fb38d4 
0fc7d4a 0fe1e26 0fbba39 0fc4588 0fba271 
0fc0e01 0fe173c 0fb53e2 0fbd472 0fb3e89 
0fc557f 0fe1a33 0fb8d89 0fc1fa4 0fb73f3 
0fc50fb 0fe1d37 0fb96b0 0fc16c8 0fb80e6 
0fc1205 0fe18b9 0fb4f68 0fbdaec 0fb3781 
0fc7c69 0fe2024 0fbb965 0fc4470 0fba134 
0fc0d81 0fe19a7 0fb5367 0fbd3b4 0fb3e00 
0fc5587 0fe1c96 0fb8d55 0fc1f69 0fb7401 
0fc5034 0fe1c75 0fb95b5 0fc15c5 0fb8024 
0fc0ff9 0fe157c 0fb4d39 0fbd8be 0fb359e 
0fc7be3 0fe1c56 0fbb87a 0fc43bd 0fba095 
0fc0da7 0fe1569 0fb533c 0fbd3a7 0fb3dfa 
0fc5475 0fe17d4 0fb8bd5 0fc1e23 0fb72b6 
0fc5069 0fe193c 0fb957d 0fc15c2 0fb7ff7 
0fc0fdd 0fe13ef 0fb4ce2 0fbd86b 0fb3534 
0fc7b04 0fe1b71 0fbb783 0fc42bb 0fb9f5f 
0fc0ced 0fe168a 0fb52ac 0fbd2bc 0fb3d17 
0fc532d 0fe1a4f 0fb8ad0 0fc1cc7 0fb716f 
0fc4ff3 0fe1c71 0fb952a 0fc1542 0fb7f8d 
0fc0e9c 0fe1640 0fb4b97 0fbd71b 0fb3409 
0fc7b2c 0fe1d54 0fbb74c 0fc42e1 0fb9f7c 
0fc0d96 0fe16fe 0fb52d9 0fbd371 0fb3dc5 
0fc53ac 0fe197e 0fb8abf 0fc1d44 0fb71b4 
0fc50b8 0fe19e9 0fb959f 0fc1610 0fb8015 
0fc0fcc 0fe1423 0fb4cc4 0fbd84d 0fb3527 
0fc7b1f 0fe19f0 0fbb73a 0fc42d8 0fb9f47 
0fc0d25 0fe12f2 0fb527c 0fbd2f9 0fb3d4b 
0fc5235 0fe14ea 0fb8977 0fc1be6 0fb7052 
0fc5183 0fe16aa 0fb9645 0fc16e6 0fb80db 
0fc0ef8 0fe1061 0fb4bd4 0fbd77c 0fb3466 
0fc7b6a 0fe176e 0fbb76b 0fc432b 0fb9f8b 
0fc0e25 0fe1126 0fb53a7 0fbd408 0fb3e4d 
0fc52b4 0fe1363 0fb89f1 0fc1c61 0fb70b5 
0fc5198 0fe1474 0fb9669 0fc1701 0fb80b7 
0fc0e83 0fe0dfc 0fb4b63 0fbd705 0fb33ca 
0fc7b52 0fe1503 0fbb724 0fc431e 0fb9f2c 
0fc0e9f 0fe0f12 0fb53e5 0fbd478 0fb3ebb 
0fc52d7 0fe1161 0fb89e3 0fc1c7d 0fb70cf 
0fc52d0 0fe12a5 0fb9771 0fc1841 0fb8202 
0fc0fe4 0fe0c7c 0fb4cd8 0fbd86d 0fb3550 
0fc7c67 0fe12e6 0fbb867 0fc4459 0fba056 
0fc0f62 0fe0c19 0fb54cc 0fbd53e 0fb3f95 
0fc529c 0fe0e54 0fb89b8 0fc1c39 0fb70a2 
0fc5392 0fe109a 0fb9853 0fc1911 0fb82c6 
0fc0f31 0fe0a1d 0fb4c14 0fbd7b2 0fb34b0 
0fc7ca2 0fe117d 0fbb843 0fc4475 0fba074 
0fc0fd2 0fe0afb 0fb54ef 0fbd58f 0fb3ff9 
0fc522e 0fe0d13 0fb894f 0fc1bc5 0fb7023 
0fc535a 0fe0f66 0fb9837 0fc18ba 0fb8258 
0fc0edb 0fe0a7b 0fb4c23 0fbd73b 0fb345e 
0fc7c30 0fe1208 0fbb7e4 0fc43e1 0fb9fa7 
0fc0fc9 0fe0be5 0fb5502 0fbd56f 0fb3fb6 
0fc514d 0fe0e41 0fb887f 0fc1ad8 0fb6eea 
0fc53be 0fe1212 0fb987c 0fc1901 0fb8260 
0fc0e93 0fe0e68 0fb4bd4 0fbd6e5 0fb33f2 
0fc7b7c 0fe176b 0fbb74c 0fc434a 0fb9f1d 
0fc0e80 0fe119c 0fb5389 0fbd44e 0fb3eb3 
0fc5028 0fe13de 0fb864d 0fc19f0 0fb6e09 
0fc5422 0fe144b 0fb9739 0fc196a 0fb82e1 
0fc0eee 0fe0bb4 0fb4b26 0fbd71a 0fb344c 
0fc7bf8 0fe10c5 0fbb77d 0fc4382 0fb9f4d 
0fc0f73 0fe0abd 0fb552b 0fbd4f0 0fb3f6f 
0fc4f8d 0fe0d3f 0fb86ef 0fc18f0 0fb6cf8 
0fc52ea 0fe0f6a 0fb97c7 0fc184e 0fb8147 
0fc0bc0 0fe081c 0fb4978 0fbd448 0fb3113 
0fc79e2 0fe10a9 0fbb629 0fc41ac 0fb9cd3 
0fc0ec8 0fe0ede 0fb553f 0fbd498 0fb3ecd 
0fc4de2 0fe1476 0fb8636 0fc17c3 0fb6c37 
0fc51aa 0fe194e 0fb971c 0fc1720 0fb8133 
0fc0a25 0fe174e 0fb487a 0fbd2d8 0fb311f 
0fc7847 0fe221d 0fbb4a4 0fc4052 0fb9ce9 
0fc0ca8 0fe1dca 0fb52f9 0fbd2a9 0fb3e38 
0fc4d21 0fe1f97 0fb852b 0fc1731 0fb6c99 
0fc522f 0fe20ce 0fb97e2 0fc1825 0fb827b 
0fc0a57 0fe1a04 0fb490f 0fbd329 0fb3179 
0fc7817 0fe1f85 0fbb523 0fc407d 0fb9cc5 
0fc0c9d 0fe17eb 0fb537b 0fbd2e4 0fb3e11 
0fc4bcf 0fe19a8 0fb8410 0fc1610 0fb6ad8 
0fc5201 0fe1bc5 0fb9726 0fc17ea 0fb81ac 
0fc0a02 0fe1768 0fb47e8 0fbd2d9 0fb3102 
0fc78ff 0fe210d 0fbb4fe 0fc4160 0fb9d83 
0fc0d95 0fe1d00 0fb5427 0fbd3dc 0fb3f10 
0fc4bac 0fe2101 0fb83e6 0fc15d1 0fb6ad0 
0fc5271 0fe24fe 0fb97d0 0fc1865 0fb8238 
0fc088e 0fe1f78 0fb472e 0fbd1c4 0fb2fdb 
0fc783c 0fe271a 0fbb441 0fc40c7 0fb9c9b 
0fc0e17 0fe2166 0fb5446 0fbd47f 0fb3f9c 
0fc4b5d 0fe22c4 0fb8357 0fc15cd 0fb6a74 
0fc5330 0fe2475 0fb9881 0fc1962 0fb82f8 
0fc09b8 0fe1fa9 0fb480c 0fbd2bf 0fb30cb 
0fc7894 0fe2792 0fbb4b0 0fc4152 0fb9cd4 
0fc0e79 0fe2086 0fb54a7 0fbd501 0fb3fd7 
0fc4b6e 0fe2016 0fb8306 0fc15fb 0fb6a89 
0fc54ba 0fe2083 0fb995d 0fc1b09 0fb844d 
0fc0a6f 0fe192d 0fb4884 0fbd393 0fb318c 
0fc78a6 0fe1fb1 0fbb4d5 0fc416e 0fb9ce8 
0fc0f41 0fe1bb9 0fb55ea 0fbd5ce 0fb40e5 
0fc4bce 0fe1fd4 0fb83fa 0fc1651 0fb6aeb 
0fc550e 0fe22fb 0fb9a27 0fc1b67 0fb847c 
0fc09e4 0fe1d47 0fb4834 0fbd317 0fb30f0 
0fc79ae 0fe2624 0fbb587 0fc4277 0fb9d93 
0fc0f90 0fe21ad 0fb5613 0fbd628 0fb40e8 
0fc4a33 0fe253b 0fb8265 0fc14cb 0fb6941 
0fc53bc 0fe29cf 0fb98e9 0fc1a1f 0fb834e 
0fc0850 0fe2670 0fb46db 0fbd175 0fb2fb5 
0fc7716 0fe2ef5 0fbb34f 0fc3ff1 0fb9b44 
0fc0dd7 0fe29e1 0fb546f 0fbd46d 0fb3fa0 
0fc49b3 0fe2c8e 0fb81a0 0fc1446 0fb68f8 
0fc548d 0fe2de8 0fb9950 0fc1ae7 0fb8421 
0fc0973 0fe26f0 0fb478f 0fbd281 0fb30cb 
0fc795b 0fe2cef 0fbb4fa 0fc4215 0fb9d1f 
0fc0f9f 0fe245a 0fb5601 0fbd613 0fb40f0 
0fc4ab3 0fe2420 0fb826f 0fc151f 0fb6971 
0fc56cc 0fe240c 0fb9b48 0fc1cf4 0fb859b 
0fc0aa2 0fe1b31 0fb48be 0fbd38a 0fb31bd 
0fc7a39 0fe1f8b 0fbb59b 0fc42bf 0fb9db9 
0fc1185 0fe1b03 0fb57ca 0fbd7ba 0fb4284 
0fc4abf 0fe1e73 0fb8275 0fc14f2 0fb6922 
0fc570f 0fe21cc 0fb9bb0 0fc1d27 0fb85e6 
0fc0984 0fe1c28 0fb47e6 0fbd25c 0fb3074 
0fc791d 0fe2324 0fbb49a 0fc41c6 0fb9c89 
0fc10cc 0fe1d02 0fb56e2 0fbd706 0fb41f5 
0fc4909 0fe1e14 0fb808c 0fc133f 0fb676e 
0fc565f 0fe1fa5 0fb9aa7 0fc1c6c 0fb84ed 
0fc079b 0fe17fe 0fb45b1 0fbd051 0fb2e7e 
0fc7791 0fe1dd5 0fbb2d2 0fc401d 0fb9a9f 
0fc1032 0fe16d6 0fb562b 0fbd64d 0fb411e 
0fc47c4 0fe16da 0fb7f07 0fc11df 0fb6625 
0fc5666 0fe186c 0fb9a55 0fc1c5e 0fb84ca 
0fc07d1 0fe1208 0fb45c0 0fbd07d 0fb2ec1 
0fc2895 0fe065f 0fb60a2 0fbf376 0fb4884 
0fc6471 0fe0ade 0fba4e9 0fc2c05 0fb8edc 
0fbf977 0fe0366 0fb3a1c 0fbc1ff 0fb2461 
0fc6829 0fe0ac4 0fba05d 0fc3257 0fb87da 
0fc1f3d 0fe09b6 0fb6580 0fbe5af 0fb50f1 
0fc269f 0fe0af8 0fb5eee 0fbf16e 0fb46a8 
0fc63e2 0fe11fe 0fba468 0fc2b83 0fb8e6d 
0fbf955 0fe0a91 0fb39ed 0fbc1ec 0fb24a7 
0fc6770 0fe0c45 0fb9f41 0fc31a3 0fb8745 
0fc1f6b 0fe094e 0fb6557 0fbe5df 0fb50d6 
0fc25dc 0fe0940 0fb5dc6 0fbf083 0fb45ae 
0fc63e4 0fe0f15 0fba404 0fc2b63 0fb8e4d 
0fbf91b 0fe0731 0fb3965 0fbc1a8 0fb2442 
0fc6750 0fe0a8a 0fb9e16 0fc31a3 0fb86d2 
0fc2101 0fe03f2 0fb65a9 0fbe79e 0fb52b3 
0fc27d2 0fdfeb1 0fb5f12 0fbf290 0fb47c0 
0fc66a1 0fe017a 0fba6ca 0fc2e15 0fb90c8 
0fbfafd 0fdfa4a 0fb3bf9 0fbc344 0fb260c 
0fc6896 0fe012c 0fba083 0fc32a6 0fb87e4 
0fc219d 0fdfdfb 0fb6797 0fbe801 0fb52e1 
0fc261d 0fdfcb0 0fb5e28 0fbf0c8 0fb45d0 
0fc65cd 0fe031b 0fba639 0fc2d6d 0fb8fb3 
0fbf8d7 0fdfd40 0fb3a3c 0fbc15a 0fb2405 
0fc65b3 0fe06b1 0fb9e62 0fc3011 0fb85a9 
0fc1f05 0fe07af 0fb6608 0fbe5bb 0fb5186 
0fc22e7 0fe0ac4 0fb5c12 0fbee01 0fb4453 
0fc61f8 0fe130c 0fba32e 0fc2a03 0fb8d6f 
0fbf61d 0fe0e78 0fb37d3 0fbbf03 0fb22c5 
0fc63f9 0fe1603 0fb9c7b 0fc2eb6 0fb84e6 
0fc1e61 0fe1360 0fb6542 0fbe54f 0fb5155 
0fc215c 0fe1181 0fb5ad3 0fbec9e 0fb42ff 
0fc61f5 0fe1606 0fba39e 0fc2a27 0fb8d8f 
0fbf565 0fe0e3d 0fb37ad 0fbbe5d 0fb21ff 
0fc62d6 0fe1453 0fb9bac 0fc2dbb 0fb839b 
0fc1e4c 0fe1262 0fb6504 0fbe56d 0fb512a 
0fc2137 0fe1246 0fb5a0d 0fbec9c 0fb42d3 
0fc62c5 0fe196f 0fba38d 0fc2afa 0fb8e2c 
0fbf683 0fe13f7 0fb384d 0fbbf6d 0fb2322 
0fc6326 0fe1aca 0fb9ba2 0fc2dec 0fb83f5 
0fc1f0e 0fe1896 0fb65ac 0fbe601 0fb51ca 
0fc212e 0fe1853 0fb5a0b 0fbec7f 0fb427a 
0fc637f 0fe1ecf 0fba3e1 0fc2bc2 0fb8e91 
0fbf739 0fe17a1 0fb388a 0fbc040 0fb23cc 
0fc640c 0fe1c52 0fb9c5c 0fc2efb 0fb8484 
0fc205e 0fe1923 0fb6713 0fbe782 0fb52f9 
0fc2102 0fe182d 0fb59f4 0fbec74 0fb4266 
0fc634e 0fe1e06 0fba3c3 0fc2baf 0fb8e2b 
0fbf687 0fe15ed 0fb37e5 0fbbf9c 0fb22df 
0fc6404 0fe1a6c 0fb9bb5 0fc2efd 0fb8439 
0fc2048 0fe15c2 0fb6648 0fbe75f 0fb52bf 
0fc207f 0fe13ce 0fb5918 0fbebe1 0fb41ca 
0fc63d6 0fe1a28 0fba44f 0fc2c35 0fb8ece 
0fbf64f 0fe1450 0fb383a 0fbbf6b 0fb22e8 
0fc6398 0fe1cde 0fb9c04 0fc2e9f 0fb83e3 
0fc2152 0fe1c02 0fb67fb 0fbe891 0fb53c5 
0fc1f90 0fe1a55 0fb58ad 0fbeb1f 0fb40bc 
0fc631c 0fe205d 0fba3de 0fc2bac 0fb8dbe 
0fbf68c 0fe1afb 0fb389e 0fbbfb6 0fb2307 
0fc6312 0fe2272 0fb9b7e 0fc2e24 0fb8353 
0fc2013 0fe2044 0fb66e1 0fbe75c 0fb52b9 
0fc1f02 0fe207b 0fb582c 0fbeaa5 0fb409c 
0fc637d 0fe26d0 0fba3dc 0fc2c0c 0fb8e74 
0fbf652 0fe2047 0fb37f7 0fbbf83 0fb234c 
0fc61bf 0fe25ff 0fb99c5 0fc2cf7 0fb8256 
0fc2187 0fe240f 0fb67fa 0fbe8ea 0fb5440 
0fc1ed5 0fe20f3 0fb57b8 0fbea6e 0fb406b 
0fc6514 0fe2607 0fba555 0fc2da0 0fb8fa2 
0fbf6c9 0fe1cd4 0fb388a 0fbbfeb 0fb235b 
0fc6234 0fe2139 0fb9a22 0fc2d4d 0fb8229 
0fc221d 0fe1e07 0fb6850 0fbe942 0fb5423 
0fc1ddf 0fe1ac0 0fb5699 0fbe946 0fb3efa 
0fc645f 0fe20b2 0fba455 0fc2cce 0fb8e73 
0fbf5c5 0fe1974 0fb3763 0fbbebd 0fb2236 
0fc60ca 0fe1f93 0fb9890 0fc2bc2 0fb80a1 
0fc20ee 0fe1ce8 0fb6728 0fbe801 0fb530b 
0fc1c7d 0fe1a7c 0fb5544 0fbe7de 0fb3db6 
0fc63eb 0fe20a1 0fba3df 0fc2c6c 0fb8e14 
0fbf50e 0fe1845 0fb36b2 0fbbe12 0fb21a6 
0fc6127 0fe1df4 0fb98cf 0fc2c41 0fb810a 
0fc221e 0fe1a78 0fb6828 0fbe94b 0fb5452 
0fc1d5c 0fe1762 0fb55fb 0fbe8da 0fb3eb6 
0fc6404 0fe1bba 0fba3d8 0fc2c9c 0fb8e2a 
0fbf55f 0fe1424 0fb36e9 0fbbe77 0fb2212 
0fc6076 0fe19f0 0fb97d5 0fc2b9b 0fb805f 
0fc21f4 0fe17b2 0fb67b7 0fbe925 0fb5431 
0fc1d08 0fe15fc 0fb5567 0fbe878 0fb3e66 
0fc6497 0fe1b1c 0fba3f1 0fc2d23 0fb8ece 
0fbf5ce 0fe12f3 0fb36f4 0fbbecb 0fb2292 
0fc60da 0fe17a8 0fb97f3 0fc2c0d 0fb80cc 
0fc22ee 0fe1314 0fb685a 0fbea35 0fb5538 
0fc1ca8 0fe0dca 0fb549b 0fbe827 0fb3e11 
0fc653e 0fe1064 0fba427 0fc2de9 0fb8f55 
0fbf6e8 0fe06c7 0fb37c6 0fbbffe 0fb23bb 
0fc6223 0fe0b84 0fb98e2 0fc2d67 0fb81ff 
0fc2569 0fe08c8 0fb6a82 0fbecbe 0fb57a6 
0fc1eb2 0fe06ff 0fb5671 0fbea33 0fb402f 
0fc670f 0fe0b72 0fba5c1 0fc2fb7 0fb90fc 
0fbf74e 0fe037b 0fb3843 0fbc06c 0fb242d 
0fc6217 0fe09e2 0fb98c1 0fc2d6f 0fb81d4 
0fc2576 0fe0708 0fb6aa3 0fbeccf 0fb578f 
0fc1cc3 0fe037d 0fb549f 0fbe849 0fb3e1b 
0fc6783 0fe08d9 0fba5f8 0fc3040 0fb9147 
0fbf832 0fe008f 0fb38e3 0fbc156 0fb2502 
0fc62be 0fe0576 0fb9919 0fc2e1b 0fb825b 
0fc26c4 0fe00a8 0fb6b9e 0fbee21 0fb58c1 
0fc1dbd 0fdfbfe 0fb5579 0fbe951 0fb3efc 
0fc6871 0fdffd3 0fba6d0 0fc313a 0fb920b 
0fbf902 0fdf81c 0fb39d1 0fbc209 0fb25cf 
0fc6266 0fdfdc5 0fb98d4 0fc2d91 0fb81d5 
0fc2716 0fdfb7c 0fb6c46 0fbee42 0fb5907 
0fc1c82 0fdf878 0fb5486 0fbe7e5 0fb3df5 
0fc67a7 0fdfdee 0fba621 0fc3042 0fb912e 
0fbf77e 0fdf76d 0fb38a0 0fbc066 0fb2417 
0fc60e9 0fe0051 0fb976c 0fc2c17 0fb7ff5 
0fc2746 0fdfe08 0fb6c0f 0fbee5f 0fb5911 
0fc1c3f 0fdfa2a 0fb53ca 0fbe78b 0fb3dab 
0fc684e 0fdffa3 0fba62a 0fc30fc 0fb91ab 
0fbf826 0fdf7ed 0fb3835 0fbc12d 0fb2516 
0fc60fb 0fdfd4c 0fb961d 0fc2c34 0fb8065 
0fc27bf 0fdfa34 0fb6ba7 0fbeed3 0fb5991 
0fc1b67 0fdf5a1 0fb52ec 0fbe69a 0fb3cc1 
0fc67cd 0fdfb69 0fba62e 0fc304e 0fb910a 
0fbf76a 0fdf4df 0fb38be 0fbc029 0fb2402 
0fc5f6e 0fdfadb 0fb9636 0fc2a88 0fb7e3c 
0fc265e 0fdf8f1 0fb6bae 0fbed81 0fb57be 
0fc19fa 0fdf674 0fb5243 0fbe552 0fb3b06 
0fc6751 0fdfcc9 0fba5d5 0fc2ff7 0fb9064 
0fbf717 0fdf63d 0fb38a9 0fbbffd 0fb243a 
0fc5f1e 0fdfd24 0fb9669 0fc2a82 0fb7f22 
0fc2688 0fdfc00 0fb6c8a 0fbedf1 0fb596e 
0fc1973 0fdfa92 0fb5279 0fbe50d 0fb3c3a 
0fc674b 0fe0108 0fba662 0fc303c 0fb91d0 
0fbf648 0fdf8c3 0fb3810 0fbbf68 0fb24c2 
0fc5e22 0fdfe39 0fb9534 0fc29a1 0fb7ec6 
0fc273d 0fdfcd6 0fb6d2d 0fbeeac 0fb5a41 
0fc1868 0fdfbe1 0fb51fd 0fbe42a 0fb3b50 
0fc6649 0fe036e 0fba5f8 0fc2f52 0fb904f 
0fbf4c0 0fdfc59 0fb3735 0fbbdf5 0fb22ea 
0fc5bc9 0fe0387 0fb9349 0fc2772 0fb7c09 
0fc25d0 0fe0367 0fb6b91 0fbed63 0fb5894 
0fc1656 0fe0077 0fb4f40 0fbe207 0fb3920 
0fc65f5 0fe05fd 0fba4c9 0fc2efb 0fb8ffd 
0fbf4f9 0fdfd88 0fb36f0 0fbbdf5 0fb232e 
0fc5d63 0fe02a9 0fb919f 0fc25c3 0fb7b14 
0fc2862 0fdffbd 0fb6b24 0fbecb0 0fb585a 
0fc18bc 0fdfce0 0fb4ebe 0fbe13c 0fb38b5 
0fc67cd 0fe0262 0fba395 0fc2dbc 0fb8ef4 
0fbf560 0fdf9e4 0fb3510 0fbbba7 0fb20e5 
0fc5b07 0fdff79 0fb900f 0fc23e1 0fb7887 
0fc2802 0fe0203 0fb6da2 0fbef49 0fb5a32 
0fc167b 0fe001c 0fb4f69 0fbe232 0fb38e8 
0fc66fb 0fe072c 0fba56c 0fc301d 0fb905c 
0fbf623 0fe00b2 0fb37fe 0fbbf63 0fb240d 
0fc5b4a 0fe05ca 0fb9212 0fc2703 0fb7b21 
0fc276a 0fe04d0 0fb6cd8 0fbef00 0fb59cf 
0fc1533 0fe0321 0fb4e43 0fbe0e7 0fb37d6 
0fc6565 0fe09b9 0fba432 0fc2e98 0fb8efc 
0fbf43a 0fe03d2 0fb367c 0fbbd66 0fb226d 
0fc59d7 0fe09d2 0fb9106 0fc2596 0fb79b4 
0fc274e 0fe0940 0fb6d0f 0fbeef6 0fb59c7 
0fc14cd 0fe06b6 0fb4e0a 0fbe096 0fb3763 
0fc6655 0fe0ddf 0fba53a 0fc2f92 0fb8fbe 
0fbf4f1 0fe073b 0fb3771 0fbbe25 0fb2307 
0fc5a6e 0fe0d80 0fb91d0 0fc2636 0fb7a51 
0fc2788 0fe0c5c 0fb6d8d 0fbef3a 0fb5a18 
0fc142a 0fe0a2e 0fb4d9f 0fbdffb 0fb3708 
0fc6666 0fe11d4 0fba50f 0fc2fb2 0fb900d 
0fbf4b1 0fe0b9a 0fb36fc 0fbbdf2 0fb233d 
0fc5992 0fe11e0 0fb9084 0fc2567 0fb79b9 
0fc2788 0fe1120 0fb6d1c 0fbef3b 0fb5a3a 
0fc1458 0fe0fdd 0fb4d71 0fbe01e 0fb3735 
0fc6652 0fe16d1 0fba4cb 0fc2faa 0fb8fb7 
0fbf43d 0fe0fda 0fb36c7 0fbbd8b 0fb2270 
0fc58eb 0fe15ec 0fb9015 0fc24c5 0fb78a4 
0fc27f5 0fe1596 0fb6de5 0fbefa4 0fb5a35 
0fc1346 0fe1351 0fb4cb7 0fbdf01 0fb35c1 
0fc6647 0fe19a6 0fba4cf 0fc2f91 0fb8f55 
0fbf3a8 0fe1185 0fb3619 0fbbcd3 0fb21bc 
0fc59d3 0fe1813 0fb90b4 0fc258e 0fb796b 
0fc2956 0fe163c 0fb6f02 0fbf0ee 0fb5baa 
0fc133a 0fe11dc 0fb4c78 0fbdee8 0fb35fa 
0fc675f 0fe1833 0fba5d3 0fc30a0 0fb9084 
0fbf533 0fe103b 0fb3797 0fbbe4e 0fb237c 
0fc5910 0fe1546 0fb8ff5 0fc24cc 0fb78ba 
0fc2944 0fe1471 0fb6ed5 0fbf0d9 0fb5b8a 
0fc1328 0fe11d6 0fb4c5f 0fbdeda 0fb35e8 
0fc673c 0fe1899 0fba578 0fc308e 0fb9033 
0fbf542 0fe11bd 0fb376d 0fbbe51 0fb2375 
0fc592b 0fe17ff 0fb8fd7 0fc24ea 0fb78aa 
0fc298f 0fe16c5 0fb6ef6 0fbf12a 0fb5bb9 
0fc12aa 0fe1438 0fb4bdf 0fbde5a 0fb356d 
0fc67b3 0fe1b20 0fba5df 0fc30fa 0fb9084 
0fbf4e4 0fe12ee 0fb3748 0fbbdf9 0fb2338 
0fc586e 0fe1824 0fb8f37 0fc242a 0fb77ed 
0fc2abc 0fe16aa 0fb701d 0fbf24e 0fb5ce5 
0fc12be 0fe12d7 0fb4be2 0fbde56 0fb358a 
0fc682e 0fe1874 0fba61c 0fc3186 0fb90ef 
0fbf646 0fe106c 0fb3871 0fbbf63 0fb24b7 
0fc58c5 0fe14aa 0fb8f3c 0fc24a0 0fb7836 
0fc2bdf 0fe12be 0fb70fc 0fbf385 0fb5dec 
0fc11b7 0fe0d59 0fb4aca 0fbdd73 0fb346d 
0fc6830 0fe1393 0fba60c 0fc3190 0fb90b8 
0fbf677 0fe0c76 0fb38bb 0fbbf89 0fb24c7 
0fc5970 0fe1212 0fb8ff8 0fc2531 0fb78a8 
0fc2bf0 0fe0fd0 0fb714d 0fbf38c 0fb5dd3 
0fc1204 0fe0c0d 0fb4b41 0fbdda3 0fb34b3 
0fc67eb 0fe115b 0fba5b4 0fc3141 0fb904f 
0fbf666 0fe0a06 0fb3891 0fbbf7a 0fb24bc 
0fc583b 0fe0e8a 0fb8e9f 0fc2415 0fb7783 
0fc2be7 0fe0cf4 0fb713b 0fbf39c 0fb5df0 
0fc10ee 0fe096e 0fb4a5d 0fbdc97 0fb33d2 
0fc6814 0fe1059 0fba60d 0fc3171 0fb908b 
0fbf558 0fe085d 0fb37c3 0fbbe6c 0fb23c7 
0fc56c5 0fe0cf1 0fb8d34 0fc22a1 0fb7619 
0fc2b69 0fe0bdc 0fb70a6 0fbf306 0fb5d4a 
