0fc33d8 0fc8720 0fba313 0fb6d86 0fc1146 
0fc5c37 0fc75dc 0fbc8da 0fb91e5 0fc394e 
0fc1950 0fc6343 0fb857e 0fb4fd2 0fc2177 
0fc72f3 0fc7444 0fbde4f 0fba961 0fc35c4 
0fc2528 0fc6ebd 0fb9270 0fb5aee 0fc2f21 
0fc4932 0fc6b88 0fbb442 0fb8028 0fc2744 
0fc5c9c 0fc79fc 0fbc935 0fb924d 0fc3d1b 
0fc18f4 0fc65ee 0fb8512 0fb4f8b 0fc245b 
0fc7202 0fc79ad 0fbdd3e 0fba885 0fc36bd 
0fc2569 0fc74d1 0fb9276 0fb5b2c 0fc30af 
0fc48fc 0fc6b4e 0fbb3e8 0fb7fe2 0fc2942 
0fc5d6c 0fc790b 0fbc9eb 0fb92ff 0fc3d39 
0fc1961 0fc62cf 0fb8567 0fb4fc2 0fc246a 
0fc7299 0fc7359 0fbddcb 0fba8e6 0fc36c2 
0fc2613 0fc6d49 0fb9333 0fb5bb8 0fc2ffa 
0fc4a2c 0fc67e4 0fbb510 0fb80fa 0fc2849 
0fc5e2c 0fc7827 0fbcab8 0fb93c7 0fc3bf5 
0fc1a2e 0fc63e9 0fb8650 0fb509b 0fc23da 
0fc72df 0fc73a6 0fbde2c 0fba938 0fc3668 
0fc2564 0fc701b 0fb927b 0fb5b0c 0fc2e83 
0fc496d 0fc6c44 0fbb43f 0fb803a 0fc266c 
0fc5d28 0fc7cda 0fbc9ad 0fb92d3 0fc3c02 
0fc1953 0fc6885 0fb856a 0fb4fcf 0fc261a 
0fc72b0 0fc7a0b 0fbddb8 0fba901 0fc394b 
0fc264b 0fc71c4 0fb934e 0fb5bf8 0fc3546 
0fc4adc 0fc6895 0fbb5b9 0fb81b1 0fc3018 
0fc5ea4 0fc77fd 0fbcb0b 0fb9447 0fc4316 
0fc1a60 0fc65e8 0fb8641 0fb50c7 0fc2b78 
0fc73b8 0fc750a 0fbdef1 0fbaa27 0fc4044 
0fc2734 0fc6c03 0fb9447 0fb5cdb 0fc39da 
0fc4adc 0fc66f3 0fbb5a7 0fb81a4 0fc3231 
0fc5ecb 0fc7849 0fbcb3e 0fb9469 0fc44c6 
0fc1ab5 0fc638c 0fb86b9 0fb511b 0fc2c69 
0fc745e 0fc7472 0fbdf79 0fbaaaa 0fc3f52 
0fc2780 0fc6f61 0fb9488 0fb5d2b 0fc380b 
0fc49de 0fc679f 0fbb4cc 0fb80c4 0fc3036 
0fc5f65 0fc7889 0fbcbf5 0fb9519 0fc4509 
0fc1b32 0fc64f5 0fb8735 0fb519e 0fc2d5f 
0fc73f0 0fc7551 0fbdf15 0fbaa58 0fc40d9 
0fc278d 0fc6b74 0fb9497 0fb5d42 0fc3b76 
0fc4bb1 0fc62bf 0fbb677 0fb827a 0fc367f 
0fc6060 0fc715b 0fbccc2 0fb95f5 0fc4a4f 
0fc1bd9 0fc60fc 0fb87e5 0fb5255 0fc314a 
0fc758d 0fc75b4 0fbe0bd 0fbabff 0fc43b0 
0fc29ab 0fc6fcf 0fb96a2 0fb5f61 0fc3ca5 
0fc4bf8 0fc6845 0fbb6c9 0fb82ce 0fc3459 
0fc6239 0fc7885 0fbce8e 0fb97c1 0fc4855 
0fc1ddd 0fc6498 0fb89d0 0fb5433 0fc3087 
0fc76a4 0fc75df 0fbe190 0fbace5 0fc42d7 
0fc2a33 0fc7148 0fb9702 0fb5fc2 0fc3c11 
0fc4b82 0fc6adc 0fbb630 0fb8244 0fc33b0 
0fc6153 0fc7bd7 0fbcdad 0fb96ed 0fc47f7 
0fc1cd6 0fc67cd 0fb88c3 0fb5336 0fc2fb5 
0fc7725 0fc7737 0fbe223 0fbad6b 0fc4378 
0fc2ae1 0fc708d 0fb97df 0fb607d 0fc3cff 
0fc4db4 0fc6d08 0fbb82b 0fb8463 0fc3504 
0fc62aa 0fc7dc4 0fbcf87 0fb9877 0fc497c 
0fc1e84 0fc686d 0fb8a47 0fb54c7 0fc31f3 
0fc77bf 0fc76c6 0fbe2eb 0fbae0f 0fc4468 
0fc2bcb 0fc72d8 0fb98b9 0fb6150 0fc3d15 
0fc4dd1 0fc6d28 0fbb8d4 0fb8497 0fc3421 
0fc642f 0fc7f85 0fbd0a1 0fb99ab 0fc465b 
0fc1f04 0fc6bdb 0fb8aec 0fb5537 0fc2ca8 
0fc77b0 0fc7c13 0fbe2b3 0fbadf4 0fc3f39 
0fc2b90 0fc76c3 0fb9893 0fb6133 0fc3989 
0fc4cbb 0fc6ff8 0fbb77b 0fb8371 0fc317f 
0fc6366 0fc81f4 0fbcfb8 0fb98f2 0fc44e1 
0fc1e0f 0fc6e67 0fb8a12 0fb547a 0fc2c08 
0fc77a7 0fc7d59 0fbe2e8 0fbae18 0fc3fb4 
0fc2b8b 0fc7567 0fb98bb 0fb613f 0fc3945 
0fc4d4f 0fc6db1 0fbb847 0fb8433 0fc31b2 
0fc641e 0fc7de8 0fbd0b2 0fb99d3 0fc45fa 
0fc1e39 0fc67c2 0fb8a81 0fb54c0 0fc2e07 
0fc7796 0fc7796 0fbe2e6 0fbae00 0fc40e5 
0fc2beb 0fc7101 0fb9927 0fb61a6 0fc3c72 
0fc4cb9 0fc6af2 0fbb7d6 0fb83b0 0fc3347 
0fc641c 0fc7e25 0fbd0cd 0fb99d8 0fc45a2 
0fc1e11 0fc68bd 0fb8a53 0fb548e 0fc2ca6 
0fc7792 0fc7803 0fbe31f 0fbae23 0fc3f12 
0fc2c77 0fc725a 0fb99d6 0fb6249 0fc3743 
0fc4ce0 0fc6c5b 0fbb81e 0fb83e3 0fc2c33 
0fc63c2 0fc7fcf 0fbd09d 0fb999f 0fc3d63 
0fc1e17 0fc6eaa 0fb8a78 0fb54b8 0fc22a9 
0fc76af 0fc815e 0fbe23c 0fbad5d 0fc3266 
0fc2b5e 0fc7c49 0fb98c4 0fb6151 0fc2b5b 
0fc4b32 0fc7500 0fbb66c 0fb8262 0fc2262 
0fc62a9 0fc8539 0fbcf74 0fb98a4 0fc36db 
0fc1cf5 0fc6de9 0fb897d 0fb53c5 0fc1f45 
0fc7745 0fc79f1 0fbe2f1 0fbae11 0fc326b 
0fc2c7c 0fc7081 0fb9a16 0fb627e 0fc2b9b 
0fc4d65 0fc6a56 0fbb8e1 0fb84af 0fc22b7 
0fc648f 0fc7b83 0fbd1af 0fb9ac5 0fc3674 
0fc1dfb 0fc6576 0fb8aca 0fb5511 0fc204f 
0fc7789 0fc7516 0fbe36c 0fbaea1 0fc3495 
0fc2c26 0fc6ffe 0fb99ba 0fb6278 0fc2d2c 
0fc4cca 0fc6b32 0fbb833 0fb8456 0fc2442 
0fc6528 0fc7d43 0fbd213 0fb9b7e 0fc385b 
0fc1e87 0fc689f 0fb8b23 0fb55aa 0fc2004 
0fc78bd 0fc77c7 0fbe45a 0fbafdd 0fc3386 
0fc2e43 0fc708a 0fb9bc9 0fb64a3 0fc2d4a 
0fc4d83 0fc67f9 0fbb8eb 0fb8524 0fc234e 
0fc6517 0fc7834 0fbd235 0fb9bab 0fc3676 
0fc1dc6 0fc64e5 0fb8a85 0fb552b 0fc1d72 
0fc7681 0fc75b8 0fbe244 0fbadd9 0fc2efc 
0fc2cee 0fc70e3 0fb9aac 0fb6395 0fc29dd 
0fc4c11 0fc6a5d 0fbb78c 0fb83e1 0fc20af 
0fc6458 0fc7a14 0fbd169 0fb9b04 0fc3479 
0fc1de5 0fc6442 0fb8a8b 0fb554c 0fc1cfd 
0fc771c 0fc736d 0fbe2cd 0fbae8b 0fc2f92 
0fc2c9e 0fc6ee3 0fb9a2d 0fb6348 0fc2a7e 
0fc4bff 0fc66c4 0fbb74c 0fb83d9 0fc227b 
0fc6529 0fc76be 0fbd217 0fb9be4 0fc3827 
0fc1e91 0fc622a 0fb8b05 0fb55f4 0fc2125 
0fc7811 0fc7143 0fbe387 0fbaf77 0fc33a7 
0fc2d94 0fc71e6 0fb9ae3 0fb6449 0fc29ce 
0fc4bca 0fc729e 0fbb6ef 0fb83b4 0fc1e8c 
0fc64b7 0fc83d0 0fbd19e 0fb9b6b 0fc32c8 
0fc1e43 0fc6bce 0fb8abb 0fb55bd 0fc1bf6 
0fc7801 0fc7ae4 0fbe384 0fbaf8f 0fc2ed3 
0fc2d71 0fc7634 0fb9ac9 0fb643d 0fc28ed 
0fc4c23 0fc6e10 0fbb764 0fb842c 0fc2056 
0fc65c2 0fc7ffd 0fbd28f 0fb9c94 0fc35e3 
0fc1e02 0fc6d8d 0fb8a80 0fb5594 0fc1e11 
0fc7761 0fc7dc4 0fbe2e5 0fbaefa 0fc313f 
0fc2dde 0fc790d 0fb9b2a 0fb6499 0fc2cbd 
0fc4c59 0fc7227 0fbb783 0fb8454 0fc2479 
0fc65c9 0fc80cc 0fbd297 0fb9c89 0fc395f 
0fc1ed6 0fc6b38 0fb8b31 0fb563f 0fc21f2 
0fc78c2 0fc7a79 0fbe40b 0fbb031 0fc35f1 
0fc2ebe 0fc755a 0fb9c13 0fb6576 0fc30b1 
0fc4ced 0fc6cdb 0fbb809 0fb84ca 0fc2734 
0fc675a 0fc7e53 0fbd40c 0fb9dff 0fc3bbd 
0fc1f67 0fc6a25 0fb8bca 0fb56d5 0fc2385 
0fc793f 0fc7a6d 0fbe4b1 0fbb0bb 0fc35fe 
0fc303b 0fc75f1 0fb9d9c 0fb66f9 0fc3090 
0fc4eb7 0fc7015 0fbb9db 0fb86a0 0fc275d 
0fc68e7 0fc81d8 0fbd588 0fb9f9b 0fc3b4c 
0fc20f8 0fc6ed5 0fb8d3a 0fb586a 0fc22b3 
0fc7b4a 0fc7f97 0fbe68d 0fbb2ad 0fc347a 
0fc31e0 0fc7a84 0fb9f26 0fb687d 0fc2e43 
0fc4f59 0fc722b 0fbba84 0fb8736 0fc24aa 
0fc6a2a 0fc81ad 0fbd6f7 0fba0e5 0fc3a20 
0fc2214 0fc6c6c 0fb8e8d 0fb5987 0fc2208 
0fc7b80 0fc7b8a 0fbe6e5 0fbb2ed 0fc33e8 
0fc3280 0fc7676 0fb9fd2 0fb6917 0fc2eba 
0fc4f7b 0fc6ebe 0fbbabe 0fb8753 0fc25e1 
0fc6a12 0fc800e 0fbd6d9 0fba0bd 0fc3b17 
0fc2133 0fc6d1a 0fb8d98 0fb5899 0fc2243 
0fc7b1a 0fc7cc6 0fbe67b 0fbb27d 0fc34a9 
0fc3248 0fc783b 0fb9f8b 0fb68d6 0fc2efb 
0fc4ec0 0fc6eba 0fbb9e7 0fb8689 0fc23f9 
0fc6a48 0fc7f2c 0fbd6fe 0fba0db 0fc3839 
0fc2222 0fc6a79 0fb8e6d 0fb5954 0fc1f7d 
0fc7c12 0fc7b47 0fbe74b 0fbb346 0fc3105 
0fc3322 0fc764a 0fba04f 0fb6995 0fc2b0c 
0fc4f95 0fc6f0c 0fbbab6 0fb874d 0fc2032 
0fc6ae5 0fc8197 0fbd783 0fba170 0fc3471 
0fc212a 0fc6df6 0fb8d97 0fb5873 0fc1af6 
0fc7af7 0fc7f21 0fbe66e 0fbb25d 0fc2d3c 
0fc3284 0fc7ba7 0fb9ff9 0fb6918 0fc27e0 
0fc4e6d 0fc738f 0fbb9aa 0fb862f 0fc1d3b 
0fc69b7 0fc82b6 0fbd67d 0fba047 0fc3110 
0fc20c3 0fc6be7 0fb8d34 0fb57ea 0fc18d1 
0fc7a97 0fc7a81 0fbe605 0fbb1d6 0fc2c6a 
0fc326c 0fc7435 0fb9fa2 0fb68d4 0fc28e9 
0fc4e2c 0fc6b4c 0fbb945 0fb85c5 0fc1fb1 
0fc69c8 0fc7c36 0fbd677 0fba01f 0fc3359 
0fc2197 0fc6738 0fb8de4 0fb5880 0fc1ac5 
0fc7ab3 0fc75a6 0fbe61c 0fbb1b5 0fc2b63 
0fc317d 0fc7407 0fb9f02 0fb67dc 0fc25e3 
0fc4c0a 0fc7064 0fbb772 0fb83bf 0fc1a44 
0fc6739 0fc8710 0fbd44a 0fb9de3 0fc2e07 
0fc1e6e 0fc716d 0fb8b1e 0fb559f 0fc15e3 
0fc7830 0fc7c9f 0fbe39f 0fbaf32 0fc279a 
0fc3018 0fc7163 0fb9d8b 0fb666f 0fc20be 
0fc4bca 0fc6950 0fbb73a 0fb837b 0fc163e 
0fc66e2 0fc7d7a 0fbd3cb 0fb9d58 0fc2a74 
0fc1def 0fc68d4 0fb8a56 0fb54ff 0fc1377 
0fc7673 0fc74d3 0fbe1e5 0fbad7b 0fc247a 
0fc2ee8 0fc6f57 0fb9c78 0fb653a 0fc2055 
0fc4a22 0fc6647 0fbb596 0fb81af 0fc1586 
0fc668f 0fc7715 0fbd371 0fb9cef 0fc2ade 
0fc1cb9 0fc64e8 0fb8960 0fb53d3 0fc1365 
0fc7585 0fc7703 0fbe124 0fbacac 0fc245c 
0fc2db1 0fc70ad 0fb9b56 0fb63ff 0fc1efd 
0fc48bd 0fc6733 0fbb456 0fb8067 0fc1491 
0fc659a 0fc7774 0fbd29d 0fb9c03 0fc29e6 
0fc1c16 0fc624b 0fb88bf 0fb531c 0fc1375 
0fc74db 0fc70eb 0fbe06b 0fbabe4 0fc24f0 
0fc2c6a 0fc6bc6 0fb99fb 0fb62ad 0fc1efe 
0fc46cf 0fc6554 0fbb242 0fb7e53 0fc14ef 
0fc641b 0fc793e 0fbd117 0fb9a6c 0fc2a93 
0fc1a89 0fc64d4 0fb8754 0fb5189 0fc12b1 
0fc73cc 0fc7283 0fbdf9e 0fbaacb 0fc23d9 
0fc6ada 0fc6a9c 0fbd61e 0fba23d 0fc2573 
0fc3325 0fc6a09 0fba08a 0fb6984 0fc2777 
0fc361e 0fc5c1f 0fba19a 0fb6dd9 0fc17a7 
0fc67a4 0fc6fad 0fbd428 0fb9e5c 0fc2f14 
0fc1335 0fc5f00 0fb8001 0fb4a61 0fc18b3 
0fc6969 0fc6c78 0fbd4bd 0fba102 0fc2529 
0fc3116 0fc6d5b 0fb9eab 0fb67b7 0fc250b 
0fc350f 0fc609f 0fba09c 0fb6ce9 0fc1502 
0fc6725 0fc7395 0fbd3ac 0fb9dec 0fc2bbe 
0fc12c7 0fc5f85 0fb7f95 0fb49e9 0fc13d4 
0fc6985 0fc68d5 0fbd4d9 0fba108 0fc2047 
0fc31fe 0fc69e4 0fb9f73 0fb687a 0fc217d 
0fc351c 0fc5eda 0fba08d 0fb6cce 0fc11a3 
0fc6729 0fc72d0 0fbd3a5 0fb9dd6 0fc28cb 
0fc12d0 0fc5e83 0fb7fbf 0fb49f0 0fc1261 
0fc68da 0fc690a 0fbd443 0fba060 0fc1eee 
0fc321a 0fc6ac9 0fb9fc6 0fb68b3 0fc214d 
0fc348e 0fc5f2d 0fba01c 0fb6c53 0fc121b 
0fc66b5 0fc7370 0fbd334 0fb9d71 0fc2a96 
0fc12a9 0fc6178 0fb7f7c 0fb49b9 0fc141e 
0fc6851 0fc6a7b 0fbd382 0fb9fa5 0fc1fd4 
0fc3153 0fc69c6 0fb9ee7 0fb67c6 0fc217e 
0fc33a1 0fc5e91 0fb9f2e 0fb6b60 0fc11e9 
0fc663a 0fc72c5 0fbd2cb 0fb9cf4 0fc29c7 
0fc121c 0fc6023 0fb7ef5 0fb4924 0fc1493 
0fc672d 0fc6ab5 0fbd287 0fb9ea0 0fc2114 
0fc30c1 0fc6b0e 0fb9e3c 0fb672e 0fc231a 
0fc32e5 0fc5dd2 0fb9e61 0fb6a9a 0fc1344 
0fc65ea 0fc71cf 0fbd254 0fb9c9d 0fc2ac5 
0fc10db 0fc5e80 0fb7da3 0fb47f0 0fc14e7 
0fc671b 0fc68f4 0fbd254 0fb9e8f 0fc2240 
0fc30e2 0fc6992 0fb9e49 0fb6756 0fc2363 
0fc331e 0fc5cd9 0fb9e89 0fb6acf 0fc134a 
0fc663b 0fc7072 0fbd2b2 0fb9cf3 0fc2a84 
0fc1164 0fc5e83 0fb7e21 0fb486f 0fc143c 
0fc6687 0fc6978 0fbd1d9 0fb9e10 0fc2049 
0fc30ea 0fc6bf1 0fb9e6f 0fb6767 0fc2279 
0fc3253 0fc5f90 0fb9de7 0fb6a1d 0fc12dc 
0fc65e2 0fc71db 0fbd277 0fb9cb4 0fc2aa0 
0fc1061 0fc5e56 0fb7d46 0fb4781 0fc143a 
0fc6570 0fc68c9 0fbd0bc 0fb9cf0 0fc2081 
0fc311d 0fc6b9a 0fb9e82 0fb6783 0fc243c 
0fc3167 0fc5ef6 0fb9ce3 0fb691c 0fc13ae 
0fc65fb 0fc71a9 0fbd269 0fb9c9f 0fc2c1e 
0fc110a 0fc5f11 0fb7de4 0fb4810 0fc16bf 
0fc655e 0fc69a2 0fbd0c4 0fb9ce1 0fc230a 
0fc3129 0fc6c50 0fb9e9b 0fb6794 0fc26a6 
0fc31df 0fc5fc3 0fb9d44 0fb6985 0fc16f5 
0fc668a 0fc73a9 0fbd2dd 0fb9d33 0fc2f1e 
0fc116e 0fc607a 0fb7e37 0fb487b 0fc19cb 
0fc66d6 0fc678e 0fbd21f 0fb9e51 0fc260b 
0fc32f7 0fc6a04 0fba06c 0fb696f 0fc2959 
0fc3235 0fc5db0 0fb9dba 0fb69e8 0fc1913 
0fc672f 0fc6fd6 0fbd3a2 0fb9de9 0fc3176 
0fc11b7 0fc5da3 0fb7ced 0fb46e3 0fc18f4 
0fc671a 0fc681a 0fbcfc2 0fb9bb0 0fc2510 
0fc3255 0fc6927 0fb9d49 0fb65ea 0fc287c 
0fc322b 0fc5bc4 0fb9b1e 0fb6705 0fc1922 
0fc67ad 0fc700b 0fbd362 0fb9d8e 0fc3343 
0fc12ae 0fc5e6c 0fb7f7e 0fb49a9 0fc1d3f 
0fc6771 0fc6955 0fbd2ac 0fb9ed5 0fc2856 
0fc3371 0fc6c63 0fba0ce 0fb69bc 0fc2aa4 
0fc32a8 0fc6183 0fb9e05 0fb6a33 0fc19de 
0fc672a 0fc765a 0fbd399 0fb9dc4 0fc31ae 
0fc10b3 0fc630d 0fb7da6 0fb47b1 0fc1b19 
0fc6688 0fc6d5b 0fbd1e5 0fb9ded 0fc27d8 
0fc3325 0fc6e20 0fba097 0fb697c 0fc2ae2 
0fc32fd 0fc5fdc 0fb9e97 0fb6a9f 0fc1b56 
0fc68d5 0fc72f8 0fbd546 0fb9f7c 0fc343a 
0fc1325 0fc5f96 0fb7ffa 0fb4a11 0fc1f33 
0fc678c 0fc67ff 0fbd2bf 0fb9ede 0fc2bad 
0fc345e 0fc69ff 0fba1b4 0fb6a9c 0fc2f79 
0fc3311 0fc5d69 0fb9e83 0fb6aa2 0fc1fc0 
0fc6880 0fc709c 0fbd4ef 0fb9f1e 0fc38c8 
0fc12bf 0fc5f00 0fb7fa6 0fb49b2 0fc239b 
0fc67b3 0fc6a3c 0fbd306 0fb9f1e 0fc30f8 
0fc3489 0fc6acc 0fba209 0fb6ae1 0fc34c1 
0fc3231 0fc5bce 0fb9db8 0fb69dd 0fc2443 
0fc6841 0fc6e47 0fbd4b1 0fb9ef5 0fc3caa 
0fc1223 0fc5b65 0fb7efa 0fb4927 0fc2764 
0fc66ba 0fc662a 0fbd1f7 0fb9e39 0fc3364 
0fc33eb 0fc69ee 0fba169 0fb6a60 0fc36a3 
0fc3145 0fc5d3e 0fb9ced 0fb690c 0fc24a7 
0fc67cf 0fc7206 0fbd479 0fb9ea5 0fc3bbd 
0fc1202 0fc61d5 0fb7cd7 0fb46ad 0fc22dd 
0fc6685 0fc6d63 0fbcf65 0fb9b53 0fc2cd6 
0fc33af 0fc7171 0fb9eb4 0fb676e 0fc2f03 
0fc3287 0fc6624 0fb9b77 0fb6765 0fc1e32 
0fc6788 0fc776d 0fbd1b4 0fb9bbc 0fc34b7 
0fc1254 0fc63ba 0fb7f4c 0fb4969 0fc2178 
0fc675c 0fc6b87 0fbd2a1 0fb9ed3 0fc2c14 
0fc34e2 0fc6c1d 0fba21e 0fb6b29 0fc2e74 
0fc32d0 0fc5eef 0fb9e44 0fb6a69 0fc1e42 
0fc6a1a 0fc7110 0fbd6b3 0fba0cc 0fc3910 
0fc1306 0fc5cc3 0fb801c 0fb4a02 0fc2479 
0fc676e 0fc690d 0fbd2bb 0fb9ece 0fc2f66 
0fc34dd 0fc6e27 0fba25e 0fb6b3d 0fc3122 
0fc32bb 0fc62ca 0fb9e6b 0fb6a66 0fc1fa2 
0fc69ca 0fc77f9 0fbd652 0fba085 0fc366a 
0fc142b 0fc66b5 0fb812e 0fb4b3f 0fc1f67 
0fc68dc 0fc71e4 0fbd420 0fba067 0fc2912 
0fc36ad 0fc756f 0fba431 0fb6d32 0fc2a0a 
0fc3356 0fc6718 0fb9f01 0fb6b28 0fc17f3 
0fc6aec 0fc7b0c 0fbd77e 0fba1c3 0fc30d4 
0fc1472 0fc689b 0fb815b 0fb4b85 0fc1b5a 
0fc689e 0fc6ffb 0fbd3e3 0fba025 0fc276a 
0fc3750 0fc6f61 0fba4c7 0fb6db3 0fc2bf8 
0fc33e4 0fc5ed8 0fb9f75 0fb6b88 0fc1c50 
0fc6bc1 0fc7155 0fbd824 0fba260 0fc36dd 
0fc1510 0fc5ee9 0fb81bf 0fb4bf0 0fc2316 
0fc6888 0fc68a5 0fbd3c7 0fba002 0fc2f37 
0fc376c 0fc6be7 0fba4fe 0fb6de2 0fc32d2 
0fc3385 0fc5f04 0fb9f36 0fb6b57 0fc206a 
0fc6b00 0fc74fe 0fbd78d 0fba1d8 0fc36bf 
0fc13e5 0fc643e 0fb80e6 0fb4b03 0fc1e0c 
0fc67c8 0fc6fea 0fbd319 0fb9f5e 0fc268b 
0fc369a 0fc7421 0fba40c 0fb6d1e 0fc2802 
0fc321a 0fc6712 0fb9d8b 0fb69d9 0fc149a 
0fc6b3c 0fc7ceb 0fbd774 0fba1ee 0fc2cff 
0fc140f 0fc6a4f 0fb80ab 0fb4af8 0fc16ee 
0fc6738 0fc71c7 0fbd23f 0fb9ea1 0fc224b 
0fc36c9 0fc71ed 0fba3f5 0fb6d0c 0fc273b 
0fc320a 0fc6110 0fb9d6d 0fb698e 0fc1653 
0fc6afe 0fc7361 0fbd748 0fba180 0fc2fec 
0fc1425 0fc5f94 0fb80ff 0fb4aed 0fc1ba3 
0fc6807 0fc6930 0fbd32e 0fb9f46 0fc28e5 
0fc36d6 0fc6bc4 0fba412 0fb6cef 0fc2d11 
0fc320f 0fc5ef5 0fb9d4c 0fb6961 0fc1b9d 
0fc6a9d 0fc74ac 0fbd6b2 0fba106 0fc335c 
0fc1310 0fc63a5 0fb7fb5 0fb49ce 0fc1c3c 
0fc670d 0fc6f11 0fbd1f9 0fb9e49 0fc2674 
0fc3679 0fc72da 0fba3a1 0fb6ca5 0fc28cb 
0fc31aa 0fc65eb 0fb9ce0 0fb6910 0fc1674 
0fc69de 0fc7920 0fbd5ec 0fba04c 0fc2cf3 
0fc120f 0fc656f 0fb7e9b 0fb48b2 0fc1641 
0fc65f1 0fc6e19 0fbd0bf 0fb9cf4 0fc21fc 
0fc35f2 0fc6f87 0fba2e6 0fb6bd1 0fc269e 
0fc30b4 0fc6087 0fb9bba 0fb67d8 0fc15c9 
0fc69c5 0fc740f 0fbd59e 0fb9fef 0fc2e95 
0fc1286 0fc6113 0fb7ee8 0fb48f8 0fc196d 
0fc64ca 0fc693a 0fbcf8f 0fb9bc9 0fc2438 
0fc347e 0fc6bb1 0fba187 0fb6a6d 0fc28b2 
0fc2e6f 0fc5d98 0fb9994 0fb659e 0fc1732 
0fc6778 0fc71ee 0fbd385 0fb9dcd 0fc2f03 
0fc1066 0fc6035 0fb7ce0 0fb46e6 0fc1922 
0fc6408 0fc6a6e 0fbced4 0fb9b08 0fc23d1 
0fc33de 0fc6d15 0fba0de 0fb69c6 0fc26e5 
0fc2e1b 0fc5f73 0fb992e 0fb653e 0fc156b 
0fc6754 0fc726b 0fbd33b 0fb9d81 0fc2cea 
0fc104c 0fc604e 0fb7cc0 0fb46bf 0fc17c5 
0fc6312 0fc699d 0fbcdd8 0fb9a07 0fc2221 
0fc33ac 0fc6bfa 0fba09f 0fb697c 0fc25f2 
0fc2c99 0fc5d2d 0fb97c8 0fb63b6 0fc1415 
0fc665d 0fc7163 0fbd24c 0fb9c78 0fc2c42 
0fc0e3d 0fc5f2c 0fb7abb 0fb4494 0fc167e 
0fc60c3 0fc6862 0fbcb8b 0fb97a5 0fc20fa 
0fc320c 0fc6ba3 0fb9ef8 0fb67d3 0fc25a5 
0fc2b46 0fc5d5c 0fb964e 0fb6256 0fc1468 
0fc6671 0fc71e1 0fbd244 0fb9c9d 0fc2d9e 
0fc0e47 0fc5f6a 0fb7aab 0fb44ad 0fc17e8 
0fc60d0 0fc68c3 0fbcb8b 0fb97b7 0fc2299 
0fc327a 0fc6b6e 0fb9f63 0fb683d 0fc27b8 
0fc2b3e 0fc5bd4 0fb964d 0fb6242 0fc1696 
0fc65ed 0fc6f68 0fbd19d 0fb9bdf 0fc2ee3 
0fc0e07 0fc5cf1 0fb7a4d 0fb4429 0fc1917 
0fc6138 0fc66b4 0fbcbb0 0fb97de 0fc2465 
0fc32c3 0fc6a10 0fb9f82 0fb685b 0fc2959 
0fc2aa6 0fc5b3c 0fb9591 0fb6181 0fc1842 
0fc6513 0fc6ef1 0fbd0b9 0fb9afe 0fc2fd4 
0fc0d52 0fc5d0a 0fb7990 0fb4370 0fc1937 
0fc5f25 0fc6533 0fbc92f 0fb9524 0fc207c 
0fc317e 0fc698c 0fb9cf0 0fb6566 0fc2355 
0fc29fc 0fc5d6f 0fb9509 0fb60db 0fc1394 
0fc64eb 0fc72ed 0fbd0ca 0fb9ae8 0fc2bce 
0fc0d36 0fc61cd 0fb7999 0fb435c 0fc16b7 
0fc5f72 0fc6a41 0fbca1e 0fb9621 0fc214a 
0fc3253 0fc6a31 0fb9f19 0fb67de 0fc27ef 
0fc2a11 0fc58fc 0fb94e8 0fb60dd 0fc16eb 
0fc662d 0fc6c4a 0fbd1be 0fb9c09 0fc30fe 
0fc0d8d 0fc57e0 0fb79de 0fb43bf 0fc1db8 
0fc5ed5 0fc6076 0fbc992 0fb95a8 0fc2897 
0fc31a8 0fc64a8 0fb9e84 0fb6758 0fc2e5b 
0fc293e 0fc5538 0fb9448 0fb6025 0fc1d99 
0fc648b 0fc6863 0fbd05e 0fb9a89 0fc3665 
0fc0c41 0fc58a1 0fb787d 0fb4226 0fc20cd 
0fc5e89 0fc667d 0fbc665 0fb9236 0fc287f 
0fc3219 0fc6a97 0fb9c05 0fb6485 0fc2e0c 
0fc29e3 0fc5a7e 0fb920b 0fb5d9b 0fc1c9d 
0fc65f6 0fc6fbe 0fbcee4 0fb98d1 0fc3438 
0fc0cf2 0fc5c4d 0fb76aa 0fb4011 0fc1d2e 
0fc5edf 0fc65df 0fbc6fe 0fb92ad 0fc26b0 
0fc326b 0fc69f8 0fb9c87 0fb64e6 0fc2aad 
0fc2884 0fc5ab6 0fb90d7 0fb5c53 0fc17ba 
0fc63a9 0fc6de1 0fbcd1d 0fb96e3 0fc2f2b 
0fc0b01 0fc6089 0fb7525 0fb3e7f 0fc1a02 
0fc5cdc 0fc6b16 0fbc507 0fb90cd 0fc24e0 
0fc31c6 0fc6b6e 0fb9c05 0fb6476 0fc2df7 
0fc2790 0fc586e 0fb9011 0fb5b93 0fc1d44 
0fc62ff 0fc6d80 0fbcc88 0fb9659 0fc3441 
0fc0b4c 0fc5b75 0fb7534 0fb3e74 0fc1f24 
0fc5d25 0fc6297 0fbc550 0fb90d6 0fc27bb 
0fc3105 0fc65b7 0fb9b5c 0fb639a 0fc2b21 
0fc2780 0fc563e 0fb9030 0fb5b71 0fc1994 
0fc643d 0fc694e 0fbcd8e 0fb973a 0fc329a 
0fc0c1a 0fc596d 0fb75f2 0fb3f2d 0fc1d80 
